scenario,prompt_set,backend,model,quantization,latency_ms,cuda_event_ms,ttft_ms,tokens,tokens_per_s,status,error
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,231.7139919996407,221.4297637939453,231.7139919996407,64,276.2025695888889,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,215.7098309999128,206.14041137695312,215.7098309999128,64,296.6948687657442,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,210.0033530005021,200.69683837890625,210.0033530005021,64,304.75703880712314,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,209.3548559996634,200.06297302246094,209.3548559996634,64,305.70105333550464,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,207.63958299994556,198.43685913085938,207.63958299994556,64,308.22639438655,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,203.91258800009382,194.86618041992188,203.91258800009382,64,313.85997611864235,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,205.631374999939,196.5076446533203,205.631374999939,64,311.2365513288961,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,210.04339199953392,200.7142333984375,210.04339199953392,64,304.6989452548072,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,211.29770900006406,201.91539001464844,211.29770900006406,64,302.89017473436303,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,206.47529100006068,197.291015625,206.47529100006068,64,309.96444993498613,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,209.78968599956715,200.43980407714844,209.78968599956715,64,305.0674283393133,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,212.7858580006432,203.33978271484375,212.7858580006432,64,300.7718680242676,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,214.05153999967297,204.53170776367188,214.05153999967297,64,298.99341065286325,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,228.7168949997067,218.5707550048828,228.7168949997067,64,279.82191696018816,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,209.57786300004955,200.18789672851562,209.57786300004955,64,305.3757638514754,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,210.37245300067298,200.9415740966797,210.37245300067298,64,304.2223403640935,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,212.25598199998785,202.7386932373047,212.25598199998785,64,301.52271515251647,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,211.2175619995469,201.71673583984375,211.2175619995469,64,303.00510712332385,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,210.7979800002795,201.33273315429688,210.7979800002795,64,303.60822243133043,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,211.59148500009906,202.08639526367188,211.59148500009906,64,302.46963860558964,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,213.74089799974172,204.1651153564453,213.74089799974172,64,299.42795505648775,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,212.13726499991026,202.61477661132812,212.13726499991026,64,301.6914543516297,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,209.11090200024773,199.7189178466797,209.11090200024773,64,306.0576918171592,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,206.9853980001426,197.69036865234375,206.9853980001426,64,309.2005552969292,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,210.5942749994938,201.1367645263672,210.5942749994938,64,303.90189856848593,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,208.98679899983108,199.59500122070312,208.98679899983108,64,306.2394385975151,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,209.93569799975376,200.521728515625,209.93569799975376,64,304.85525144025326,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,209.3853209998997,199.97491455078125,209.3853209998997,64,305.65657465563527,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,211.07626800039725,201.5784912109375,211.07626800039725,64,303.20793808937134,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,210.16843100005644,200.74496459960938,210.16843100005644,64,304.5176656430518,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,211.16130399968824,201.6890869140625,211.16130399968824,64,303.08583432547135,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,209.85867399940616,200.4336700439453,209.85867399940616,64,304.96714184032777,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,205.1919679997809,195.9761962890625,205.1919679997809,64,311.9030468096507,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.38725300018268,199.0215606689453,208.38725300018268,64,307.12051278848566,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,206.59306900051888,197.29408264160156,206.59306900051888,64,309.78774026460326,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.00018800036923,198.64886474609375,208.00018800036923,64,307.692029585504,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,203.58575400041445,194.41635131835938,203.58575400041445,64,314.36384296255676,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,206.4778859994476,197.2060089111328,206.4778859994476,64,309.96055432382343,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.27700100016955,198.93043518066406,208.27700100016955,64,307.2830878717516,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,210.43318299962266,200.98150634765625,210.43318299962266,64,304.1345432678969,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.10122599959868,198.7440643310547,208.10122599959868,64,307.5426379281563,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,209.57232999990083,200.1623077392578,209.57232999990083,64,305.38382619513885,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,218.33960200001457,208.5242919921875,218.33960200001457,64,293.12135505310545,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,214.14429299966287,204.44058227539062,214.14429299966287,64,298.8639066841756,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.5423640000954,199.1690216064453,208.5423640000954,64,306.892080689997,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.85001399983594,199.45574951171875,208.85001399983594,64,306.4400081871686,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.14576399970974,198.7942352294922,208.14576399970974,64,307.47683147704726,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,203.95027399990795,194.8651580810547,203.95027399990795,64,313.80198096732585,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,204.8440099997606,195.7191619873047,204.8440099997606,64,312.43286049748195,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,206.86733099955745,197.66680908203125,206.86733099955745,64,309.37702773444164,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,206.10575199953018,196.91929626464844,206.10575199953018,64,310.52020324083867,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,206.0822929997812,196.89266967773438,206.0822929997812,64,310.55555073850013,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,209.95392399981938,200.60768127441406,209.95392399981938,64,304.82878710118825,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.72433400018053,199.44447326660156,208.72433400018053,64,306.62452610793645,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,210.11288199952105,200.74085998535156,210.11288199952105,64,304.59817309129045,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,281.26909700040414,268.7877197265625,281.26909700040414,64,227.5401054809375,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,226.23217500040482,216.14183044433594,226.23217500040482,64,282.89521594302613,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,210.81341900026018,201.43002319335938,210.81341900026018,64,303.5859875690409,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,211.34740300021804,201.9368896484375,211.34740300021804,64,302.8189563319781,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.98535000014817,199.6759033203125,208.98535000014817,64,306.241561908309,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.61492399944837,199.3123779296875,208.61492399944837,64,306.78533813893984,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,205.9305700004188,196.75340270996094,205.9305700004188,64,310.78435804781117,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,202.3413030001393,193.31890869140625,202.3413030001393,64,316.29726136514967,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,206.76033699965046,197.54598999023438,206.76033699965046,64,309.53712365108106,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,205.82153000032122,196.64178466796875,205.82153000032122,64,310.949005188622,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,207.9705340001965,198.7051544189453,207.9705340001965,64,307.73590262522254,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,207.84175000062532,198.57510375976562,207.84175000062532,64,307.92658356565727,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.88468000066496,199.5827178955078,208.88468000066496,64,306.3891521378986,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,203.5468359999868,194.4647674560547,203.5468359999868,64,314.4239490905383,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,204.52449699951103,195.41810607910156,204.52449699951103,64,312.9209504920724,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,207.8144520000933,198.5208282470703,207.8144520000933,64,307.96703205208877,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,205.5185490007716,196.35813903808594,205.5185490007716,64,311.40741461618495,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,208.5402709999471,199.2376251220703,208.5402709999471,64,306.89516079134773,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,207.50193799995031,198.25357055664062,207.50193799995031,64,308.4308542699747,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,204.28615899982105,195.18975830078125,204.28615899982105,64,313.2860312873965,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,205.3309419998186,196.1861114501953,205.3309419998186,64,311.6919416853235,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,203.902322000431,194.81190490722656,203.902322000431,64,313.8757782261289,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,207.44865100004972,198.2003173828125,207.44865100004972,64,308.5100804053176,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,203.78285899914772,194.70950317382812,203.78285899914772,64,314.0597806622571,ok,
