backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
tensorrt-fp32,single_micro,5,5,0,0.0,3966.1365130482054,3984.687890548733,,,2.653253333361742,2.2107333334133727,2.01928999977099,2.0076999990124023,0.06720123119256662,1.9635000007838244,2.1343999997043284,1.9807999997283332,2.0100499996260623,1.9358486503642123,2.102731349177768,5
tensorrt-fp32,single_short,5,5,0,0.0,5347.786234084188,5345.937413936145,,,2.2727066666751243,2.1991999995710407,2.0572100000208593,2.05779999942024,0.020212508503486888,2.0324500001152046,2.082600000903767,2.0429000005606213,2.0702999991044635,2.032112855898692,2.0823071441430265,5
tensorrt-int8,batch_medium,5,5,0,0.0,8771.491804333516,8782.041660433395,,,9.127586666363639,9.11409999995764,8.667760000025737,8.65460000022722,0.13091754727035998,8.497550000356568,8.80564999897615,8.592099999987113,8.788900000581634,8.505204394846992,8.830315605204483,5
tensorrt-int8,batch_short,5,5,0,0.0,6496.049983288287,6446.157974719342,,,7.43170666670873,7.223366666949005,6.7853499993361766,6.825799999205628,0.3027966994961896,6.295249999311636,7.124049999220006,6.795899999815447,6.885749999128166,6.409378238796833,7.16132175987552,5
tensorrt-int8,single_long,5,5,0,0.0,6832.897673411282,6838.530254456933,,,4.139800000120885,4.094200000205698,3.9521000000604545,3.9482499996665865,0.051200378478872134,3.8869999998496496,4.004600000371283,3.9194500004668953,4.001199999947858,3.888526333408832,4.015673666712077,5
tensorrt-int8,single_medium,5,5,0,0.0,8133.506165705019,8600.029017459241,,,2.6466799999373807,2.6517666659250003,2.3535800000900053,2.209950000178651,0.22219047446143864,2.178749999984575,2.657799999724375,2.1969500003251596,2.524450000237266,2.0776940872074237,2.629465912972587,5
tensorrt-int8,single_micro,5,5,0,0.0,4035.0739576961923,4029.3083216702635,,,2.51385999993848,2.2020666668443787,1.982999999745516,1.9860499996866565,0.008724748497372453,1.9676000010804273,1.989149998735229,1.9853999992847093,1.9867999999405583,1.9721667936429463,1.9938332058480859,5
tensorrt-int8,single_short,5,5,0,0.0,5381.693091109117,5384.940477289598,,,2.3502733334074337,2.290266666629274,2.0442800001546857,2.0427499994184473,0.023665998934985236,2.012000000831904,2.0742500009873766,2.034149999417423,2.058250000118278,2.014894781295586,2.0736652190137854,5
transformers-gpu-compile,batch_medium,5,5,0,0.0,4977.756620639734,5028.38223325272,,,116.70937999976256,15.548100000160048,15.302390000033483,15.11445000051026,0.7517242028213355,14.605699999265198,16.321099999913713,14.646749999883468,15.823950000594778,14.369001120811806,16.23577887925516,5
transformers-gpu-compile,batch_short,5,5,0,0.0,2686.5368132198523,3278.9515872178326,,,121.65798666646879,13.931233333399481,18.91799999993964,13.419150000117952,8.333013812377589,12.522449999778473,28.499700000793382,12.586599999849568,27.562099999158818,8.571196752575672,29.264803247303604,5
transformers-gpu-compile,single_long,5,5,0,0.0,2014.4172737346566,2034.1102713915438,,,132.69732666643299,13.780766666362373,13.45712000002095,13.276449999466422,0.8872089098539149,12.562649999381392,14.939400000002934,13.119750000441854,13.387350000812148,12.355504637769734,14.558735362272166,5
transformers-gpu-compile,single_medium,5,5,0,0.0,1225.520373591767,1446.3909975425458,,,124.09335333322812,13.304966666206989,16.858510000020033,13.139499998942483,5.654280745183088,12.230000000272412,23.62505000019155,12.874400000328023,22.423600000365695,9.837793162989428,23.879226837050638,5
transformers-gpu-compile,single_micro,5,5,0,0.0,1270.17233906563,1553.1200616869644,,,241.97442000028482,5.434900000182097,17.114529999889783,5.1509499999156105,26.77288407008598,5.111700000270503,65.00729999970645,5.125449999468401,5.177250000087952,-16.128396278019103,50.35745627779867,5
transformers-gpu-compile,single_short,5,5,0,0.0,794.0983866348531,813.1375156936338,,,121.48407999993651,15.033733333135993,14.057069999580563,13.570549999712966,1.8677969495954045,12.020649998703448,16.554599999835773,12.778849999449449,15.360700000201177,11.737893771313134,16.376246227847993,5
