backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-cpu,batch_medium,5,5,0,0.0,9753.76899662018,9867.18037416791,,,7.296060000010129,7.359599999991436,7.827879999990728,7.749099999983855,0.41595739956135147,7.361799999983987,8.428549999990764,7.569450000005418,8.030499999989615,7.311400672168938,8.344359327812517,5
onnxruntime-cpu,batch_short,5,5,0,0.0,9383.110718495382,9442.54805753302,,,4.630013333337501,4.655599999997169,4.704640000011295,4.676950000003899,0.12342253338964553,4.561899999998786,4.877099999987422,4.632750000041597,4.774500000024773,4.551390683734271,4.85788931628832,5
onnxruntime-cpu,single_long,5,5,0,0.0,7620.789300123343,7520.421015340308,,,3.5604266666571975,3.592699999993935,3.5535299999935432,3.590400000007321,0.171031706128041,3.374199999996108,3.7826500000051055,3.3934999999871707,3.626899999972011,3.3411660879429883,3.765893912044098,5
onnxruntime-cpu,single_medium,5,5,0,0.0,6196.487141589978,6182.646202005163,,,3.1795933333266175,3.1976999999869804,3.084760000007236,3.073150000034275,0.24251409597194815,2.800800000017034,3.337299999998322,2.894400000002406,3.3181499999841435,2.7836389779819353,3.385881022032537,5
onnxruntime-cpu,single_micro,5,5,0,0.0,3621.8475788814585,3674.8254254536487,,,3.3151199999944465,2.614466666670978,2.2245300000065527,2.189200000003666,0.10943235695011187,2.091050000018413,2.3725499999898148,2.177000000017415,2.2928500000034546,2.088651782143015,2.3604082178700905,5
onnxruntime-cpu,single_short,5,5,0,0.0,4241.560121780979,4333.571567696054,,,2.8415000000071204,2.881200000009206,2.6358800000082283,2.5624499999992167,0.3480907722916139,2.2808000000225093,3.162850000023809,2.39869999998632,2.7746000000092863,2.203668219946786,3.0680917800696705,5
onnxruntime-gpu,batch_medium,5,5,0,0.0,7068.232643970221,7159.983714108706,,,11.089926666670635,11.2712666666539,10.766919999997526,10.615999999998849,0.3184032557200233,10.474450000003799,11.259100000017952,10.578549999991083,10.90649999997595,10.371570140459106,11.162269859535947,5
onnxruntime-gpu,batch_short,5,5,0,0.0,5397.614097381987,5343.437613368762,,,8.876646666658418,8.520466666671686,8.159530000000359,8.23744999999576,0.1560091087057074,7.968949999991537,8.327949999994644,8.019750000016757,8.243550000003097,7.965819106328624,8.353240893672094,5
onnxruntime-gpu,single_long,5,5,0,0.0,3725.361542871897,3751.6675206805294,,,7.792053333317502,7.588866666651484,7.259389999990162,7.1996500000182095,0.14002986913209106,7.1297999999728745,7.438049999990426,7.1504999999945085,7.378949999974793,7.08551995281566,7.433260047164665,5
onnxruntime-gpu,single_medium,5,5,0,0.0,2794.198872380149,2803.204034123104,,,6.957239999997,6.898366666689526,6.875759999996944,6.779850000015131,0.4868124567025408,6.529099999994514,7.719949999994924,6.562549999983958,6.787349999996195,6.271302498632269,7.4802175013616194,5
onnxruntime-gpu,single_micro,5,5,0,0.0,703.7023639564857,707.097905486632,,,17.79632666667036,11.26923333333707,11.452639999998837,11.313949999987472,0.8509445681121433,10.70785000001706,12.905450000005203,11.010249999998223,11.325699999986227,10.396052765306937,12.509227234690737,5
onnxruntime-gpu,single_short,5,5,0,0.0,974.2342857930604,975.889333139119,,,11.484759999996186,11.42586666664632,11.2949599999979,11.271850000014183,0.13445729990351182,11.137399999995523,11.509949999975788,11.269250000026432,11.286349999977574,11.128009211412023,11.461910788583777,5
tensorrt-fp16,batch_medium,5,5,0,0.0,7432.0111271670585,7421.954417372814,,,10.42624666666446,10.439466666658367,10.22989999999595,10.239899999987756,0.1774350761603277,10.00179999999773,10.495200000008253,10.172349999976404,10.24025000000961,10.009585253909128,10.450214746082773,5
tensorrt-fp16,batch_short,5,5,0,0.0,12399.589814070698,6025.99541144102,,,5.575073333322203,7.400699999967249,5.235869999995657,7.3016999999993,2.8980116109183456,1.6915999999866926,7.367599999980712,2.459049999998797,7.3594000000127835,1.6375133163418463,8.834226683649469,5
tensorrt-fp16,single_long,5,5,0,0.0,20056.053693281712,19089.11958984431,,,1.6355866666647974,1.676033333315748,1.3648000000046068,1.4423999999735315,0.14446282824894047,1.189500000037924,1.4889500000094813,1.2271500000053948,1.4759999999967022,1.1854257070892034,1.5441742929200102,5
tensorrt-fp16,single_medium,5,5,0,0.0,14740.023771481792,15379.617314383257,,,1.554566666663959,1.524766666667195,1.332570000005262,1.2365999999985888,0.26438404026458273,1.092550000009851,1.7397999999957392,1.1479500000177723,1.445950000004359,1.0042938555090748,1.6608461445014493,5
tensorrt-fp16,single_micro,5,5,0,0.0,8624.174694933876,8293.721393274089,,,1.2033866666683934,1.1301666666743888,0.9431299999960174,0.9651500000131819,0.11357737780675943,0.780350000013641,1.047149999976682,0.8804999999654228,1.0425000000111595,0.8021050589629768,1.084154941029058,5
tensorrt-fp16,single_short,5,5,0,0.0,10375.78413215492,10062.910415556878,,,1.3894000000126046,1.3746666666823633,1.0926900000015394,1.0933500000191998,0.20182537750078336,0.8470499999759795,1.3529500000117878,0.9532500000091204,1.2168499999916094,0.8420906948349323,1.3432893051681465,5
tensorrt-fp32,batch_medium,5,5,0,0.0,32884.14446431225,32992.77302121728,,,3.0860533333338935,3.0819000000027095,2.3361400000169397,2.3065000000315194,0.15741208419336136,2.141700000009905,2.5513000000216834,2.2566500000209544,2.424550000000636,2.1406870821918225,2.531592917842057,5
tensorrt-fp32,batch_short,5,5,0,0.0,19553.620182206378,17555.901599205197,,,3.019380000004427,3.092300000010558,2.3540099999934228,2.518949999995357,0.47936406493734324,1.5363999999919997,2.697200000000066,2.3387499999785177,2.6787500000011732,1.7588008985281112,2.949219101458734,5
tensorrt-fp32,single_long,5,5,0,0.0,15166.369805433433,15325.041859321977,,,2.1093266666828945,2.1362000000143175,1.7907300000047144,1.7622000000017124,0.11685045250648234,1.6686999999819818,1.9744500000058451,1.7261500000245178,1.8221500000095148,1.6456409999535961,1.9358190000558326,5
tensorrt-fp32,single_medium,5,5,0,0.0,16874.140120373784,17198.71408923559,,,1.33808666666179,1.3133333333144037,1.154710000008663,1.1142000000177177,0.1463838848733234,1.0216500000126416,1.3858000000084303,1.0507499999903303,1.201150000014195,0.9729504002442524,1.3364695997730736,5
tensorrt-fp32,single_micro,5,5,0,0.0,5280.461785697482,5299.89168089761,,,3.2937333333393326,1.6404333333639443,1.516210000005458,1.5097499999967567,0.04140420269040958,1.474199999989878,1.5716999999995096,1.4815000000112377,1.5439000000299075,1.4647998921504448,1.567620107860471,5
tensorrt-fp32,single_short,5,5,0,0.0,10193.18203144542,10963.550769145098,,,1.3701133333332414,1.2261999999812663,1.1379599999941092,1.0033500000190543,0.27113957520326903,0.9165000000166401,1.5652499999703195,0.9577999999805797,1.2468999999839525,0.8012957509759474,1.4746242490122712,5
tensorrt-int8,batch_medium,5,5,0,0.0,6907.330067888152,7255.985040977244,,,11.353773333333567,11.392366666655107,11.142790000008063,10.474149999993188,1.0254481004822464,10.285350000003746,12.39030000002117,10.436849999990727,12.127300000031482,9.869528011612818,12.416051988403307,5
tensorrt-int8,batch_short,5,5,0,0.0,5403.940992180136,5479.80428542321,,,8.274953333322326,8.166199999986171,8.236950000002707,8.031200000004901,0.6554791634593637,7.804450000008956,9.389149999975643,7.858350000020664,8.101600000003373,7.423065121162494,9.05083487884292,5
tensorrt-int8,single_long,5,5,0,0.0,4189.387553999125,4259.784690535595,,,6.574980000001081,6.609299999979612,6.456379999997353,6.342399999994086,0.19164714517192022,6.293949999985671,6.7450500000063585,6.340399999999136,6.560100000001512,6.218418639478848,6.694341360515857,5
tensorrt-int8,single_medium,5,5,0,0.0,3360.0053851685857,3327.0921908702876,,,5.864999999998114,5.7591333333183075,5.661159999999654,5.711599999983719,0.15322440813945828,5.4757999999992535,5.830400000007785,5.526150000008556,5.761849999998958,5.470906768766809,5.8514132312325,5
tensorrt-int8,single_micro,5,5,0,0.0,1740.2061578902217,1742.6187003849618,,,5.477046666662014,4.929266666692911,4.602320000009286,4.598700000002509,0.12687971963838404,4.411649999980227,4.758150000043315,4.582800000008547,4.66030000001183,4.444778020032117,4.7598619799864545,5
tensorrt-int8,single_short,5,5,0,0.0,2224.334264511417,2201.5325787419724,,,5.815013333343208,5.700066666671925,4.9515900000017155,5.0059000000146625,0.0949878965952998,4.813000000012835,5.029500000006237,4.892149999989215,5.017399999985628,4.83364694853423,5.069533051469201,5
transformers-gpu-compile,batch_medium,5,5,0,0.0,6289.880279067647,6337.979302983558,,,54.42929999998872,12.141733333332164,12.096340000005057,11.995650000017122,0.32266842578971455,11.686650000001464,12.524350000006734,11.9764499999917,12.298600000008264,11.695694232344884,12.49698576766523,5
transformers-gpu-compile,batch_short,5,5,0,0.0,4540.308622418677,4596.316668965579,,,52.37681333332678,10.247133333336933,9.715920000007827,9.574550000024828,0.3801651904157979,9.370300000000498,10.274950000024319,9.431349999999838,9.928449999989652,9.24388256969825,10.187957430317404,5
transformers-gpu-compile,single_long,5,5,0,0.0,5268.800658830114,5248.56546344914,,,47.285800000004954,5.285866666667971,5.147820000007641,5.14850000001843,0.3089355446529867,4.664200000007668,5.4981000000111635,5.123650000001589,5.304649999999356,4.764225856446556,5.5314141435687265,5
transformers-gpu-compile,single_medium,5,5,0,0.0,3957.677618733482,3904.088729156665,,,48.68581333333092,5.077933333306343,4.810670000006212,4.87224999997693,0.15848177182477408,4.581099999995786,4.955100000017865,4.715600000025688,4.929300000014791,4.6138888895598456,5.007451110452578,5
transformers-gpu-compile,single_micro,5,5,0,0.0,3491.7727822573374,3395.3575273123197,,,121.12931999998861,2.6224333333099517,2.3339999999961947,2.3706499999889274,0.3192322880838702,1.9964999999899646,2.6669000000083543,2.0170999999891137,2.6188500000046133,1.9376207608182399,2.7303792391741495,5
transformers-gpu-compile,single_short,5,5,0,0.0,2364.8959797009547,2458.8122033827012,,,50.241659999990894,4.7980999999974,4.713629999997693,4.475200000001678,0.644151666542619,4.332399999981362,5.860750000010739,4.4142000000135795,4.485599999981105,3.913810066268765,5.51344993372662,5
