backend,model,scenario,mode,warmup_n,warmup_median_ms,measured_n,measured_median_ms,warmup_to_measured_ratio,warmup_minus_measured_ms
hf_gpu_fp16,models/gpt2-100m,medium,kv_decode,1,265.4116999983671,3,147.07069999894884,1.8046538161596029,118.34099999941827
hf_gpu_fp16,models/gpt2-25m,medium,kv_decode,1,70.23349999872153,3,70.39550000081363,0.997698716507586,-0.16200000209209975
hf_gpu_fp16,models/gpt2-45m,medium,kv_decode,1,113.48320000070088,3,116.05339999914575,0.9778532985809654,-2.5701999984448776
hf_gpu_fp16,models/gpt2-50m,medium,kv_decode,1,184.3872999997984,3,142.4458000001323,1.2944383056546922,41.94149999966609
hf_gpu_fp16,models/gpt2-5m,medium,kv_decode,1,209.7886999999901,3,212.36599999974715,0.9878638765162026,-2.5772999997570594
hf_gpu_fp16,models/gpt2-75m,medium,kv_decode,1,93.40230000088924,3,94.56959999988612,0.9876567099892747,-1.1672999989968815
hf_gpu_fp16,models/gpt2-100m,short,kv_decode,1,146.69770000000426,3,145.3923000008217,1.008978467217144,1.305399999182555
hf_gpu_fp16,models/gpt2-25m,short,kv_decode,1,105.78219999842986,3,62.85720000050787,1.682897106418599,42.92499999792199
hf_gpu_fp16,models/gpt2-45m,short,kv_decode,1,128.58690000030035,3,115.16850000043632,1.116511025148484,13.418399999864022
hf_gpu_fp16,models/gpt2-50m,short,kv_decode,1,154.5447000007698,3,150.30730000034964,1.028191578189551,4.237400000420166
hf_gpu_fp16,models/gpt2-5m,short,kv_decode,1,247.657200001413,3,228.45439999946396,1.0840552863153177,19.202800001949043
hf_gpu_fp16,models/gpt2-75m,short,kv_decode,1,115.55229999976292,3,119.07149999933608,0.97044464880687,-3.5191999995731607
hf_gpu_fp16,models/gpt2-100m,medium,prefill,1,457.87059999929625,3,6.561999998666579,69.77607438164236,451.30860000062967
hf_gpu_fp16,models/gpt2-25m,medium,prefill,1,6.142799998997361,3,2.788300000247545,2.203062797565543,3.3544999987498163
hf_gpu_fp16,models/gpt2-45m,medium,prefill,1,4.6445000007224735,3,4.237399998601177,1.0960730642034469,0.4071000021212967
hf_gpu_fp16,models/gpt2-50m,medium,prefill,1,8.723999999347143,3,5.362500000046566,1.6268531467172749,3.3614999993005767
hf_gpu_fp16,models/gpt2-5m,medium,prefill,1,10.695599999962724,3,7.42790000003879,1.4399224545170062,3.2676999999239342
hf_gpu_fp16,models/gpt2-75m,medium,prefill,1,7.168399999500252,3,3.633799999079202,1.9727007543939434,3.5346000004210505
hf_gpu_fp16,models/gpt2-100m,short,prefill,1,6.704800000079558,3,5.481399999553105,1.2231911556584443,1.2234000005264534
hf_gpu_fp16,models/gpt2-25m,short,prefill,1,9.016300000439514,3,3.9032000004226575,2.309976429458697,5.113100000016857
hf_gpu_fp16,models/gpt2-45m,short,prefill,1,42.978100000254926,3,4.545699999653152,9.454671448519317,38.432400000601774
hf_gpu_fp16,models/gpt2-50m,short,prefill,1,6.766300000890624,3,5.333400000381516,1.268665391758842,1.4329000005091075
hf_gpu_fp16,models/gpt2-5m,short,prefill,1,11.87960000061139,3,7.682299999942188,1.5463598142093888,4.197300000669202
hf_gpu_fp16,models/gpt2-75m,short,prefill,1,4.422399999384652,3,4.505500000959728,0.9815558758057098,-0.08310000157507602
ollama,gemma3:270m,medium,e2e_kv,1,81.5564,3,65.89920000000001,1.2375931726030056,15.657199999999989
ollama,gpt-oss-20b:latest,medium,e2e_kv,1,2257.7199,3,1469.7342,1.5361416370388605,787.9857
ollama,qwen2.5:7b,medium,e2e_kv,1,780.2722,3,389.8507,2.001464150250339,390.4215
ollama,gemma3:270m,short,e2e_kv,1,74.8498,3,65.909,1.135653704349937,8.940799999999996
ollama,gpt-oss-20b:latest,short,e2e_kv,1,1949.6262,3,1560.6438,1.2492448308832547,388.98239999999987
ollama,qwen2.5:7b,short,e2e_kv,1,384.8196,3,367.3533,1.04754632665611,17.46629999999999
ollama,gemma3:270m,medium,kv_decode,1,72.6964,3,63.6974,1.1412773519798296,8.998999999999995
ollama,gpt-oss-20b:latest,medium,kv_decode,1,1273.5213,3,1421.2402,0.8960633818266611,-147.71889999999985
ollama,qwen2.5:7b,medium,kv_decode,1,555.5603,3,376.8863,1.4740793178207856,178.67399999999998
ollama,gemma3:270m,short,kv_decode,1,67.0717,3,63.1038,1.0628789391447109,3.9679000000000073
ollama,gpt-oss-20b:latest,short,kv_decode,1,1191.0076,3,1494.6699,0.796836545647972,-303.6623000000002
ollama,qwen2.5:7b,short,kv_decode,1,362.8551,3,356.0641,1.019072408591599,6.790999999999997
ollama,gemma3:270m,medium,prefill,1,8.86,3,2.2351,3.9640284551026794,6.624899999999999
ollama,gpt-oss-20b:latest,medium,prefill,1,984.1986,3,48.494,20.295265393656948,935.7046
ollama,qwen2.5:7b,medium,prefill,1,224.7119,3,12.9644,17.33299651352936,211.7475
ollama,gemma3:270m,short,prefill,1,7.7781,3,2.9264,2.657907326407873,4.8517
ollama,gpt-oss-20b:latest,short,prefill,1,758.6186,3,49.1194,15.444378392244206,709.4992
ollama,qwen2.5:7b,short,prefill,1,21.9645,3,11.5869,1.895632136291847,10.377600000000001
