task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,7,22,False,,0,kv_decode,ok,,1766548989.676281,18,4.8193,,142.5702,268.3674352941176,4.193241176470588,,64,64,498.58359999961976,469.012,292.4613,stop,999.89,268.3674352941176,,64,238.4790089373516
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,7,23,False,,0,e2e_kv,ok,,1766548989.676281,18,4.8193,,142.5702,268.3674352941176,4.193241176470588,,64,64,498.58359999961976,469.012,292.4613,stop,999.89,273.1867352941176,,82,300.1609866295937
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,8,24,False,,1,prefill,ok,,1766548990.17497,18,4.9875,,146.3966,275.5700705882353,4.3057823529411765,,0,64,480.5800999993153,467.1757,288.5695,stop,999.89,4.9875,,18,3609.0225563909776
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,8,25,False,,1,kv_decode,ok,,1766548990.17497,18,4.9875,,146.3966,275.5700705882353,4.3057823529411765,,64,64,480.5800999993153,467.1757,288.5695,stop,999.89,275.5700705882353,,64,232.24583084579834
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,8,26,False,,1,e2e_kv,ok,,1766548990.17497,18,4.9875,,146.3966,275.5700705882353,4.3057823529411765,,64,64,480.5800999993153,467.1757,288.5695,stop,999.89,280.5575705882353,,82,292.27512851666575
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,9,27,False,,2,prefill,ok,,1766548990.6558118,18,4.874,,146.3432,275.46955294117646,4.304211764705882,,0,64,475.1916000004712,462.9285,288.7669,stop,999.89,4.874,,18,3693.0652441526468
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,9,28,False,,2,kv_decode,ok,,1766548990.6558118,18,4.874,,146.3432,275.46955294117646,4.304211764705882,,64,64,475.1916000004712,462.9285,288.7669,stop,999.89,275.46955294117646,,64,232.33057634382737
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,9,29,False,,2,e2e_kv,ok,,1766548990.6558118,18,4.874,,146.3432,275.46955294117646,4.304211764705882,,64,64,475.1916000004712,462.9285,288.7669,stop,999.89,280.3435529411765,,82,292.4982548723201
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,10,30,False,,3,prefill,ok,,1766548991.1310842,18,5.0056,,148.6105,279.7374117647059,4.370897058823529,,0,64,509.4730000000709,473.0533,293.3677,stop,999.89,5.0056,,18,3595.972510787917
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,10,31,False,,3,kv_decode,ok,,1766548991.1310842,18,5.0056,,148.6105,279.7374117647059,4.370897058823529,,64,64,509.4730000000709,473.0533,293.3677,stop,999.89,279.7374117647059,,64,228.78598753116367
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,10,32,False,,3,e2e_kv,ok,,1766548991.1310842,18,5.0056,,148.6105,279.7374117647059,4.370897058823529,,64,64,509.4730000000709,473.0533,293.3677,stop,999.89,284.7430117647059,,82,287.9789726595986
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,11,33,False,,4,prefill,ok,,1766548991.640673,18,5.4025,,147.837,278.28141176470587,4.348147058823529,,0,64,502.00199999926554,478.6752,294.9055,stop,999.89,5.4025,,18,3331.7908375751967
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,11,34,False,,4,kv_decode,ok,,1766548991.640673,18,5.4025,,147.837,278.28141176470587,4.348147058823529,,64,64,502.00199999926554,478.6752,294.9055,stop,999.89,278.28141176470587,,64,229.98302184162287
1,short,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Summarize RLHF in one sentence.,31,64,11,35,False,,4,e2e_kv,ok,,1766548991.640673,18,5.4025,,147.837,278.28141176470587,4.348147058823529,,64,64,502.00199999926554,478.6752,294.9055,stop,999.89,283.68391176470584,,82,289.05410775642696
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,12,36,True,0,,prefill,ok,,1766548992.142879,26,10.2278,,271.3216,271.3216,4.2394,,0,64,654.8378999996203,625.9078,291.5468,length,999.89,10.2278,,26,2542.0911633000255
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,12,37,True,0,,kv_decode,ok,,1766548992.142879,26,10.2278,,271.3216,271.3216,4.2394,,64,64,654.8378999996203,625.9078,291.5468,length,999.89,271.3216,,64,235.88243619380103
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,12,38,True,0,,e2e_kv,ok,,1766548992.142879,26,10.2278,,271.3216,271.3216,4.2394,,64,64,654.8378999996203,625.9078,291.5468,length,999.89,281.5494,,90,319.65971158169754
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,13,39,False,,0,prefill,ok,,1766548992.7978377,26,5.0673,,276.2701,276.2701,4.3167203125,,0,64,665.987700000187,613.8048,286.3346,length,999.89,5.0673,,26,5130.937580170899
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,13,40,False,,0,kv_decode,ok,,1766548992.7978377,26,5.0673,,276.2701,276.2701,4.3167203125,,64,64,665.987700000187,613.8048,286.3346,length,999.89,276.2701,,64,231.65735271388397
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,13,41,False,,0,e2e_kv,ok,,1766548992.7978377,26,5.0673,,276.2701,276.2701,4.3167203125,,64,64,665.987700000187,613.8048,286.3346,length,999.89,281.3374,,90,319.9005891147071
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,14,42,False,,1,prefill,ok,,1766548993.4639726,26,5.4264,,283.4435,283.4435,4.4288046875,,0,64,664.1158000002179,625.9259,290.8557,length,999.89,5.4264,,26,4791.390240306649
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,14,43,False,,1,kv_decode,ok,,1766548993.4639726,26,5.4264,,283.4435,283.4435,4.4288046875,,64,64,664.1158000002179,625.9259,290.8557,length,999.89,283.4435,,64,225.79455870393926
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,14,44,False,,1,e2e_kv,ok,,1766548993.4639726,26,5.4264,,283.4435,283.4435,4.4288046875,,64,64,664.1158000002179,625.9259,290.8557,length,999.89,288.8699,,90,311.55894054728446
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,15,45,False,,2,prefill,ok,,1766548994.1282666,26,4.2486,,273.3411,273.3411,4.2709546875,,0,64,671.0674999994808,628.107,290.595,length,999.89,4.2486,,26,6119.662947794568
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,15,46,False,,2,kv_decode,ok,,1766548994.1282666,26,4.2486,,273.3411,273.3411,4.2709546875,,64,64,671.0674999994808,628.107,290.595,length,999.89,273.3411,,64,234.13968846982763
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,15,47,False,,2,e2e_kv,ok,,1766548994.1282666,26,4.2486,,273.3411,273.3411,4.2709546875,,64,64,671.0674999994808,628.107,290.595,length,999.89,277.5897,,90,324.2195225543311
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,16,48,False,,3,prefill,ok,,1766548994.7994804,26,5.2575,,278.7777,278.7777,4.3559015625,,0,64,665.1217999997243,626.0386,297.4313,length,999.89,5.2575,,26,4945.316214931051
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,16,49,False,,3,kv_decode,ok,,1766548994.7994804,26,5.2575,,278.7777,278.7777,4.3559015625,,64,64,665.1217999997243,626.0386,297.4313,length,999.89,278.7777,,64,229.57359932304487
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,16,50,False,,3,e2e_kv,ok,,1766548994.7994804,26,5.2575,,278.7777,278.7777,4.3559015625,,64,64,665.1217999997243,626.0386,297.4313,length,999.89,284.0352,,90,316.8621353973029
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,17,51,False,,4,prefill,ok,,1766548995.4647088,26,5.3344,,277.7469,277.7469,4.3397953125,,0,64,661.9733000006818,620.7685,293.119,length,999.89,5.3344,,26,4874.025194961008
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,17,52,False,,4,kv_decode,ok,,1766548995.4647088,26,5.3344,,277.7469,277.7469,4.3397953125,,64,64,661.9733000006818,620.7685,293.119,length,999.89,277.7469,,64,230.42561411126465
2,medium,ollama,ollama,gemma3:1b-it-qat,ollama,999.9,999.9,Explain how backpressure works in an inference service and when to enable queueing.,83,64,17,53,False,,4,e2e_kv,ok,,1766548995.4647088,26,5.3344,,277.7469,277.7469,4.3397953125,,64,64,661.9733000006818,620.7685,293.119,length,999.89,283.0813,,90,317.92986679091837
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,18,54,True,0,,prefill,ok,,1766548996.1268568,17,6.5144,,78.678,136.09167567567567,2.1264324324324324,,0,64,426.3532999993913,413.5527,299.8014,stop,268.1,6.5144,,17,2609.6033402922753
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,18,55,True,0,,kv_decode,ok,,1766548996.1268568,17,6.5144,,78.678,136.09167567567567,2.1264324324324324,,64,64,426.3532999993913,413.5527,299.8014,stop,268.1,136.09167567567567,,64,470.27123211062815
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,18,56,True,0,,e2e_kv,ok,,1766548996.1268568,17,6.5144,,78.678,136.09167567567567,2.1264324324324324,,64,64,426.3532999993913,413.5527,299.8014,stop,268.1,142.60607567567567,,81,567.9982400204017
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,19,57,False,,0,prefill,ok,,1766548996.5533247,17,2.4417,,106.4213,141.89506666666668,2.217110416666667,,0,64,451.45279999997,436.4575,297.4751,stop,268.1,2.4417,,17,6962.36228856944
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,19,58,False,,0,kv_decode,ok,,1766548996.5533247,17,2.4417,,106.4213,141.89506666666668,2.217110416666667,,64,64,451.45279999997,436.4575,297.4751,stop,268.1,141.89506666666668,,64,451.03752726192965
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,19,59,False,,0,e2e_kv,ok,,1766548996.5533247,17,2.4417,,106.4213,141.89506666666668,2.217110416666667,,64,64,451.45279999997,436.4575,297.4751,stop,268.1,144.33676666666668,,81,561.1875745218994
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,20,60,False,,1,prefill,ok,,1766548997.0048752,17,2.5846,,106.6129,142.15053333333333,2.2211020833333333,,0,64,464.7551999996722,433.1515,295.8693,stop,268.1,2.5846,,17,6577.420103691094
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,20,61,False,,1,kv_decode,ok,,1766548997.0048752,17,2.5846,,106.6129,142.15053333333333,2.2211020833333333,,64,64,464.7551999996722,433.1515,295.8693,stop,268.1,142.15053333333333,,64,450.2269425182131
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,20,62,False,,1,e2e_kv,ok,,1766548997.0048752,17,2.5846,,106.6129,142.15053333333333,2.2211020833333333,,64,64,464.7551999996722,433.1515,295.8693,stop,268.1,144.73513333333332,,81,559.6429708151949
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,21,63,False,,2,prefill,ok,,1766548997.4699018,17,2.966,,113.9682,151.95759999999999,2.3743374999999998,,0,64,464.07929999986663,450.2674,295.9855,stop,268.1,2.966,,17,5731.625084288604
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,21,64,False,,2,kv_decode,ok,,1766548997.4699018,17,2.966,,113.9682,151.95759999999999,2.3743374999999998,,64,64,464.07929999986663,450.2674,295.9855,stop,268.1,151.95759999999999,,64,421.1701158744281
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,21,65,False,,2,e2e_kv,ok,,1766548997.4699018,17,2.966,,113.9682,151.95759999999999,2.3743374999999998,,64,64,464.07929999986663,450.2674,295.9855,stop,268.1,154.9236,,81,522.8383538724894
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,22,66,False,,3,prefill,ok,,1766548997.9341865,17,3.2192,,125.3939,167.19186666666667,2.6123729166666667,,0,64,472.1241999995982,458.6063,298.1943,stop,268.1,3.2192,,17,5280.8151093439365
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,22,67,False,,3,kv_decode,ok,,1766548997.9341865,17,3.2192,,125.3939,167.19186666666667,2.6123729166666667,,64,64,472.1241999995982,458.6063,298.1943,stop,268.1,167.19186666666667,,64,382.7937403653607
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,22,68,False,,3,e2e_kv,ok,,1766548997.9341865,17,3.2192,,125.3939,167.19186666666667,2.6123729166666667,,64,64,472.1241999995982,458.6063,298.1943,stop,268.1,170.41106666666667,,81,475.32124283008227
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,23,69,False,,4,prefill,ok,,1766548998.406397,17,3.2653,,116.4588,155.2784,2.426225,,0,64,486.9754000001194,440.7635,291.3111,stop,268.1,3.2653,,17,5206.259761737053
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,23,70,False,,4,kv_decode,ok,,1766548998.406397,17,3.2653,,116.4588,155.2784,2.426225,,64,64,486.9754000001194,440.7635,291.3111,stop,268.1,155.2784,,64,412.1629280054405
3,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,23,71,False,,4,e2e_kv,ok,,1766548998.406397,17,3.2653,,116.4588,155.2784,2.426225,,64,64,486.9754000001194,440.7635,291.3111,stop,268.1,158.5437,,81,510.9001492963769
