backend,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p90,p95,p99
transformers-gpu-compile,270,1.0437704851702383,0.9489469998698041,0.7041473934822402,0.2814849995047552,3.8662350007143687,2.207098000326368,2.63528404984754,3.3833068999683746
transformers-gpu,270,2.1592786036914426,2.108424499965622,0.5216347898158871,1.4662210005553789,6.829639999523351,2.514551199874404,2.830803450206075,4.230524869844885
