backend,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p90,p95,p99
transformers-gpu-compile,270,0.2015613370194505,0.19068350002271464,0.036471008374626676,0.1572319997649174,0.3910250006811111,0.2522786000554333,0.2740640002230066,0.36141634062005323
transformers-gpu,270,2.368356577732845,2.288883500114025,0.38596855488424675,1.7604549993848195,3.73970799955714,2.901464999467862,3.0666801995721467,3.5610406500563845
