backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-gpu,single_short,1,1,0,0.0,2260.8405813470335,2260.8405813470335,,,147.60670000032405,147.60670000032405,4.964749999999185,4.964749999999185,,4.964749999999185,4.964749999999185,4.964749999999185,4.964749999999185,,,1
tensorrt-fp16,single_short,1,1,0,0.0,14794.111511788149,14794.111511788149,,,3.4539999996923143,3.4539999996923143,0.7435499996972794,0.7435499996972794,,0.7435499996972794,0.7435499996972794,0.7435499996972794,0.7435499996972794,,,1
transformers-gpu-compile,single_short,1,1,0,0.0,1572.5241664709977,1572.5241664709977,,,2911.676400000033,2911.676400000033,146.6327499997533,146.6327499997533,,146.6327499997533,146.6327499997533,146.6327499997533,146.6327499997533,,,1
