scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.099887000009403,1.099887000009403,1,909.1843071074128,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.3874610000073062,1.3874610000073062,1,720.7409793822919,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.2045570000225325,1.2045570000225325,1,830.1807220258518,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.0758200000111628,1.0758200000111628,1,929.5235262308042,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.1840389999804302,1.1840389999804302,1,844.5667752637607,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.1047159999861833,1.1047159999861833,1,905.2100268417466,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.202441999993198,1.202441999993198,1,831.6409440169729,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.1865280000051825,1.1865280000051825,1,842.7951131331348,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.261857999992344,1.261857999992344,1,792.482196892255,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.3957200000049852,1.3957200000049852,1,716.476084025756,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337673010.json
