backend,quantization,scenario,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p90,p95,p99
transformers-gpu-compile,fp32,single_long,60,0.20670384995658728,0.18782799998007244,0.04378334295456521,0.1781969995136023,0.3667119999590795,0.27342909997969395,0.32770939938018273,0.35202158996980853
transformers-gpu,fp32,single_long,60,2.480262483337962,2.273832000355469,0.5748607562666096,1.8737569998847905,5.222335999860661,3.078786800415401,3.4349085004578224,4.367761710145709
transformers-gpu-compile,fp32,single_medium,60,0.20832246670276314,0.1851494998845737,0.04544471124722143,0.1745259996823733,0.355608000063512,0.2929956005573331,0.3224982503525098,0.34121967009923526
transformers-gpu,fp32,single_medium,60,2.284629566641646,2.194337500441179,0.6020035854186429,1.78288999995857,6.236734999220062,2.4827576996358403,2.5943486001779075,4.774936839894499
transformers-gpu-compile,fp32,single_micro,60,0.19165193336145117,0.1710124997771345,0.05325917816616896,0.1571139991938253,0.4475299992918735,0.26383260028524097,0.30596969977523253,0.38246184975832836
transformers-gpu,fp32,single_micro,60,2.3671982833851266,2.323030499610468,0.2284528401107198,1.9361499998922227,3.058456999497139,2.6836535995244053,2.7652664998640826,2.946331630182612
transformers-gpu-compile,fp32,single_short,60,0.20276396667213703,0.18980850018124323,0.050831526478708484,0.1657390002947067,0.4315679998398991,0.23067029978847128,0.29789660052301764,0.4238077295394759
transformers-gpu,fp32,single_short,60,2.0529889166482462,2.0374024998091045,0.17111259070388257,1.6627149998384994,2.426502000162145,2.301186299882829,2.336235900202155,2.4052059497353184
transformers-gpu-compile,fp32,stress_single,30,0.2203589999832426,0.2134080000359972,0.020061733277282837,0.2000799995585112,0.2704060007090447,0.24739109994698077,0.25754659950507625,0.2670489603406167
transformers-gpu,fp32,stress_single,30,2.583036600117339,2.373746000102983,0.45882998335962105,2.149452000594465,3.917480000382057,3.1503428008363703,3.5856187004810627,3.84105978041589
