backend,quantization,scenario,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p90,p95,p99
transformers-gpu,fp32,single_long,60,95.62964118332123,95.16763600004197,4.182831617649522,89.61643800000729,109.4854729999497,99.5427839000854,102.00008650000996,109.39849815000798
transformers-gpu-compile,fp32,single_long,60,105.32807158334283,103.7681390000671,7.94765861593666,99.15252899997996,157.52955199991447,111.61104529999193,113.64048245009711,134.44501670996132
transformers-gpu,fp32,single_medium,60,99.48009821665475,97.75954600007708,8.026551474941508,90.3460519999726,149.07009800003834,105.16151349995653,106.93979894998051,131.20955841001648
transformers-gpu-compile,fp32,single_medium,60,108.61516566666675,107.0651085000236,7.324485461020553,100.7077180000806,154.75188499988235,112.90238680007862,117.05062974997416,134.33489192996933
transformers-gpu,fp32,single_micro,60,97.57425538332427,96.0054125000056,4.798396218559944,92.75380000008226,118.83882099994024,101.82588870005702,106.39818804990568,115.69122822997085
transformers-gpu-compile,fp32,single_micro,60,109.73101101665937,104.64487249993226,12.351980799547887,101.12302000004549,174.7558619999836,120.18813469996984,135.92967794998572,154.94782386002146
transformers-gpu,fp32,single_short,60,108.59084156665897,100.74812549999024,17.597476808457404,95.079227000042,160.15368399996532,133.31935299991073,151.8245363499204,159.91090903003624
transformers-gpu-compile,fp32,single_short,60,113.99310736665977,110.51414150000483,12.57944601721337,95.59268200007408,156.93070600002557,130.16983789997312,141.03884555003106,152.84611417003813
transformers-gpu,fp32,stress_single,30,96.62622083334706,96.60842050004705,3.5246662366629056,91.93011799993656,107.59371000006011,100.4285486000299,102.68332830003715,106.37961978006501
transformers-gpu-compile,fp32,stress_single,30,105.99134209999193,105.20097899996018,3.366146809477753,100.97424400009912,116.41838399998504,110.39658789997021,112.47425059999613,115.602246279999
