backend,backend_kind,batch_size,mode,aggregation,fit,n_models,ok,a_ms,b_ms_per_million_params,r2,overhead_fraction_at_min_model,overhead_fraction_at_max_model,b,s
hf_gpu_fp16,hf,1,e2e_kv,geomean_across_scenarios,lat = a + b*P,7,True,1654.498588583118,1.7860811431219452,0.0062716362141284066,0.999889129431732,0.9060184847229668,,
hf_gpu_fp16,hf,1,e2e_kv,geomean_across_scenarios,lat = a + b*P^s,7,True,3.780417222744971e-09,,0.055996303434251105,2.7434730246835912e-12,2.021926994325837e-12,1525.2086906260786,0.04460901944223914
hf_gpu_fp16,hf,1,kv_decode,geomean_across_scenarios,lat = a + b*P,7,True,1650.5837823582633,1.7803264701688912,0.006256246505659591,0.9998892245288514,0.9060915336288572,,
hf_gpu_fp16,hf,1,kv_decode,geomean_across_scenarios,lat = a + b*P^s,7,True,3.821140928987511e-09,,0.05599634192862846,2.779953058347918e-12,2.0485733243056194e-12,1521.4675707505414,0.04462609275610507
hf_gpu_fp16,hf,1,prefill,geomean_across_scenarios,lat = a + b*P,7,True,3.952455817789406,0.006026250339179324,0.017448553726048144,0.9998434180204125,0.8722164322237824,,
hf_gpu_fp16,hf,1,prefill,geomean_across_scenarios,lat = a + b*P^s,7,True,5.132651242905023e-15,,0.06163300208758826,1.4914659824346264e-15,1.138560215377221e-15,3.764750284234965,0.03946675586058616
