scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.97230000033596,94.97230000033596,65,684.41008588578,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.98029999986102,94.98029999986102,65,684.3524394015928,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,158.6741000000984,158.6741000000984,65,409.64467420933653,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,126.42730000015945,126.42730000015945,65,514.129464126166,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.06930000033753,99.06930000033753,65,656.1063820959524,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,109.01499999999942,109.01499999999942,65,596.248222721647,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,93.00460000031308,93.00460000031308,65,698.8901624197212,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.94729999971241,99.94729999971241,65,650.3427306209076,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.76569999960338,98.76569999960338,65,658.1232148434226,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.81259999999747,97.81259999999747,65,664.536061816184,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.71810000044934,100.71810000044934,65,645.3656294122904,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.13310000026831,98.13310000026831,65,662.3657053514286,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.52590000016426,97.52590000016426,65,666.4896196793931,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.03550000040195,97.03550000040195,65,669.8579385867105,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,144.0269999998236,144.0269999998236,65,451.3042693389407,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,138.75189999998838,138.75189999998838,65,468.46205349264005,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.65369999983886,100.65369999983886,65,645.7785456481387,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.1457000001028,95.1457000001028,65,683.1627703609282,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.61869999950068,94.61869999950068,65,686.96779812387,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.3932000002169,95.3932000002169,65,681.3902877757766,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.44740000021557,96.44740000021557,65,673.9424805630293,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,91.16420000054859,91.16420000054859,65,712.9991816920332,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,93.0305000001681,93.0305000001681,65,698.6955890797378,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.03590000006079,96.03590000006079,65,676.8302270292553,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,103.02749999982552,103.02749999982552,65,630.8995171202841,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.8066000001927,99.8066000001927,65,651.2595359412554,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.55279999985578,99.55279999985578,65,652.9198576041474,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,128.52079999993293,128.52079999993293,65,505.7547105218293,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.50930000023072,95.50930000023072,65,680.5619976258122,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.13250000009066,95.13250000009066,65,683.2575618210186,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.15629999962039,96.15629999962039,65,675.9827489229162,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.81599999991886,99.81599999991886,65,651.1982046971711,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.52150000015536,94.52150000015536,65,687.6742328453649,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,93.38519999982964,93.38519999982964,65,696.0417710742021,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,101.95519999979297,101.95519999979297,65,637.5349172983035,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,102.03879999971832,102.03879999971832,65,637.0125873704849,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.8443000001098,98.8443000001098,65,657.5998818336292,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.6499000001495,94.6499000001495,65,686.7413489068381,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.57390000034138,94.57390000034138,65,687.293217259364,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.61669999988953,97.61669999988953,65,665.8696718909116,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.15029999976832,100.15029999976832,65,649.0245161537246,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.39239999958227,95.39239999958227,65,681.396002200224,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.00159999986136,98.00159999986136,65,663.2544774788571,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,136.60860000027242,136.60860000027242,65,475.81191813597667,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.71140000005107,94.71140000005107,65,686.2954195584159,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.92890000016996,97.92890000016996,65,663.7468612420561,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.62359999992987,96.62359999992987,65,672.7134985660562,ok,,,0,,scripts/tr120/results/tr120_root_cause/20251221_113136/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766334798367.json
