backend,quantization,scenario,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p90,p95,p99
transformers-gpu,fp32,single_long,60,96.01185374999659,95.50600200009285,5.64072098235667,88.17389200066827,122.14665200008312,100.47443639996344,101.66416829956688,119.6704001699254
transformers-gpu-compile,fp32,single_long,60,102.04913951671794,101.53032250036631,4.201795473456287,95.66534700024933,117.94904399994266,105.53309599981732,110.99174100068011,115.45938205967101
transformers-gpu,fp32,single_medium,60,94.27367581665749,93.2742239997424,7.0151645121971855,85.75757299968245,138.22955599971465,99.31216930008304,101.31765295013793,120.85810162959197
transformers-gpu-compile,fp32,single_medium,60,101.02499653335144,101.43535699990025,4.285860241365982,93.31876299984287,112.42270399998232,106.1999489002119,107.75750590032658,112.01005209975845
transformers-gpu,fp32,single_micro,60,95.76292738330874,95.0187084999925,7.615361653690054,85.07838100013032,139.61874100004934,102.53310179950859,106.45514594957604,120.27377793051518
transformers-gpu-compile,fp32,single_micro,60,101.37989821664632,99.60676799983048,6.678647005158646,95.01801900023564,136.36197699997865,105.60763519988541,113.60239879954862,128.80976932031442
transformers-gpu,fp32,single_short,60,97.69061334997484,95.37089150035172,8.54700302369075,89.01637799954187,149.67362799961847,105.4159825998795,110.18358635024015,128.02234371938528
transformers-gpu-compile,fp32,single_short,60,103.70904969995536,103.52930499993818,4.123527625919376,96.2104599993836,114.64562599940108,109.05495009974402,110.47558454965838,114.36411457942994
transformers-gpu,fp32,stress_single,30,95.82490750008219,94.65183749989592,5.266772587971426,88.90450000035344,120.02912499974629,98.9622374994724,101.66538914972989,114.95814439972494
transformers-gpu-compile,fp32,stress_single,30,100.8834269666598,101.4121560001513,3.4460797374733585,92.96028599965211,108.87203499987665,104.88739539996459,105.47962954992727,107.92698821997875
