backend,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p90,p95,p99
transformers-gpu,270,95.92256089999528,94.49989800032199,7.128624845466987,85.07838100013032,149.67362799961847,101.32605290009451,106.44912274974558,127.13235223996894
transformers-gpu-compile,270,101.91217721111133,101.43155650030167,4.875960057776466,92.96028599965211,136.36197699997865,107.11667569985366,110.44731399992997,116.0206154403113
