backend,backend_kind,batch_size,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_per_s_compute_median,tokens_total_median,tokens_total_compute_median,prompt_tokens_median,prompt_tokens_raw_median,prompt_tokens_compute_median,gen_tokens_median,gen_tokens_raw_median,gen_tokens_target_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,micro,e2e_kv,3,684.9222666666416,674.2119999998977,724.2021399997611,728.645707999749,96.40884469574831,96.40884469574831,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,micro,e2e_kv,3,1791.852199999994,1715.6181000009385,2022.0794400007435,2049.320448000726,37.88721977225843,37.88721977225843,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,micro,e2e_kv,3,2089.164766666727,2084.4658999994863,2256.307759999436,2271.5825919994313,31.183047897313177,31.183047897313177,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,micro,e2e_kv,3,1425.5258333323582,1298.5021999975288,1681.3463599997704,1715.3769519999696,50.05767414188725,50.05767414188725,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/tiny-gpt2,hf,0.102714,short,e2e_kv,3,160.4172000000593,159.72180000062508,164.21838000005664,164.6180760000061,457.04468644677377,457.04468644677377,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,0.103,0.102714
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,short,e2e_kv,3,1177.22700000013,1166.5921000003436,1196.7424600010415,1199.4224920011036,62.57542803519628,62.575428035196275,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,short,e2e_kv,3,700.8275666679159,702.7347000021109,717.6437400012219,718.9689880011429,103.8798852536821,103.8798852536821,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,short,e2e_kv,3,965.212766666203,989.9258999994344,1020.3893700007029,1023.0972340008157,73.74289328124631,73.74289328124631,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,short,e2e_kv,3,996.2181999999302,995.6941999989796,1057.114339999862,1062.5739079999405,73.31568266650024,73.31568266650024,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,short,e2e_kv,3,1941.237400001531,1958.0278000012183,1986.4353100012522,1988.9604220012552,37.28241243559186,37.282412435591866,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,short,e2e_kv,3,1286.4317666650702,1276.5963999991072,1305.5549799977598,1308.12907599764,57.18330397927728,57.183303979277284,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/tiny-gpt2,hf,0.102714,medium,kv_decode,3,163.39923333301462,163.86169999896083,165.6378499994389,165.7957299994814,390.57327002225577,390.57327002225577,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,0.103,0.102714
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,medium,kv_decode,3,1058.4390666669303,1108.325600000171,1132.5927500005491,1134.7498300005827,57.74476381307995,57.74476381307995,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,medium,kv_decode,3,853.0708999999964,852.3007999992842,871.0171100008665,872.6807820010072,75.0908599405911,75.0908599405911,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,medium,kv_decode,3,816.2790000005771,798.7739000000147,867.0626600001924,873.1327720002082,80.12279820359531,80.12279820359531,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,medium,kv_decode,3,1227.4214999991575,1229.0763999990304,1275.6741699993654,1279.8161939993952,52.07162060881691,52.07162060881691,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,medium,kv_decode,3,1047.41123333406,1045.9480000008623,1055.4151900010766,1056.2567180010956,61.1885103274228,61.18851032742281,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,1662.328366666164,1617.8211999995256,1752.5409399999262,1764.5160279999618,39.55937776066896,39.55937776066896,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/tiny-gpt2,hf,0.102714,micro,kv_decode,3,182.11550000038793,180.45359999996435,186.39729000078663,186.9256180008597,354.6618077999699,354.6618077999699,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,,,,0.103,0.102714
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,micro,kv_decode,3,896.8372333341298,897.3026000003301,908.1668600007105,909.1325720007443,71.32487970053408,71.32487970053408,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,micro,kv_decode,3,824.0186000008786,822.2283000013704,838.5602400008793,840.0119680008356,77.83726247307875,77.83726247307875,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,micro,kv_decode,3,673.2179333333382,662.5911999999516,710.8827700007168,715.1753540007849,96.59047690341296,96.59047690341295,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,micro,kv_decode,3,1765.4343666666439,1695.6176000003325,1993.9824500006582,2020.5037700006872,37.74435934139128,37.744359341391274,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,micro,kv_decode,3,2060.6639333333683,2044.9284999995143,2232.301119999829,2248.956463999857,31.296937765802177,31.296937765802177,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,micro,kv_decode,3,1405.9854999995878,1280.04829999918,1663.2740599996396,1697.3385719996804,49.998113352473496,49.998113352473496,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/tiny-gpt2,hf,0.102714,short,kv_decode,3,156.3739000005929,155.59810000013383,159.93619000091712,160.32179800098675,411.31607648129983,411.31607648129994,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,,,,0.103,0.102714
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,short,kv_decode,3,1149.2489666670735,1139.059900000575,1168.7711500006114,1171.4121500006147,56.18668517780996,56.186685177809956,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,short,kv_decode,3,685.5263666675455,686.7735000014363,701.6393400006564,702.960748000587,93.1893848552196,93.18938485521959,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,short,kv_decode,3,945.3599666667287,966.7442999998456,998.5959300005561,1001.4271860006193,66.20157988002642,66.20157988002642,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,short,kv_decode,3,974.40089999994,977.5454999999056,1027.8359699996142,1032.3062339995884,65.4700983227954,65.4700983227954,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,short,kv_decode,3,1904.1391333339561,1917.779999999766,1950.1814400009605,1953.0615680010667,33.3719196153927,33.3719196153927,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,short,kv_decode,3,1262.8406666657004,1253.164599998854,1281.2891499987018,1283.7891099986882,51.070705316810354,51.070705316810354,64.0,64.0,,9.0,9.0,64.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/tiny-gpt2,hf,0.102714,medium,prefill,3,4.383599999831252,4.706399999122368,4.929329998958565,4.9491459989440045,3612.1026693800136,3612.1026693800136,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,,,,0.103,0.102714
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,medium,prefill,3,23.80763333349023,23.877199999333243,26.64380000114761,26.889720001308888,711.976278645516,711.976278645516,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,medium,prefill,3,19.497800000560044,19.73790000010922,21.086640000612533,21.206528000657272,861.2871683363443,861.2871683363443,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,medium,prefill,3,22.807166666098055,23.51359999920533,24.920479998763767,25.045535998724517,722.9858465132749,722.9858465132747,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,medium,prefill,3,29.864133333224647,30.948800000260235,32.244709999577026,32.359901999516296,549.2943183534436,549.2943183534436,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,medium,prefill,3,25.410666667085025,25.330100001156097,26.369690000137783,26.462098000047266,671.1382899879629,671.1382899879629,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,medium,prefill,3,45.62970000006317,45.402899999317015,46.901669999533624,47.03489399955288,374.4254221702959,374.42542217029586,17.0,17.0,,17.0,17.0,0.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/tiny-gpt2,hf,0.102714,micro,prefill,3,2.307000000049205,2.1980000001349254,2.5277599997934885,2.5570719997631386,454.9590536572404,454.9590536572404,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,,,,0.103,0.102714
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,micro,prefill,3,12.969399999443946,13.281999999890104,13.295679999282582,13.29689599922858,75.2898659846615,75.2898659846615,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,micro,prefill,3,12.5379333330784,12.4071999998705,13.197939999736263,13.268227999724331,80.5983622421205,80.5983622421205,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,micro,prefill,3,11.704333333303415,11.62079999994603,13.319369999044284,13.470353998964129,86.05259534667529,86.05259534667529,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,micro,prefill,3,26.417833333349943,28.996600000027684,30.130419999477457,30.231203999428548,34.4868019008796,34.4868019008796,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,micro,prefill,3,28.50083333335836,23.684100000537,37.95207000002847,39.22033399998327,42.22241925922144,42.22241925922144,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,micro,prefill,3,19.540333332770388,18.45389999834879,21.768869999505114,22.0635339996079,54.18908740642778,54.18908740642778,1.0,1.0,,1.0,1.0,0.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/tiny-gpt2,hf,0.102714,short,prefill,3,4.043299999466399,4.123700000491226,4.2821899991395185,4.296277999019367,2182.506001631519,2182.506001631519,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,,,,0.103,0.102714
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,short,prefill,3,27.978033333056374,28.02010000050359,28.34562999905756,28.374565998929025,321.1979971462717,321.1979971462717,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,short,prefill,3,15.301200000370349,15.96120000067458,16.00440000056551,16.008240000555816,563.8673783687709,563.8673783687709,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,short,prefill,3,19.852799999474275,21.639200000208803,23.027359999650802,23.1507519996012,415.91186365083536,415.91186365083536,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,short,prefill,3,21.817299999990308,18.14869999907387,29.278370000247378,30.26767400035169,495.9032878641044,495.90328786410436,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,short,prefill,3,37.09826666757484,35.81010000016249,39.804030001323554,40.15904600142676,251.32574329474537,251.32574329474537,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,short,prefill,3,23.591099999369664,23.431800000253133,24.26582999905804,24.33996599895181,384.09341151353175,384.09341151353175,9.0,9.0,,9.0,9.0,0.0,64.0,64.0,,,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,medium,e2e_kv,3,246.4142333331741,238.6737999986508,279.1620099989814,282.76096199901076,339.37533152133955,339.37533152133955,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,238.5026249885559,13.068359375,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,medium,e2e_kv,3,841.8495999994775,844.5869999977731,857.6658899994072,858.8284579995525,95.90486237677536,95.90486237677536,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,844.4298763275146,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,medium,e2e_kv,3,222.46039999966646,221.12449999985984,226.04191999998875,226.4790240000002,366.30947724042943,366.30947724042943,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,221.00287675857544,539.3515625,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,e2e_kv,3,555.888333333011,557.0545000009588,573.7700199990286,575.255843998857,145.40767555034665,145.40767555034665,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,556.802001953125,633.025390625,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,e2e_kv,3,546.1870666658797,544.5616999986669,550.534729998617,551.0656659986125,148.74347571670629,148.74347571670629,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,544.4324789047241,489.4736328125,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,e2e_kv,3,313.35686666716356,311.3711000005424,323.315630000252,324.3773660002262,260.1397496423365,260.1397496423364,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,311.24891090393066,633.26806640625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,e2e_kv,3,274.32013333297317,266.6137999985949,289.2684200018266,291.28216400211386,303.8102303797736,303.8102303797736,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,266.5364103317261,633.97998046875,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,micro,e2e_kv,3,215.17809999871437,214.36849999918195,230.1198499979364,231.51996999782568,303.2161908127736,303.21619081277356,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,214.2233936786652,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,micro,e2e_kv,3,495.35870000181603,414.36110000177,644.4605000026058,664.9137800026801,156.86800715540707,156.86800715540707,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,414.2026052474976,630.7822265625,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,micro,e2e_kv,3,217.915366665693,217.4096999988251,226.5228299977025,227.33288599760272,298.9747007624373,298.9747007624373,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,217.30751538276672,537.74755859375,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,micro,e2e_kv,3,485.8814333335128,487.0275999983278,490.01344000134844,490.27884800161695,133.4626620754618,133.4626620754618,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,486.90601348876953,631.30419921875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,micro,e2e_kv,3,261.06933333297394,260.21339999897464,268.09469999861903,268.7952599985874,249.7949759707076,249.7949759707076,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,260.1343746185303,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,micro,e2e_kv,3,337.2447666667237,334.38289999867266,342.47669000051246,343.196138000676,194.3879307233056,194.38793072330557,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,334.288685798645,379.8994140625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,micro,e2e_kv,3,525.4608666679511,524.462900000799,530.561210000269,531.103282000222,123.93631656290842,123.93631656290842,65.0,65.0,,1.0,1.0,64.0,64.0,64.0,524.3645038604736,208.4775390625,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,short,e2e_kv,3,231.94519999924523,234.3125000006694,234.53875999966843,234.55887199957945,311.54974659820306,311.54974659820306,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,234.19494485855105,631.30419921875,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,short,e2e_kv,3,741.9359333325701,748.5342999989371,764.7815499985882,766.2257499985571,97.52392108164403,97.52392108164403,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,748.4104852676392,229.62109375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,short,e2e_kv,3,139.37386666657403,114.15450000095008,186.11895000030927,192.5157900002523,639.4842078007651,639.4842078007651,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,114.06252813339232,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,short,e2e_kv,3,302.1846999993916,223.8576999989164,445.08210999865696,464.7465019986339,326.1000180040864,326.1000180040864,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,223.77164220809937,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,short,e2e_kv,3,269.80780000061105,271.1515999999392,273.57818000091356,273.79387600100017,269.2220883078557,269.2220883078557,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,271.03544425964355,632.44970703125,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,short,e2e_kv,3,390.89780000116053,387.6197000008688,398.7294800012023,399.71701600123197,188.32892136244985,188.3289213624498,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,387.49419355392456,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,short,e2e_kv,3,522.6836666673383,522.0028000003367,527.694580001662,528.2005160017798,139.84599316316485,139.84599316316485,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,521.9268779754639,489.1572265625,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,medium,kv_decode,3,242.03929999991183,234.4039999989036,274.86520999991626,278.4617620000063,273.03288339917134,273.03288339917134,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,234.30860900878903,13.068359375,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,medium,kv_decode,3,827.3220666663595,832.9087999991316,842.5549099996715,843.4123419997195,76.83914493407529,76.83914493407529,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,832.85400390625,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,medium,kv_decode,3,218.32883333324085,216.9659999999567,221.86379999966448,222.2991599996385,294.9770931851662,294.9770931851662,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,216.90982055664065,539.3515625,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,kv_decode,3,546.2165666667715,547.6964000008593,563.3995999996841,564.7954399995797,116.85305946852962,116.85305946852962,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,547.6300659179688,633.025390625,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,kv_decode,3,536.9014333324836,535.3402999990067,541.1916499990184,541.7117699990195,119.5501254064354,119.55012540643541,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,535.2714233398438,489.4736328125,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,kv_decode,3,307.4823333330035,304.30929999965883,316.7174199998044,317.82036399981735,210.31233682332996,210.31233682332993,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,304.248046875,633.26806640625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,269.35803333253716,261.6260999984661,284.2223100005868,286.2308620007753,244.62391175947369,244.62391175947366,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,261.6002502441406,633.97998046875,,96.088,96.08832
hf_gpu_fp16,hf,1,models/tiny-gpt2,hf,0.102714,micro,kv_decode,3,211.40749999904074,211.69079999890528,226.38023999897993,227.68596799898657,302.3277346031616,302.3277346031616,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,211.6485137939453,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,micro,kv_decode,3,484.35010000078665,399.9349000005168,632.0959300015602,652.7324660016529,160.02604423849306,160.02604423849306,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,399.8791809082031,630.7822265625,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,micro,kv_decode,3,214.1025999996297,213.47769999920277,222.6513999992676,223.46683999927336,299.79712166769184,299.7971216676918,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,213.4302673339844,537.74755859375,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,micro,kv_decode,3,477.437900000344,478.855499999554,481.2234000006356,481.43388000073173,133.65200984443032,133.65200984443032,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,478.7978210449219,631.30419921875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,micro,kv_decode,3,256.54699999965186,255.56159999905503,263.3321999988766,264.02291999886074,250.42885942268572,250.42885942268575,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,255.5351104736328,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,micro,kv_decode,3,331.4386666667512,328.64619999963907,336.6639400002896,337.3766280003474,194.73829303387743,194.73829303387743,64.0,64.0,,1.0,1.0,64.0,64.0,64.0,328.6077575683594,379.8994140625,,74.825,74.824704
