backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
tensorrt-fp16,single_short,5,5,0,0.0,1045.410633655368,1048.3692114348087,0.9830099988903385,0.9942000033333898,1.1926266670343468,1.2119666692645599,7.669559998612385,7.643699998880038,0.24801587500400366,7.419799996569054,8.041099998081336,7.479550000425661,7.763649999105837,7.361607615636909,7.977512381587862,5
tensorrt-fp32,batch_medium,5,5,0,0.0,1129.727330855927,1134.7400646813967,3.4183300005679484,3.3499999990453944,4.476606666867155,4.45173333476608,28.347200001007877,28.203050002048258,0.795610876498002,27.495800000906456,29.664000005141133,28.167050000774907,28.206099996168632,27.359318619080966,29.33508138293479,5
tensorrt-fp32,batch_short,5,5,0,0.0,1488.649801325402,1501.0730271265966,2.813800000149058,2.9214499991212506,3.4036266670833966,3.4577000017937585,21.579179998661857,21.36554999742657,0.6134662800655991,21.069449998321943,22.49639999718056,21.07004999925266,21.894450001127552,20.817461004592413,22.3408989927313,5
tensorrt-fp32,single_long,5,5,0,0.0,716.6117645541104,712.1487940858613,1.490019998891512,1.451449999876786,1.6632666675529133,1.7067333343826856,11.20645000046352,11.253799999394687,0.34031249008128084,10.67930000499473,11.54004999625613,11.104699999123113,11.454400002548937,10.783896233390516,11.629003767536522,5
tensorrt-fp32,single_medium,5,5,0,0.0,802.7857650960498,820.3390064474735,1.2550899999041576,1.2474499962991104,1.3432799988853126,1.349433332507033,10.10554000022239,9.759450003912207,0.917456683792404,9.4975499996508,11.715249998815125,9.588799999619368,9.966649999114452,8.966367066045946,11.244712934398835,5
tensorrt-fp32,single_micro,5,5,0,0.0,1196.2970119004071,1171.0978237224585,0.7848700013710186,0.7918000046629459,2.8872666671910943,1.0335666690176974,6.706590001704171,6.831900001998292,0.25196505407150876,6.406350003089756,6.956549997994443,6.465600003139116,6.872550002299249,6.393734065258114,7.019445938150229,5
tensorrt-fp32,single_short,5,5,0,0.0,1052.3404495007583,1058.2744639237098,0.8680300001287833,0.8742999998503365,1.124006665486377,1.0856333343933027,7.621479999215808,7.5705499984906055,0.2897301616190536,7.257299999764655,8.011350000742823,7.478799994714791,7.789400002366165,7.26173248833967,7.981227510091945,5
tensorrt-int8,batch_medium,5,5,0,0.0,798.4451019775283,798.5488015488513,4.92831000010483,5.121649995999178,6.923419999172135,6.345966665927942,40.18493999901693,40.12204999526148,1.1131257218389237,39.2080999990867,42.0166000003519,39.383100000122795,40.194850000261795,38.80281186473496,41.5670681332989,5
tensorrt-int8,batch_short,5,5,0,0.0,1105.2744183625953,1218.4150014215866,3.9072400009899866,3.567399999155896,5.291126666512961,5.2054000019173445,31.151980000868207,26.42570000170963,10.453869057842384,24.27795000039623,49.08819999764091,24.394900003244402,31.57315000134986,18.171787149808992,44.13217285192742,5
tensorrt-int8,single_long,5,5,0,0.0,306.2563417480343,297.4181662294315,2.9293199979292694,2.9723499974352308,3.3483933337265626,3.404233335459139,26.294750001397915,26.903800000582123,2.1472472028200174,22.823049999715295,27.989800004434073,25.76855000006617,27.988550002191914,23.62859045441256,28.96090954838327,5
tensorrt-int8,single_medium,5,5,0,0.0,441.60295320853874,445.19323166255066,2.1553899998252746,2.2001500001351815,2.396246666709582,2.4103333344100975,18.137669999850914,17.97295000142185,0.5999923370233766,17.497950000688434,19.07049999863375,17.823300000600284,18.323649997910252,17.392681115770845,18.882658883930983,5
tensorrt-int8,single_micro,5,5,0,0.0,1114.601827588123,1122.5259210745062,0.8759100011957344,0.7852500020817388,1.2007933328277431,1.1412333357535924,7.235360000777291,7.130700003472157,0.47275839802356956,6.58445000226493,7.749599997623591,7.068099999742117,7.643950000783661,6.648352918102939,7.822367083451644,5
tensorrt-int8,single_short,5,5,0,0.0,750.234649210264,721.5056449566162,1.2334899998677429,1.1758000000554603,1.4895266644695462,1.6266999979658674,11.084300001675729,11.187900003278628,2.292449071775519,8.668450002005557,13.44230000177049,8.869050001521828,13.25379999980214,8.237848521536424,13.930751481815033,5
transformers-gpu-compile,batch_medium,5,5,0,0.0,371.4693222333121,399.86891280480603,10.569949998171069,9.573549996275688,55.74006666720378,9.936166665283963,87.98192999965977,80.03030000327271,14.37235928106784,75.56559999648016,107.31814999962808,77.67089999833843,99.32470000057947,70.13628891110807,105.82757108821147,5
transformers-gpu-compile,batch_short,5,5,0,0.0,320.09278088286334,333.9958049727164,11.810659999900963,10.23815000007744,57.12497333346012,10.32143333335019,101.19722999879741,95.92124999471707,11.95344600015035,91.63249999983236,121.42944999868632,94.73700000307872,102.26594999767258,86.35506644593791,116.03939355165691,5
transformers-gpu-compile,single_long,5,5,0,0.0,124.28257894456485,123.30403225642625,7.887220000702655,7.646099998964928,54.13809333307048,8.947233332340451,64.4389000008232,64.885450003203,2.1376647351236997,62.02140000095824,66.48174999645562,62.39560000540223,66.41029999809689,61.78463865899031,67.09316134265609,5
transformers-gpu-compile,single_medium,5,5,0,0.0,159.8863617135882,160.73907725267156,5.774510000628652,5.708100001356797,50.530580000001166,6.524266667838674,50.06881000008434,49.80499999874155,0.8117739314084763,49.324899999191985,51.06224999690312,49.35975000626058,50.792149999324465,49.0608595347741,51.07676046539458,5
transformers-gpu-compile,single_micro,5,5,0,0.0,725.7957217265509,737.857966140833,1.3216300001658965,1.289249998080777,191.89139333272274,1.4486333311651833,11.042699999234173,10.844950000318931,0.4315144280219203,10.71524999497342,11.761550002120202,10.768399999506073,11.123349999252241,10.506904069253864,11.578495929214483,5
transformers-gpu-compile,single_short,5,5,0,0.0,160.2080808945021,161.32300735847485,5.979770001431461,5.84895000065444,50.97939333500108,6.108266667676314,50.00081999969552,49.6117500042601,1.7140556153125457,48.20349999863538,51.79719999796362,48.604099996737204,51.78755000088131,47.87253885124293,52.129101148148116,5
