backend,backend_kind,mode,scenario,aggregation,n_models,ok,log10_intercept,slope,r2,slope_ci_low,slope_ci_high,log10_intercept_ci_low,log10_intercept_ci_high,boot_n_used,boot_n_requested
hf_cpu_fp32,hf,e2e_kv,__all__,geomean_across_scenarios,6,True,1.8635492779472602,0.3493740178939426,0.6054797774660435,0.1724579430913898,1.000893222056133,0.7094119133655813,2.0823746343313383,1000,1000
hf_cpu_fp32,hf,e2e_kv,medium,scenario,6,True,1.8421184612811536,0.34923393462842806,0.539638450603888,0.11735978642946278,1.2648998451948221,0.1830658172542555,2.104626492254768,1000,1000
hf_cpu_fp32,hf,e2e_kv,short,scenario,6,True,1.8849800946133657,0.3495141011594577,0.6470681225085432,0.20707569804172876,1.0733169396885995,0.6552008937817452,2.0527843006151256,1000,1000
hf_cpu_fp32,hf,kv_decode,__all__,geomean_across_scenarios,6,True,1.7632978988652266,0.36457145716229317,0.6186194389443254,0.1746884622300648,1.071909573969631,0.5107585656177918,1.993352980487165,1000,1000
hf_cpu_fp32,hf,kv_decode,medium,scenario,6,True,1.7600586409224321,0.3481869532531202,0.5174610251417813,0.09385663037827362,1.3807187661862983,-0.0960539349566575,2.0402702811142395,1000,1000
hf_cpu_fp32,hf,kv_decode,short,scenario,6,True,1.7665371568080213,0.38095596107146706,0.6895714279892047,0.23733625115067772,1.0261630441845528,0.6544924930943143,1.9401429836067623,1000,1000
hf_cpu_fp32,hf,prefill,__all__,geomean_across_scenarios,6,True,1.2301026097020262,0.24971383323987478,0.44440763439763153,0.10246029608579094,0.9630604669346265,0.013361258731552236,1.4073026657846122,1000,1000
hf_cpu_fp32,hf,prefill,medium,scenario,6,True,1.13244674468289,0.3277419499047767,0.48485764624417893,0.11893742131216688,1.114878988816414,-0.2506261981128707,1.3740960309350754,1000,1000
hf_cpu_fp32,hf,prefill,short,scenario,6,True,1.3277584747211622,0.1716857165749731,0.3373179682634093,0.055259208289189246,0.7699302910428111,0.28555938233486544,1.4642219455886014,1000,1000
hf_gpu_fp16,hf,e2e_kv,__all__,geomean_across_scenarios,6,True,2.2777869920633007,-0.3936318565772942,0.5868232323998779,-0.6036845307386715,0.4011230103331937,0.8993285382346824,2.525316570868799,1000,1000
hf_gpu_fp16,hf,e2e_kv,medium,scenario,6,True,2.338283498762338,-0.4348010565402989,0.7722600297293237,-0.5936805151399183,0.019527601456765277,1.5867108588718841,2.5080541021547518,1000,1000
hf_gpu_fp16,hf,e2e_kv,short,scenario,6,True,2.2172904853642605,-0.35246265661428877,0.259609551082873,-0.722157040417681,1.337546768261414,-0.6581314600915362,2.6415336610161857,1000,1000
hf_gpu_fp16,hf,kv_decode,__all__,geomean_across_scenarios,6,True,2.2430743889634135,-0.41177238885841716,0.61090490110124,-0.6146311088400348,0.40675307417670903,0.8330158428848338,2.4833342687444073,1000,1000
hf_gpu_fp16,hf,kv_decode,medium,scenario,6,True,2.3136067363519617,-0.45927924509359735,0.7985960438410283,-0.6191576382276698,-0.01919234383703483,1.5862762542355289,2.5002581135234276,1000,1000
hf_gpu_fp16,hf,kv_decode,short,scenario,6,True,2.172542041574867,-0.3642655326232376,0.26567445924265665,-0.7315875324191461,1.3698547294327303,-0.7730968974921484,2.59437959158734,1000,1000
hf_gpu_fp16,hf,prefill,__all__,geomean_across_scenarios,6,True,1.311957746708994,-0.34576456722239407,0.5337600463857792,-0.5613114223845832,0.3777180014857216,0.04758062719331228,1.580769766358686,1000,1000
hf_gpu_fp16,hf,prefill,medium,scenario,6,True,1.3138617894613394,-0.34566467423876707,0.6286359269536715,-0.506910194550179,0.3386367645492257,0.14051091425199017,1.4949093852701565,1000,1000
