backend,backend_kind,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_total_median,prompt_tokens_median,gen_tokens_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_cpu_fp32,hf,models/gpt2-45m,hf,45.1712,medium,kv_decode,3,137.78859999987012,141.64419999997335,148.93203999990874,149.579847999903,56.47954522671246,8.0,17.0,8.0,,,,45.171,45.1712
hf_cpu_fp32,hf,models/gpt2-50m,hf,51.475968,medium,kv_decode,3,226.19806666686296,224.60840000030657,230.94980000005307,231.51348000003054,35.617545915420266,8.0,17.0,8.0,,,,51.476,51.475968
hf_cpu_fp32,hf,models/gpt2-75m,hf,74.824704,medium,kv_decode,3,329.96476666676244,332.83769999979995,337.0505100002447,337.4249820002842,24.03573873994685,8.0,17.0,8.0,,,,74.825,74.824704
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,394.8257333334671,394.77860000033616,397.36700000034944,397.5970800003506,20.264522950314905,8.0,17.0,8.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-5m,hf,5.03672,short,kv_decode,3,136.76390000000538,136.4664000002449,142.20318000002408,142.71311600000445,58.62248875903258,8.0,9.0,8.0,,,,5.037,5.03672
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,short,kv_decode,3,123.09046666693273,122.8268000004391,128.03996000025109,128.50335200023437,65.132365249045,8.0,9.0,8.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-45m,hf,45.1712,short,kv_decode,3,219.72570000010214,225.24250000014945,225.8306499999435,225.88292999992518,35.51727582492066,8.0,9.0,8.0,,,,45.171,45.1712
hf_cpu_fp32,hf,models/gpt2-50m,hf,51.475968,short,kv_decode,3,273.1796333334084,275.8890000000065,279.24528000016835,279.54361600018274,28.997169151360914,8.0,9.0,8.0,,,,51.476,51.475968
hf_cpu_fp32,hf,models/gpt2-75m,hf,74.824704,short,kv_decode,3,311.38076666669195,314.5245000000614,316.19903999994676,316.3478879999366,25.435220467716945,8.0,9.0,8.0,,,,74.825,74.824704
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,short,kv_decode,3,404.9682666667043,432.24129999998695,432.68185000015364,432.72101000016846,18.50818050010548,8.0,9.0,8.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-5m,hf,5.03672,medium,prefill,3,30.322433333215788,31.22499999972206,32.24217999995744,32.332595999978366,544.4355484435972,17.0,17.0,0.0,,,,5.037,5.03672
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,medium,prefill,3,21.074999999958283,21.216399999957503,21.688720000156536,21.730704000174228,801.2669444408124,17.0,17.0,0.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-45m,hf,45.1712,medium,prefill,3,33.534866666741436,36.58730000006472,38.405839999995806,38.56748799998968,464.642102586688,17.0,17.0,0.0,,,,45.171,45.1712
hf_cpu_fp32,hf,models/gpt2-50m,hf,51.475968,medium,prefill,3,56.862733333370365,56.11700000008568,62.72165000013956,63.30873000014435,302.93850348333024,17.0,17.0,0.0,,,,51.476,51.475968
hf_cpu_fp32,hf,models/gpt2-75m,hf,74.824704,medium,prefill,3,60.97363333340885,64.48409999984506,67.4342100001013,67.69644200012408,263.6308795507861,17.0,17.0,0.0,,,,74.825,74.824704
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,medium,prefill,3,78.13939999975143,80.78799999975672,85.96731999973599,86.42770399973415,210.42729118249235,17.0,17.0,0.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-5m,hf,5.03672,short,prefill,3,33.81503333336392,33.932999999706226,36.68079000030957,36.9250380003632,265.2285385930486,9.0,9.0,0.0,,,,5.037,5.03672
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,short,prefill,3,21.716866666793067,22.2806000001583,22.478149999915328,22.49570999989373,403.9388526312602,9.0,9.0,0.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-45m,hf,45.1712,short,prefill,3,42.7948666665543,44.40389999990657,44.73788999985118,44.76757799984625,202.68489929981232,9.0,9.0,0.0,,,,45.171,45.1712
hf_cpu_fp32,hf,models/gpt2-50m,hf,51.475968,short,prefill,3,48.76059999984742,46.22670000026119,56.50883999969665,57.422807999646466,194.6926776072951,9.0,9.0,0.0,,,,51.476,51.475968
hf_cpu_fp32,hf,models/gpt2-75m,hf,74.824704,short,prefill,3,44.30953333318636,44.35639999974228,46.495159999949465,46.68527199996788,202.90194876167345,9.0,9.0,0.0,,,,74.825,74.824704
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,short,prefill,3,57.981666666819365,53.635400000075606,67.59538999999677,68.83627799998976,167.79962487437984,9.0,9.0,0.0,,,,96.088,96.08832
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,medium,e2e_kv,3,120.14866666656114,121.6604000001098,126.0220699999536,126.40977399993972,205.4900361989393,25.0,17.0,8.0,121.5713243484497,579.662109375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,medium,e2e_kv,3,43.36786666635817,42.14139999976396,46.59432999956152,46.99014599954353,593.240851042918,25.0,17.0,8.0,41.959425926208496,630.97705078125,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,medium,e2e_kv,3,37.61026666673691,41.37460000038118,41.447050000351744,41.45349000034913,604.2354487963552,25.0,17.0,8.0,41.27641725540161,631.15966796875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,medium,e2e_kv,3,43.4469999997115,43.082399999548215,50.76749999989261,51.45061999992322,580.2833639783801,25.0,17.0,8.0,42.988478660583496,315.89599609375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,medium,e2e_kv,3,23.763033333276933,24.13139999998748,24.291150000044585,24.30535000004966,1035.9945962527236,25.0,17.0,8.0,24.04966378211975,631.23828125,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,medium,e2e_kv,3,42.49516666671601,42.888200000106735,43.896200000017416,43.985800000009476,582.9109172205358,25.0,17.0,8.0,42.76838397979736,207.1142578125,,96.088,96.08832
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,short,e2e_kv,3,153.515499999988,152.63789999971775,155.72895000004792,156.00371000007726,111.37469789633788,17.0,9.0,8.0,152.45619583129883,578.50146484375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,short,e2e_kv,3,19.872533333455067,19.92359999985638,20.054370000252675,20.0659940002879,853.259451109365,17.0,9.0,8.0,19.83180856704712,630.1748046875,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,short,e2e_kv,3,30.885299999681592,30.83699999979217,31.108349999567505,31.132469999547535,551.2857930445431,17.0,9.0,8.0,30.724031925201416,408.0185546875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,short,e2e_kv,3,35.908000000138905,35.82929999993212,37.16093999996701,37.279307999970115,474.47201033880674,17.0,9.0,8.0,35.726271629333496,630.365234375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,short,e2e_kv,3,79.03169999993527,81.2036000002081,81.63505999950758,81.6734119994453,209.35032436931905,17.0,9.0,8.0,81.04137897491455,557.04931640625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,short,e2e_kv,3,39.936300000135816,38.1614000002628,44.323339999664306,44.87106799961111,445.47631899990375,17.0,9.0,8.0,38.06284856796265,408.22314453125,,96.088,96.08832
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,medium,kv_decode,3,106.60070000009607,109.28430000012668,111.90942000021096,112.14276400021845,73.2035617192106,8.0,17.0,8.0,109.22291564941406,579.662109375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,medium,kv_decode,3,38.18013333329873,37.084000000049855,41.33073999978478,41.70822799976122,215.726458849888,8.0,17.0,8.0,37.005313873291016,630.97705078125,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,medium,kv_decode,3,31.810966666701763,35.7970000000023,35.815000000366126,35.816600000398466,223.4824147274768,8.0,17.0,8.0,35.75193786621094,631.15966796875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,medium,kv_decode,3,36.00466666648572,38.10669999984384,38.626719999820125,38.67294399981802,209.93683525555304,8.0,17.0,8.0,38.05459213256836,315.89599609375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,medium,kv_decode,3,20.16279999982847,20.394499999838445,20.89372999989791,20.938105999903197,392.26261982707945,8.0,17.0,8.0,20.354047775268555,631.23828125,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,35.82206666669663,35.27140000005602,37.006239999891484,37.16044799987686,226.81265841410587,8.0,17.0,8.0,35.234657287597656,207.1142578125,,96.088,96.08832
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,short,kv_decode,3,135.46133333329635,135.31280000006518,136.3430299998072,136.43460599978425,59.12227076814718,8.0,9.0,8.0,135.2294464111328,578.50146484375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,short,kv_decode,3,16.982100000101735,16.97150000018155,17.184260000340146,17.203172000354243,471.3784874592359,8.0,9.0,8.0,16.930816650390625,630.1748046875,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,short,kv_decode,3,26.814933333146957,26.69819999982792,27.165929999864606,27.207505999867866,299.64566899834307,8.0,9.0,8.0,26.63315200805664,408.0185546875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,short,kv_decode,3,31.265466666657932,31.4115999999558,32.296839999889926,32.37552799988407,254.68298335682545,8.0,9.0,8.0,31.35174369812012,630.365234375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,short,kv_decode,3,69.99906666669631,71.60029999977269,72.54800000014257,72.63224000017544,111.73137542755263,8.0,9.0,8.0,71.50281524658203,557.04931640625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,short,kv_decode,3,33.93886666678251,31.583400000272377,39.02838000003612,39.69015600001512,253.29761836695883,8.0,9.0,8.0,31.520767211914062,408.22314453125,,96.088,96.08832
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,medium,prefill,3,13.547966666465072,13.962199999696168,16.896379999798228,17.1571959998073,1217.573161849131,17.0,17.0,0.0,13.889535903930664,579.662109375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,medium,prefill,3,5.187733333059441,5.219299999680516,5.279779999773382,5.285155999781637,3257.1417625046665,17.0,17.0,0.0,5.128191947937012,630.97705078125,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,medium,prefill,3,5.799300000035146,5.638099999941915,6.12778999980037,6.171317999787789,3015.200156112013,17.0,17.0,0.0,5.58080005645752,631.15966796875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,medium,prefill,3,7.442333333225785,4.414399999859597,12.604670000064289,13.332694000082483,3851.032983087327,17.0,17.0,0.0,4.376416206359863,315.89599609375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,medium,prefill,3,3.6002333334484624,3.704100000049948,3.733620000139126,3.736244000147053,4589.5089224834,17.0,17.0,0.0,3.647520065307617,631.23828125,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,medium,prefill,3,6.673100000019379,6.809200000134297,7.784079999964888,7.870735999949829,2496.622216951288,17.0,17.0,0.0,6.758399963378906,207.1142578125,,96.088,96.08832
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,short,prefill,3,18.054166666691646,18.02419999967242,19.455830000242713,19.583086000293406,499.3286803388539,9.0,9.0,0.0,17.911808013916016,578.50146484375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,short,prefill,3,2.8904333333533336,2.86099999993894,3.12713000007534,3.1507860000874643,3145.7532332024043,9.0,9.0,0.0,2.810879945755005,630.1748046875,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,short,prefill,3,4.0703666665346345,4.138799999964249,4.150409999965632,4.151441999965755,2174.5433459161454,9.0,9.0,0.0,4.077407836914063,408.0185546875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,short,prefill,3,4.642533333480969,4.596200000378303,4.8819500001172855,4.907350000094084,1958.1393323308885,9.0,9.0,0.0,4.523007869720459,630.365234375,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,short,prefill,3,9.032633333238968,8.550300000024436,9.92945999969379,10.0520519996644,1052.5946457988937,9.0,9.0,0.0,8.482815742492676,557.04931640625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,short,prefill,3,5.997433333353304,5.152399999587942,7.520660000136559,7.731172000185325,1746.7587921589484,9.0,9.0,0.0,5.104640007019043,408.22314453125,,96.088,96.08832
ollama,ollama,gemma3:270m,ollama,268.1,medium,e2e_kv,3,16.241699999999998,16.2013,16.96225,17.02989,2036.8735842185504,33.0,25.0,8.0,,,163.2524,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,medium,e2e_kv,3,92.15363333333333,92.1916,92.97001,93.039202,585.7366614745812,54.0,46.0,8.0,,,124.1818,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,medium,e2e_kv,3,383.8206666666667,381.1461,389.43059999999997,390.167,280.7322441446994,107.0,99.0,8.0,,,252.2792,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,short,e2e_kv,3,14.947633333333334,14.7595,15.842649999999999,15.93893,1693.8243165418885,25.0,17.0,8.0,,,153.6904,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,short,e2e_kv,3,92.17953333333332,92.202,92.43519,92.455918,498.9045790763759,46.0,38.0,8.0,,,135.2325,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,short,e2e_kv,3,344.32503333333335,337.9251,364.42596,366.781592,295.9235641270802,100.0,92.0,8.0,,,240.2778,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,medium,kv_decode,3,13.420033333333334,13.0194,14.28588,14.398456000000001,614.4676405978771,8.0,25.0,8.0,,,163.2524,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,medium,kv_decode,3,80.59586666666667,81.0135,81.14751,81.159422,98.74897393644272,8.0,46.0,8.0,,,124.1818,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,medium,kv_decode,3,324.6594333333333,322.9882,332.65798,333.517516,24.76870672055512,8.0,99.0,8.0,,,252.2792,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,short,kv_decode,3,12.560566666666666,12.373,13.403500000000001,13.4951,646.5691424876749,8.0,17.0,8.0,,,153.6904,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,short,kv_decode,3,80.24680000000001,80.3071,80.47009,80.484578,99.61759296500556,8.0,38.0,8.0,,,135.2325,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,short,kv_decode,3,291.2237666666667,286.6457,308.69228000000004,310.65197600000005,27.909017996781397,8.0,92.0,8.0,,,240.2778,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,medium,prefill,3,2.8216666666666668,2.6629,3.13,3.17152,9388.260918547448,25.0,25.0,0.0,,,163.2524,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,medium,prefill,3,11.557766666666666,11.6011,11.8648,11.88824,3965.141236606873,46.0,46.0,0.0,,,124.1818,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,medium,prefill,3,59.161233333333335,58.1579,62.252179999999996,62.616116,1702.2622893880282,99.0,99.0,0.0,,,252.2792,20900.0,20900.0
ollama,ollama,gemma3:270m,ollama,268.1,short,prefill,3,2.3870666666666662,2.3865,2.4391499999999997,2.4438299999999997,7123.4024722396825,17.0,17.0,0.0,,,153.6904,268.1,268.1
ollama,ollama,qwen2.5:7b,ollama,7600.0,short,prefill,3,11.932733333333333,11.9729,12.2285,12.25122,3173.8342423305967,38.0,38.0,0.0,,,135.2325,7600.0,7600.0
ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,short,prefill,3,53.10126666666667,51.7958,55.78532,56.139944,1776.2057927476744,92.0,92.0,0.0,,,240.2778,20900.0,20900.0
