backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-gpu,single_short,1,1,0,0.0,207.4557358911125,207.4557358911125,4.779299999881914,4.779299999881914,71.51080000039656,71.51080000039656,38.571000000047206,38.571000000047206,,38.571000000047206,38.571000000047206,38.571000000047206,38.571000000047206,,,1
tensorrt-fp16,single_short,1,0,1,1.0,,,,,,,,,,,,,,,,0
transformers-gpu-compile,single_short,1,1,0,0.0,85.82392063819604,85.82392063819604,144.8710999998184,144.8710999998184,3017.041000000063,3017.041000000063,193.66204999960246,193.66204999960246,,193.66204999960246,193.66204999960246,193.66204999960246,193.66204999960246,,,1
