backend,backend_kind,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_total_median,prompt_tokens_median,gen_tokens_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_cpu_fp32,hf,models/gpt2-50m,hf,51.475968,short,kv_decode,3,849.9770333335922,852.4492000001374,856.5862300002209,856.9539660002283,75.07778762651157,64.0,9.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,models/gpt2-75m,hf,74.824704,short,kv_decode,3,1163.8898999998066,1196.8751999997949,1228.785239999979,1231.6216879999954,53.472575921040864,64.0,9.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,short,kv_decode,3,1313.7687666667262,1346.446300000025,1361.4951999999903,1362.8328799999872,47.532530632672696,64.0,9.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.102714,medium,prefill,3,3.7914666666741446,3.924200000255951,4.030490000059217,4.0399380000417295,4332.093165203404,17.0,17.0,0.0,,,,0.103,0.102714
hf_cpu_fp32,hf,models/gpt2-5m,hf,5.03672,medium,prefill,3,16.400499999993674,17.207800000051066,17.38114000004316,17.396548000042458,987.9240809371072,17.0,17.0,0.0,,,,5.037,5.03672
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,medium,prefill,3,15.341166666682208,15.404599999783386,18.92755999997462,19.240711999991618,1103.566467174678,17.0,17.0,0.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-45m,hf,45.1712,medium,prefill,3,17.885333333197195,18.659700000171146,18.691019999641867,18.69380399959482,911.054304187317,17.0,17.0,0.0,,,,45.171,45.1712
hf_cpu_fp32,hf,models/gpt2-50m,hf,51.475968,medium,prefill,3,23.61233333325193,23.585999999795604,24.745649999886155,24.848729999894204,720.7665564380277,17.0,17.0,0.0,,,,51.476,51.475968
hf_cpu_fp32,hf,models/gpt2-75m,hf,74.824704,medium,prefill,3,24.64536666654264,24.82549999967887,27.475909999975556,27.71150200000193,684.7797627528108,17.0,17.0,0.0,,,,74.825,74.824704
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,medium,prefill,3,38.28706666672588,34.96140000015657,46.675080000295566,47.71629600030792,486.2505506050635,17.0,17.0,0.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.102714,micro,prefill,3,1.9421666667464403,2.15459999981249,2.25909000023421,2.2683780002716962,464.1232711812066,1.0,1.0,0.0,,,,0.103,0.102714
hf_cpu_fp32,hf,models/gpt2-5m,hf,5.03672,micro,prefill,3,12.129733333495096,12.003400000139663,12.5226100000873,12.568762000082645,83.30972890917279,1.0,1.0,0.0,,,,5.037,5.03672
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,micro,prefill,3,8.66713333334701,8.728900000278372,8.935179999798493,8.953515999755837,114.5619722952616,1.0,1.0,0.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-45m,hf,45.1712,micro,prefill,3,12.916300000294237,11.914200000319395,15.611220000255344,15.93984400024965,83.93345755260042,1.0,1.0,0.0,,,,45.171,45.1712
hf_cpu_fp32,hf,models/gpt2-50m,hf,51.475968,micro,prefill,3,25.948533333272888,26.35269999973389,30.297669999708887,30.648333999706665,37.94677585257291,1.0,1.0,0.0,,,,51.476,51.475968
hf_cpu_fp32,hf,models/gpt2-75m,hf,74.824704,micro,prefill,3,20.352033333438158,18.32999999987805,24.933570000303007,25.52055400034078,54.55537370467282,1.0,1.0,0.0,,,,74.825,74.824704
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,micro,prefill,3,18.290433333125595,18.242299999656097,18.837289999964927,18.89017799999238,54.81764909133453,1.0,1.0,0.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.102714,short,prefill,3,5.756700000044172,6.202399999892805,6.477890000087427,6.502378000104727,1451.0512060098583,9.0,9.0,0.0,,,,0.103,0.102714
hf_cpu_fp32,hf,models/gpt2-5m,hf,5.03672,short,prefill,3,26.094800000009855,25.95090000022537,26.754599999731,26.826039999687055,346.80878119532804,9.0,9.0,0.0,,,,5.037,5.03672
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,short,prefill,3,15.623000000232423,13.52790000009918,19.31139000030271,19.8254780003208,665.2917304189133,9.0,9.0,0.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-45m,hf,45.1712,short,prefill,3,17.91246666668182,16.50130000007266,22.30837000015526,22.824554000162603,545.4115736311909,9.0,9.0,0.0,,,,45.171,45.1712
hf_cpu_fp32,hf,models/gpt2-50m,hf,51.475968,short,prefill,3,16.345533333302836,16.364300000077492,16.38887000012801,16.3910540001325,549.9776953464176,9.0,9.0,0.0,,,,51.476,51.475968
hf_cpu_fp32,hf,models/gpt2-75m,hf,74.824704,short,prefill,3,24.60326666672093,21.13980000012816,32.22555000002103,33.21095000001151,425.7372349759901,9.0,9.0,0.0,,,,74.825,74.824704
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,short,prefill,3,24.088300000130403,25.02039999990302,25.027060000275014,25.02765200030808,359.70647951411183,9.0,9.0,0.0,,,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,medium,e2e_kv,3,225.57619999967451,223.8856999997552,233.0636299996968,233.8794459996916,361.7917535603595,81.0,17.0,64.0,223.75327348709104,13.068359375,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,medium,e2e_kv,3,410.9592999996797,407.746899999438,416.99115999981586,417.81287199984945,198.65264456973588,81.0,17.0,64.0,407.653461933136,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,medium,e2e_kv,3,220.9464999997787,220.20290000000384,222.39574999994144,222.5906699999359,367.8425670143244,81.0,17.0,64.0,220.09333968162537,539.3515625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,medium,e2e_kv,3,478.51189999998195,479.6672000002218,490.0019000000157,490.9205399999974,168.86708117620415,81.0,17.0,64.0,479.5361251831055,633.025390625,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,medium,e2e_kv,3,534.8395000000892,552.772399999867,558.6543500004154,559.1771900004642,146.534088894488,81.0,17.0,64.0,552.6825170516968,489.4736328125,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,medium,e2e_kv,3,309.41353333355437,305.4237999999714,335.419180000099,338.08543600011035,265.2052656014613,81.0,17.0,64.0,305.32287311553955,633.26806640625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,medium,e2e_kv,3,242.5221666667312,241.5709000001698,248.09391999992843,248.67374399990697,335.30528718460323,81.0,17.0,64.0,241.51223039627075,633.97998046875,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,micro,e2e_kv,3,104.77983333324421,104.99959999970088,105.48847999993995,105.5319359999612,619.0499773350106,65.0,1.0,64.0,104.9138913154602,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,micro,e2e_kv,3,614.2431333331236,655.836299999919,671.9939999995404,673.4302399995067,99.11009805344418,65.0,1.0,64.0,655.6140575408936,630.7822265625,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,micro,e2e_kv,3,225.89763333341276,228.1272000000172,231.78984000010132,232.1154080001088,284.928759043179,65.0,1.0,64.0,228.02943348884585,537.74755859375,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,micro,e2e_kv,3,409.2393999999331,414.4759999994676,417.10165999998026,417.3350520000258,156.82452059970538,65.0,1.0,64.0,414.38104486465454,631.30419921875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,micro,e2e_kv,3,423.23739999998605,427.6083999998264,443.4168100000534,444.82200200007355,152.00823931435022,65.0,1.0,64.0,427.53843450546265,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,micro,e2e_kv,3,364.31126666669417,358.91670000000886,383.305620000192,385.4735240002083,181.100517195211,65.0,1.0,64.0,358.78400897979736,379.8994140625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,micro,e2e_kv,3,293.81016666684445,273.83899999995265,363.56243000004724,371.53784600005565,237.36575140871548,65.0,1.0,64.0,273.78173303604126,208.4775390625,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,short,e2e_kv,3,94.64446666652293,94.2403999997623,96.10916000024191,96.27527200028455,774.6147087680456,73.0,9.0,64.0,94.1680624485016,631.30419921875,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,short,e2e_kv,3,374.43013333343816,373.4144000000015,378.17144000018743,378.59428800020396,195.4932643197469,73.0,9.0,64.0,373.3300867080689,229.62109375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,short,e2e_kv,3,123.45556666650737,116.57839999998032,135.82849999957034,137.5396199995339,626.1880416956513,73.0,9.0,64.0,116.49023628234865,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,short,e2e_kv,3,203.46770000029815,204.0529000000788,204.5528500003002,204.59729000031987,357.75036767412666,73.0,9.0,64.0,203.98386883735657,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,short,e2e_kv,3,276.0422999999719,279.39310000010664,286.7832699999781,287.44017399996665,261.2806114394813,73.0,9.0,64.0,279.29947996139526,632.44970703125,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,short,e2e_kv,3,352.5603666666939,354.5807999994395,354.64695000014217,354.65283000020463,205.87691155334807,73.0,9.0,64.0,354.4770679473877,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,short,e2e_kv,3,555.0672333335266,552.0248000002539,561.5673200002675,562.4155440002687,132.2404355745728,73.0,9.0,64.0,551.9278049468994,489.1572265625,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,medium,kv_decode,3,220.62153333308743,218.41779999977007,227.69823999979053,228.52316799979235,293.01641166639064,64.0,17.0,64.0,218.35487365722656,13.068359375,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,medium,kv_decode,3,403.8054333332184,400.47579999964,409.8527200000717,410.6862240001101,159.80990611681787,64.0,17.0,64.0,400.4363098144531,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,medium,kv_decode,3,217.16386666654822,216.84779999986856,218.25342000006464,218.37836400008206,295.1378801170165,64.0,17.0,64.0,216.80015563964844,539.3515625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,medium,kv_decode,3,470.8422666665986,471.9939999999952,481.9326100001036,482.8160420001132,135.59494400352688,64.0,17.0,64.0,471.9216613769531,633.025390625,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,medium,kv_decode,3,525.6018333334396,543.6632999999347,549.503850000383,550.0230100004228,117.71991966352648,64.0,17.0,64.0,543.6293334960938,489.4736328125,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,medium,kv_decode,3,302.8540333334604,299.0153999999165,328.7463600002411,331.38911200026996,214.03579882513696,64.0,17.0,64.0,298.96588134765625,633.26806640625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,237.91886666685969,237.1314000001803,243.24411000002328,243.78746200000933,269.89255745949856,64.0,17.0,64.0,237.1082305908203,633.97998046875,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,micro,kv_decode,3,102.84583333320067,103.02649999994172,103.65163999981634,103.70720799980519,621.1994001546806,64.0,1.0,64.0,102.98675537109376,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,micro,kv_decode,3,602.8672666664837,641.1650999998528,659.5951199996307,661.233343999611,99.8182839334435,64.0,1.0,64.0,641.0946655273438,630.7822265625,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,micro,kv_decode,3,221.7561333335046,224.10620000027848,227.84003000015215,228.17192600014093,285.5788907219901,64.0,1.0,64.0,224.06040954589844,537.74755859375,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,micro,kv_decode,3,403.12696666660486,408.11459999986255,411.92348999993555,412.26205799994204,156.81869749335493,64.0,1.0,64.0,408.0680847167969,631.30419921875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,micro,kv_decode,3,417.7183000000089,423.3945999999378,439.19382999984015,440.59820599983146,151.1592259325211,64.0,1.0,64.0,423.3635864257813,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,micro,kv_decode,3,357.8929666665924,352.93000000001484,377.7222099998653,379.925961999852,181.33907573739071,64.0,1.0,64.0,352.869384765625,379.8994140625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,micro,kv_decode,3,286.62453333345184,267.40990000007514,352.9694800000926,360.5747760000941,239.3329491540217,64.0,1.0,64.0,267.3879089355469,208.4775390625,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,short,kv_decode,3,92.49126666660838,92.16590000005452,93.81848000011813,93.96537600012378,694.3999895835893,64.0,9.0,64.0,92.13030242919922,631.30419921875,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,short,kv_decode,3,367.7576333332884,366.21459999969375,371.410120000246,371.8719440002951,174.76091887121245,64.0,9.0,64.0,366.1803588867188,229.62109375,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,short,kv_decode,3,120.3973333332821,114.28849999992964,132.31369999984963,133.91593999984252,559.9863503330555,64.0,9.0,64.0,114.2456283569336,538.54931640625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,short,kv_decode,3,199.60100000025705,200.1838000001044,200.6074300003547,200.64508600037695,319.7061900112128,64.0,9.0,64.0,200.1571807861328,632.16455078125,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,short,kv_decode,3,271.18790000001053,274.10550000013245,282.4220400000286,283.16128800001934,233.4867414187934,64.0,9.0,64.0,274.0548400878906,632.44970703125,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,short,kv_decode,3,346.0758333333918,347.2385000000031,348.3328099998289,348.4300819998134,184.31135948346576,64.0,9.0,64.0,347.1759338378906,632.3837890625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,short,kv_decode,3,544.9464333335831,542.3204000003352,550.493390000338,551.2198780003382,118.01141907986576,64.0,9.0,64.0,542.2807006835938,489.1572265625,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,medium,prefill,3,4.954666666587097,5.353999999897496,5.456509999976333,5.465621999983341,3175.196115114955,17.0,17.0,0.0,5.250847816467285,13.068359375,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,medium,prefill,3,7.153866666461302,7.1236999997381645,7.256359999792039,7.268151999796828,2386.40032576117,17.0,17.0,0.0,7.075136184692383,539.29345703125,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,medium,prefill,3,3.7826333332304785,3.762999999707972,4.183119999834162,4.220463999845379,4517.672070507384,17.0,17.0,0.0,3.69868803024292,539.3515625,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,medium,prefill,3,7.669633333383293,7.673200000226643,8.069289999912144,8.104497999884188,2215.503310157153,17.0,17.0,0.0,7.614463806152344,633.025390625,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,medium,prefill,3,9.237666666649602,9.155100000043603,9.419429999979911,9.44292599997425,1856.8885102204272,17.0,17.0,0.0,9.096192359924316,489.4736328125,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,medium,prefill,3,6.559500000093976,6.567900000391092,6.6887699998915195,6.699513999847113,2588.346351038798,17.0,17.0,0.0,6.509535789489746,633.26806640625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,medium,prefill,3,4.603299999871524,4.474999999729334,4.853359999879103,4.886991999892416,3798.882681794017,17.0,17.0,0.0,4.440063953399658,633.97998046875,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,micro,prefill,3,1.934000000043549,1.9730999997591423,2.003790000162553,2.0065180001984118,506.816684467118,1.0,1.0,0.0,1.927135944366455,630.53759765625,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,micro,prefill,3,11.375866666639922,12.14639999989231,14.41872000004878,14.620704000062688,82.3289205039243,1.0,1.0,0.0,12.07801628112793,630.7822265625,,5.037,5.03672
hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016064,micro,prefill,3,4.141499999908167,4.020999999738706,4.41753999998582,4.452788000007786,248.69435465431047,1.0,1.0,0.0,3.969023942947388,537.74755859375,,25.016,25.016064
hf_gpu_fp16,hf,models/gpt2-45m,hf,45.1712,micro,prefill,3,6.112433333328227,6.361399999605055,6.872420000217971,6.917844000272453,157.19810105669893,1.0,1.0,0.0,6.312960147857666,631.30419921875,,45.171,45.1712
hf_gpu_fp16,hf,models/gpt2-50m,hf,51.475968,micro,prefill,3,5.519099999977091,4.224000000249362,7.7299499998389365,8.041589999802454,236.74242422844827,1.0,1.0,0.0,4.190207958221436,631.55810546875,,51.476,51.475968
hf_gpu_fp16,hf,models/gpt2-75m,hf,74.824704,micro,prefill,3,6.418300000101833,5.986699999994016,7.555309999952442,7.6947419999487465,167.03693186580244,1.0,1.0,0.0,5.914624214172363,379.8994140625,,74.825,74.824704
hf_gpu_fp16,hf,models/gpt2-100m,hf,96.08832,micro,prefill,3,7.185633333392616,6.429099999877508,10.592949999954726,10.96306999996159,155.5427664866082,1.0,1.0,0.0,6.393824100494385,208.4775390625,,96.088,96.08832
hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.102714,short,prefill,3,2.1531999999145532,2.0744999997077684,2.290680000123757,2.309896000160734,4338.39479453739,9.0,9.0,0.0,2.037760019302368,631.30419921875,,0.103,0.102714
hf_gpu_fp16,hf,models/gpt2-5m,hf,5.03672,short,prefill,3,6.672500000149739,6.712599999900704,7.151080000267029,7.190056000299592,1340.7621488146372,9.0,9.0,0.0,6.65008020401001,229.62109375,,5.037,5.03672
