backend,backend_kind,mode,scenario,aggregation,n_models,ok,log10_intercept,slope,r2,slope_ci_low,slope_ci_high,log10_intercept_ci_low,log10_intercept_ci_high,boot_n_used,boot_n_requested
hf_cpu_fp32,hf,e2e_kv,__all__,geomean_across_scenarios,7,True,2.5184244463309016,0.2935342122581765,0.9007380087655733,0.07101540481366171,0.5856823815156468,1.9828090708860358,2.845418520778353,1000,1000
hf_cpu_fp32,hf,e2e_kv,medium,scenario,7,True,2.4995093153318644,0.2899118152026123,0.8759526673057445,0.024576013990469343,0.5846436781129083,1.9734559158439584,2.8706725808500972,1000,1000
hf_cpu_fp32,hf,e2e_kv,micro,scenario,7,True,2.48142319261535,0.33518420955572664,0.8904946094179278,0.15122885344919537,0.7766913754628748,1.6845379698913792,2.7671876700713893,1000,1000
hf_cpu_fp32,hf,e2e_kv,short,scenario,7,True,2.574340831045492,0.25550661201618874,0.8427988903755627,-0.0051782920373596095,0.5842216777169594,1.977663785441867,2.9459502170057594,1000,1000
hf_cpu_fp32,hf,kv_decode,__all__,geomean_across_scenarios,7,True,2.5083650768416073,0.2943287723809163,0.9006589133120626,0.07105428263357788,0.5897332651709288,1.966922921715368,2.835160829840266,1000,1000
hf_cpu_fp32,hf,kv_decode,medium,scenario,7,True,2.488299444097495,0.29060460343448535,0.875289128835719,0.024377442552670773,0.5894755231020915,1.9568099662544232,2.8613765482291678,1000,1000
hf_cpu_fp32,hf,kv_decode,micro,scenario,7,True,2.475642460081164,0.33437217930581553,0.8905273212464169,0.15139954639740366,0.7765396700709911,1.677836903200489,2.7598908205027413,1000,1000
hf_cpu_fp32,hf,kv_decode,short,scenario,7,True,2.561153326346164,0.2580095344024478,0.8446347475094872,-0.0024893896780404014,0.5919768284965917,1.9509007875699673,2.9314195888120365,1000,1000
hf_cpu_fp32,hf,prefill,__all__,geomean_across_scenarios,7,True,0.870969631348585,0.2469983681205323,0.8503502370012153,0.0272966944215504,0.5534294983630162,0.30410862815099016,1.194062190930694,1000,1000
hf_cpu_fp32,hf,prefill,medium,scenario,7,True,0.8989941786265375,0.27668435844029304,0.9132580452817997,0.09884419880201152,0.6206092617861314,0.2849834221915505,1.1442619671537066,1000,1000
hf_cpu_fp32,hf,prefill,micro,scenario,7,True,0.6856121882397685,0.3089888589470942,0.8366630588583936,0.11011439046114047,0.657221811208164,0.06120037121078637,0.9845795753133283,1000,1000
hf_cpu_fp32,hf,prefill,short,scenario,7,True,1.0283025271794495,0.1553218869742094,0.5888759197821063,-0.1737814951850995,0.471797424235183,0.446060780260704,1.5018322577496792,1000,1000
hf_gpu_fp16,hf,e2e_kv,__all__,geomean_across_scenarios,7,True,2.3146100514831485,0.12340212553690678,0.42112726353921726,-0.14922079481704498,0.525846014991071,1.587845431562285,2.7512205055999046,1000,1000
hf_gpu_fp16,hf,e2e_kv,medium,scenario,7,True,2.4509106824324127,0.052584256341202104,0.111753401997848,-0.17266197510275175,0.20717140039599016,2.1845224721908503,2.8031075507903886,1000,1000
hf_gpu_fp16,hf,e2e_kv,micro,scenario,7,True,2.316309786033553,0.1467306658491132,0.36771452228907053,-0.2984492268169903,0.2876672126911806,2.0301385916774857,3.0394972125950708,1000,1000
hf_gpu_fp16,hf,e2e_kv,short,scenario,7,True,2.1766096859834794,0.17089145442040432,0.41172442135695386,-0.1601210816836849,1.1577987388104538,0.4295403815428687,2.6160871723208734,1000,1000
hf_gpu_fp16,hf,kv_decode,__all__,geomean_across_scenarios,7,True,2.305751560100748,0.12399218327276408,0.4233873626025939,-0.14911139228548928,0.5242106111296249,1.5824019744130786,2.7429879454966195,1000,1000
hf_gpu_fp16,hf,kv_decode,medium,scenario,7,True,2.441701640700782,0.05351498765102802,0.11485602924839255,-0.17304060550289846,0.20380278346895647,2.181260661650787,2.798005635614438,1000,1000
hf_gpu_fp16,hf,kv_decode,micro,scenario,7,True,2.3080604188579428,0.14712862005665175,0.36906058869526215,-0.2958187864740003,0.2862510609187451,2.0259559496026123,3.030820825362764,1000,1000
hf_gpu_fp16,hf,kv_decode,short,scenario,7,True,2.1674926207435203,0.1713329421106111,0.4126072852438435,-0.15996694529811803,1.159395390835411,0.41890775142725484,2.607823090053662,1000,1000
hf_gpu_fp16,hf,prefill,__all__,geomean_across_scenarios,7,True,0.609615527842217,0.09534614002158674,0.38159078917618894,-0.15624595007498748,0.4553588304604536,-0.050447148977736285,1.0053944760432965,1000,1000
hf_gpu_fp16,hf,prefill,medium,scenario,7,True,0.7635839315915584,0.015199419238500126,0.013658192547240988,-0.15056767700235768,0.34518666435601586,0.20488326113659414,1.0045422971358364,1000,1000
hf_gpu_fp16,hf,prefill,micro,scenario,7,True,0.5659722684473799,0.1243811634062957,0.289440213126652,-0.3493554929147365,0.34192080724232504,0.12492924967455435,1.29691058290991,1000,1000
hf_gpu_fp16,hf,prefill,short,scenario,7,True,0.49929038348771243,0.14645783741996454,0.4777846076359651,-0.14954902099128758,0.8536215721349947,-0.7691984645400306,0.8925560843477544,1000,1000
ollama,ollama,e2e_kv,__all__,geomean_across_scenarios,5,True,0.4654277248098605,0.6451283285739582,0.9390046582239607,0.4961503560891601,1.3477683990441165,-2.3881978199716527,0.9210939202991926,1000,1000
ollama,ollama,e2e_kv,medium,scenario,5,True,0.44297629681438033,0.6546646872412387,0.9343568125029369,0.5067341784912599,1.3965265969646061,-2.5694001026679127,0.8908759384744381,1000,1000
ollama,ollama,e2e_kv,micro,scenario,5,True,0.4742833335819641,0.6386188854736572,0.9402867743491282,0.4752940084306321,1.3222570747877949,-2.3031603386756814,0.9823049310572263,1000,1000
ollama,ollama,e2e_kv,short,scenario,5,True,0.47902354403323977,0.6421014130069783,0.9418514888478221,0.5064228813455862,1.3245215253799523,-2.2920330185713786,0.8901008913659211,1000,1000
ollama,ollama,kv_decode,__all__,geomean_across_scenarios,5,True,0.4519693376932529,0.6466815885068836,0.9397052138830967,0.49701000304801485,1.3468743025583143,-2.3918352110384475,0.9106790692785466,1000,1000
ollama,ollama,kv_decode,medium,scenario,5,True,0.4303410698882975,0.6560550939250798,0.934994636177172,0.5077099174378011,1.395754190470995,-2.573327417268425,0.8801088646354801,1000,1000
ollama,ollama,kv_decode,micro,scenario,5,True,0.4574916672402148,0.6410152804941758,0.9409858131320077,0.47569890894264927,1.3229599217164272,-2.3133008087673534,0.9733728534803496,1000,1000
ollama,ollama,kv_decode,short,scenario,5,True,0.4680752759512509,0.6429743911013944,0.9425791809644831,0.5076211827635926,1.3219087954875213,-2.288877407079562,0.8785554897198166,1000,1000
ollama,ollama,prefill,__all__,geomean_across_scenarios,5,True,-1.0888755641430694,0.5908797228786885,0.8986300852004928,0.43717528921647286,1.4287284477334816,-4.488118410737621,-0.640578290440953,1000,1000
ollama,ollama,prefill,medium,scenario,5,True,-1.2333471495260995,0.628095660874601,0.9110713530229166,0.452021969725468,1.468916799784673,-4.648480565778785,-0.6928605692550206,1000,1000
ollama,ollama,prefill,micro,scenario,5,True,-0.917405934535636,0.5456863569875295,0.883401502394476,0.3806263499718078,1.3519790146155675,-4.18407210863877,-0.42850184827726845,1000,1000
ollama,ollama,prefill,short,scenario,5,True,-1.1158736083674754,0.5988571507739355,0.8952607103173411,0.4383431706537382,1.4652895288002052,-4.631802557795304,-0.6496204542160048,1000,1000
