backend,backend_kind,batch_size,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_per_s_compute_median,tokens_total_median,tokens_total_compute_median,prompt_tokens_median,prompt_tokens_raw_median,prompt_tokens_compute_median,gen_tokens_median,gen_tokens_raw_median,gen_tokens_target_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,medium,e2e_kv,3,640.6775666661512,630.736999999499,663.5810599986144,666.5005319985357,128.42119615634462,128.42119615634462,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,medium,e2e_kv,3,458.47870000034163,459.9149000005127,505.5913400019563,509.65146800208464,176.11953863619053,176.11953863619053,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,medium,e2e_kv,3,657.4977333342152,659.1927000008582,661.5133500006777,661.7196300006617,122.87757434191026,122.87757434191026,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,medium,e2e_kv,3,794.250633332922,796.1171999995713,799.9922399991192,800.336687999079,101.74381359935902,101.74381359935902,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,medium,e2e_kv,3,893.9676666662612,885.2466000007553,914.1870000001292,916.7594800000735,91.49992781664554,91.49992781664554,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,medium,e2e_kv,3,1353.761766666139,1347.5336999999854,1378.3090199987782,1381.044603998671,60.10981395122131,60.10981395122131,81.0,81.0,,17.0,17.0,64.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,short,e2e_kv,3,645.3740999998748,643.6766000006173,657.3993500001961,658.6191500001587,113.41098930725458,113.41098930725458,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,short,e2e_kv,3,391.0733333335277,393.72950000142737,400.10312000013073,400.6696640000155,185.40647830486503,185.40647830486503,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,short,e2e_kv,3,687.2944333323782,687.8908999988198,688.3170499990229,688.3549299990409,106.1214794382732,106.1214794382732,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,short,e2e_kv,3,778.1031666660662,778.5246999992523,781.9643200000428,782.270064000113,93.76709563623363,93.76709563623365,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,short,e2e_kv,3,999.9113000000458,1003.910299999916,1025.6212700012838,1027.5511340014054,72.71565995488453,72.71565995488452,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,short,e2e_kv,3,1208.7080666672894,1199.1776000013488,1227.748459999384,1230.2880919992094,60.87505303627911,60.875053036279105,73.0,73.0,,9.0,9.0,64.0,64.0,64.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,medium,kv_decode,3,626.7649000001256,616.5301000000909,649.671519999356,652.6174239992906,103.8067727755556,103.80677277555559,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,medium,kv_decode,3,449.39706666688534,452.64850000057777,494.7528400009105,498.4954480009401,141.3900631503657,141.3900631503657,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,medium,kv_decode,3,641.0069666665853,643.4824999996636,645.4583599999751,645.6339920000028,99.45880424103756,99.45880424103757,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,medium,kv_decode,3,774.2672333333758,775.3838999997242,779.759969999941,780.1489539999602,82.53975869246545,82.53975869246545,64.0,64.0,,17.0,17.0,64.0,64.0,64.0,,,,51.476,51.475968
