backend,backend_kind,batch_size,mode,scenario,aggregation,n_models,ok,log10_intercept,slope,r2,spearman_rho_loglog,spearman_p_loglog,theilsen_slope,theilsen_log10_intercept,theilsen_slope_ci_low,theilsen_slope_ci_high,slope_ci_low,slope_ci_high,log10_intercept_ci_low,log10_intercept_ci_high,boot_n_used,boot_n_requested
hf_gpu_fp16,hf,1.0,e2e_kv,medium,scenario,6,True,2.537154772428866,-0.10855119961985327,0.08561763187885241,-0.14285714285714288,0.7871720116618075,-0.07517069004667427,2.524975221509328,-0.6926290195664571,1.7057342912051197,-0.33090373052430383,0.9683410845058332,0.740759608755551,2.7737993153019147,1000,1000
hf_gpu_fp16,hf,1.0,e2e_kv,short,scenario,6,True,2.5956720186310087,-0.13232121328342458,0.12131696424848326,-0.14285714285714288,0.7871720116618075,-0.04575734506802127,2.4727121670514594,-0.7480232387111073,1.1991588992988524,-0.33061182516619797,0.9132601126736345,0.830091466457318,2.819283612769136,1000,1000
hf_gpu_fp16,hf,1.0,kv_decode,__all__,geomean_across_scenarios,6,True,2.5596680437529504,-0.12140979061534476,0.10498092950536053,-0.14285714285714288,0.7871720116618075,-0.0996385008538215,2.556494571931384,-0.7214098544203119,1.4028132922557672,-0.32298002001521126,0.9418156362801976,0.7757785006552225,2.80024752572608,1000,1000
hf_gpu_fp16,hf,1.0,kv_decode,medium,scenario,6,True,2.5304891485151546,-0.1097518008672393,0.08727067950677136,-0.14285714285714288,0.7871720116618075,-0.075282993377123,2.516588892844961,-0.6941629663191003,1.708101795274751,-0.3349978188437042,0.9694641356317706,0.7306508156224917,2.7673419007104436,1000,1000
hf_gpu_fp16,hf,1.0,kv_decode,short,scenario,6,True,2.5888469389907454,-0.13306778036344927,0.1224312373762213,-0.14285714285714288,0.7871720116618075,-0.05152313584535216,2.4744148814681366,-0.7486567425215235,1.2002822696264461,-0.331482893630082,0.9141671369286252,0.8209061856879531,2.8126640284924416,1000,1000
hf_gpu_fp16,hf,1.0,prefill,__all__,geomean_across_scenarios,6,True,0.7841383612569462,-0.08400432535010831,0.0632537927076281,0.08571428571428573,0.8717434402332361,0.01952236732913718,0.6391033105754844,-0.6460548136903311,1.101542881576681,-0.25990539948419145,0.8497311322159239,-0.7961365969713309,0.9872765300263641,1000,1000
hf_gpu_fp16,hf,1.0,prefill,medium,scenario,6,True,0.7569994074447964,-0.0709984964944569,0.04477762391568685,-0.028571428571428574,0.9571545189504373,0.06277950413056269,0.5648973984176887,-0.629577363569817,1.445049156390443,-0.26101708524745915,0.893610674296099,-0.8654148026199954,0.974914866163445,1000,1000
hf_gpu_fp16,hf,1.0,prefill,short,scenario,6,True,0.8112773150690973,-0.09701015420576026,0.08373447281704849,-0.028571428571428574,0.9571545189504373,0.15578022897791646,0.41981557412603265,-0.5576490814513233,1.057946412913341,-0.27224818221098007,0.7592319813472389,-0.726858391322668,1.0080424259709613,1000,1000
ollama,ollama,1.0,e2e_kv,__all__,geomean_across_scenarios,3,True,0.41497700755209227,0.6806661338878334,0.9371953470758827,1.0,0.0,0.7351485231437993,0.011080806717576941,0.5173949965273027,1.4550827674780074,0.3690019012219483,1.4550827674780091,-2.7828497942430244,1.751660309830646,1000,1000
ollama,ollama,1.0,e2e_kv,medium,scenario,3,True,0.384041278439403,0.6917456467600364,0.9332887775514684,1.0,0.0,0.7489302373301993,-0.039887245859609344,0.5203766361606272,1.5045715658753336,0.3693260872595525,1.5045715658753354,-2.9723903845666872,1.7637894389689677,1000,1000
ollama,ollama,1.0,e2e_kv,short,scenario,3,True,0.44591273666478415,0.6695866210156293,0.941131660417643,1.0,0.0,0.7213668089573985,0.06204885929476589,0.5144133568939772,1.40559396908068,0.3686777151843441,1.4055939690806827,-2.593309203919361,1.739531180692323,1000,1000
ollama,ollama,1.0,kv_decode,__all__,geomean_across_scenarios,3,True,0.40578646302602145,0.6811357138357848,0.9375140219375443,1.0,0.0,0.7355079513985374,0.0027068535894221313,0.5181946756592055,1.4539866432671025,0.3681027239095415,1.4539866432671047,-2.7855750195782356,1.7479299886936124,1000,1000
ollama,ollama,1.0,kv_decode,medium,scenario,3,True,0.3755085069211177,0.6920574047987182,0.9336512411275029,1.0,0.0,0.7491010586203739,-0.04737520605340162,0.5211107490838679,1.502880038745749,0.3684467568760207,1.5028800387457513,-2.9726509176995184,1.7600053500791886,1000,1000
ollama,ollama,1.0,kv_decode,short,scenario,3,True,0.4360644191309255,0.6702140228728508,0.9414048096525224,1.0,0.0,0.7219148441767007,0.052788913232247214,0.5152786022345431,1.405093247788455,0.36775869094306257,1.4050932477884566,-2.5984991214569475,1.7358546273080369,1000,1000
ollama,ollama,1.0,prefill,__all__,geomean_across_scenarios,3,True,-1.3202000954713953,0.6694999667177168,0.9227892645050547,1.0,0.0,0.7293796219817942,-1.764108037078286,0.4900544696821451,1.5206337309196745,0.07302772303324073,1.5206337309196762,-4.834817737992444,0.8672712135876951,1000,1000
ollama,ollama,1.0,prefill,medium,scenario,3,True,-1.3284719441959787,0.6749409125530322,0.9103375291611231,1.0,0.0,0.7404363482674902,-1.814011547328821,0.47866621852697905,1.6058977875024552,0.0749935472332512,1.6058977875024574,-5.1727060643067775,0.882503649122961,1000,1000
ollama,ollama,1.0,prefill,short,scenario,3,True,-1.311928246746814,0.664059020882402,0.9347161606945117,1.0,0.0,0.7183228956960983,-1.7142045268277515,0.5014427208373112,1.4353696743368938,0.07106189883323026,1.435369674336896,-4.496929411678114,0.8520387780524296,1000,1000
