scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.54457799954253,97.54457799954253,65,666.3619991293093,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.1230880010553,100.1230880010553,65,649.2009115751094,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.47930399933102,96.47930399933102,65,673.7196197067374,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.5237939999497,96.5237939999497,65,673.4090870903176,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,101.24629599977197,101.24629599977197,65,641.9987947030319,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.81234699989727,99.81234699989727,65,651.2220376910574,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.39081199970678,98.39081199970678,65,660.6307914218017,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,92.20844199990097,92.20844199990097,65,704.9246098320348,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,90.49489599965455,90.49489599965455,65,718.2725531862939,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,91.02334900035203,91.02334900035203,65,714.1024881401432,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.10592300052667,97.10592300052667,65,669.3721452979491,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.56315200067911,98.56315200067911,65,659.475662867926,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.64341600041371,98.64341600041371,65,658.9390618804948,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341715208.json
