backend,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p90,p95,p99
transformers-gpu-compile,270,0.45554342963098576,0.22298449998459086,0.6373511659576745,0.1737119999916103,2.72954400000458,1.975948000017524,2.2267688000013663,2.497315309997248
transformers-gpu,270,1.6625116925923664,1.6400679999861723,0.3100762062572962,1.0758200000111628,3.3987220000142315,1.9484195999865506,2.251418599990984,2.6533075299917646
