backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-cpu,batch_medium,5,5,0,0.0,13516.09215531135,13752.415783815704,,,5.827566666675921,5.9389666666902485,5.695549999995819,5.530749999991258,0.584893931620964,5.1560999999935575,6.688599999989719,5.445350000002236,5.656950000002325,4.969308262334213,6.421791737657426,5
onnxruntime-cpu,batch_short,5,5,0,0.0,10479.48418872226,10859.567553608358,,,4.427539999990889,4.167133333339734,4.288550000012492,4.054050000007692,0.6561822841339171,3.6788500000000113,5.369350000023587,3.947250000010172,4.393250000020998,3.4737920815442926,5.1033079184806915,5
onnxruntime-cpu,single_long,5,5,0,0.0,7262.579846124332,7228.856012299439,,,3.6968600000060783,3.575866666684154,3.7444400000083533,3.7368500000241056,0.299533120868361,3.4626000000059776,4.209449999990511,3.5021500000027572,3.811150000018415,3.372520507556492,4.116359492460214,5
onnxruntime-cpu,single_medium,5,5,0,0.0,5629.027617267362,5699.884085175419,,,3.475966666671108,3.51096666668127,3.4202500000048985,3.3446999999853233,0.34044734174190483,2.9292000000111784,3.774600000014061,3.341050000017276,3.711699999996654,2.997528792479801,3.842971207529996,5
onnxruntime-cpu,single_micro,5,5,0,0.0,4056.79795795877,3841.9961030956592,,,3.6180733333329345,2.6865333333413823,2.0938300000011623,2.155250000015485,0.5077556961774602,1.4552499999922475,2.84055000000194,1.854550000018662,2.1635499999774765,1.4633680321747202,2.7242919678276043,5
onnxruntime-cpu,single_short,5,5,0,0.0,4382.383082726224,4453.08130840129,,,3.2498333333364826,3.209366666681035,2.5562400000069374,2.4909500000092066,0.2720656111147074,2.2361999999986892,2.941550000002735,2.4132000000065545,2.6993000000175016,2.218425925536499,2.894054074477376,5
onnxruntime-gpu,batch_medium,5,5,0,0.0,7085.581854447783,7131.964053463742,,,11.018580000002961,10.978500000002592,10.736600000001317,10.659799999984898,0.23461991603566518,10.470999999995456,11.080899999996063,10.623400000014271,10.847900000015898,10.445280896998241,11.027919103004393,5
onnxruntime-gpu,batch_short,5,5,0,0.0,3967.9448425777737,3717.2634245821264,,,13.349186666660747,13.476666666671614,11.330419999995911,11.836699999975053,1.6470873157650718,8.413649999994277,12.338400000004413,11.821700000012925,12.241649999992887,9.285290978112343,13.375549021879479,5
onnxruntime-gpu,single_long,5,5,0,0.0,2502.0458507128037,2547.6273332375813,,,11.060486666675235,11.121366666657195,10.820059999991827,10.598100000009936,0.4884166400172634,10.367799999983163,11.620349999986956,10.595800000004374,10.918249999974705,10.213610641958741,11.426509358024912,5
onnxruntime-gpu,single_medium,5,5,0,0.0,1818.1591817998783,1819.0175754272743,,,11.272820000014388,10.609166666673294,10.468559999998206,10.445250000003625,0.45198228450311223,9.901049999996303,11.117600000005723,10.250249999984362,10.628650000001016,9.907349869504799,11.029770130491613,5
