scenario,prompt_set,backend,model,quantization,latency_ms,cuda_event_ms,ttft_ms,tokens,tokens_per_s,status,error
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.09962300141342,1.8490560054779053,2.09962300141342,1,476.2759787480048,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1048399994469946,1.8749760389328003,2.1048399994469946,1,475.0954943191551,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0299209991208045,1.9161280393600464,2.0299209991208045,1,492.6300089674022,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.093389999572537,1.9761279821395874,2.093389999572537,1,477.6940752579293,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0119000000704546,1.8970240354537964,2.0119000000704546,1,497.0425965331185,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,1.997453999138088,1.874559998512268,1.997453999138088,1,500.6373115133091,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0095430008950643,1.8939199447631836,2.0095430008950643,1,497.6255793255447,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0643989992095158,1.9479360580444336,2.0643989992095158,1,484.40248245756396,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1282580000843154,1.9998719692230225,2.1282580000843154,1,469.86784495130894,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0521499991446035,1.9290239810943604,2.0521499991446035,1,487.29381400815214,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0854249996773433,1.9681919813156128,2.0854249996773433,1,479.5185634365752,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0077059998584446,1.893887996673584,2.0077059998584446,1,498.0808943493251,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0850379987678025,1.967519998550415,2.0850379987678025,1,479.60756618870795,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0902249998471234,1.9654719829559326,2.0902249998471234,1,478.4173952914824,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1421439996629488,2.0209600925445557,2.1421439996629488,1,466.82202511005,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.213140000094427,2.0882558822631836,2.213140000094427,1,451.8466974332096,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1517799996217946,2.028480052947998,2.1517799996217946,1,464.73152467992264,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1143409994692774,1.993280053138733,2.1143409994692774,1,472.96060581098834,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0826410000154283,1.9629759788513184,2.0826410000154283,1,480.1595666236245,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1282330017129425,2.002592086791992,2.1282330017129425,1,469.87336405136745,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.078481998978532,1.958240032196045,2.078481998978532,1,481.12035634248895,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1362719999160618,2.013184070587158,2.1362719999160618,1,468.10518512590716,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.134774000296602,2.0147199630737305,2.134774000296602,1,468.43366082829453,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1366639994084835,2.0167040824890137,2.1366639994084835,1,468.0193049898539,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0913160005875397,1.9648319482803345,2.0913160005875397,1,478.1678138163039,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1328570001060143,2.0136640071868896,2.1328570001060143,1,468.85468643715666,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.113275000738213,1.9820480346679688,2.113275000738213,1,473.1991812001175,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1654529991792515,2.0396480560302734,2.1654529991792515,1,461.7971391570352,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1434610007418087,2.0222079753875732,2.1434610007418087,1,466.53519688668007,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.145740998457768,2.0216000080108643,2.145740998457768,1,466.0394710818971,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.156590999220498,2.0337600708007812,2.156590999220498,1,463.6947851314649,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.140956999937771,2.0200319290161133,2.140956999937771,1,467.0808428329322,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1762420001323335,2.0538880825042725,2.1762420001323335,1,459.507720161265,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1300579992384883,2.004159927368164,2.1300579992384883,1,469.4707845314576,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.154175999748986,2.0286080837249756,2.154175999748986,1,464.21462318609264,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1454090001498116,2.0216000080108643,2.1454090001498116,1,466.1115898787462,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.228039000328863,2.0999040603637695,2.228039000328863,1,448.82517758997847,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1772849995613797,2.0539519786834717,2.1772849995613797,1,459.28759909770787,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1748550007032463,2.050719976425171,2.1748550007032463,1,459.8007681784058,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1921620009379694,2.0687999725341797,2.1921620009379694,1,456.17066602382755,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.200773000367917,2.0766079425811768,2.200773000367917,1,454.38579982252764,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.169375000448781,2.042975902557373,2.169375000448781,1,460.96225861970794,ok,
single_micro,micro,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1688610013370635,2.0438079833984375,2.1688610013370635,1,461.07150222329517,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5513560008694185,0.4843519926071167,0.5513560008694185,1,1813.710195269711,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.54644199917675,0.49744001030921936,0.54644199917675,1,1830.0203891841484,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5432809994090348,0.4934079945087433,0.5432809994090348,1,1840.668090891768,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,3.4708729999692878,3.2965118885040283,3.4708729999692878,1,288.11195339295,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.022933999294764,3.8231680393218994,4.022933999294764,1,248.57479644838912,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.01483499990718,3.8081600666046143,4.01483499990718,1,249.07623850621988,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.018100999019225,3.8156158924102783,4.018100999019225,1,248.87378397011153,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.0276740000990685,3.8248960971832275,4.0276740000990685,1,248.2822591836884,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.024070000014035,3.820352077484131,4.024070000014035,1,248.50462342765215,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.0183900000556605,3.81548810005188,4.0183900000556605,1,248.85588506495102,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.023889001473435,3.82259202003479,4.023889001473435,1,248.51580141346545,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.019015999801923,3.8202240467071533,4.019015999801923,1,248.81712340764133,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.016517999843927,3.8168320655822754,4.016517999843927,1,248.97187066978356,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.042500999275944,3.771359920501709,4.042500999275944,1,247.37161479468054,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.017011999167153,3.815295934677124,4.017011999167153,1,248.94125290323507,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.069385000548209,3.8653440475463867,4.069385000548209,1,245.73737797364578,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.013062000012724,3.8138880729675293,4.013062000012724,1,249.18628219470057,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.0609010011394275,3.859999895095825,4.0609010011394275,1,246.25077038800382,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.006248000223422,3.806720018386841,4.006248000223422,1,249.61010899580643,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.011045000879676,3.8101119995117188,4.011045000879676,1,249.31158832191775,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.0169000003515976,3.817023992538452,4.0169000003515976,1,248.94819385906305,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.009521000625682,3.8104000091552734,4.009521000625682,1,249.4063504952215,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.002768000646029,3.804447889328003,4.002768000646029,1,249.82711959289284,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.005191000032937,3.806112051010132,4.005191000032937,1,249.6759829910175,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.010212998764473,3.810175895690918,4.010212998764473,1,249.363313197602,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.014737000034074,3.8095040321350098,4.014737000034074,1,249.08231846606955,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.023344001325313,3.8229119777679443,4.023344001325313,1,248.54946523851655,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.055310999319772,3.854720115661621,4.055310999319772,1,246.59021223470592,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.086339999048505,3.8826239109039307,4.086339999048505,1,244.71776705630165,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.058366999743157,3.7985920906066895,4.058366999743157,1,246.40452676243603,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.018427000119118,3.8177919387817383,4.018427000119118,1,248.85359369981265,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.019189000246115,3.8184640407562256,4.019189000246115,1,248.80641341792213,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,4.090602000360377,3.859231948852539,4.090602000360377,1,244.46279543008615,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.7918209994386416,0.727616012096405,0.7918209994386416,1,1262.911694320997,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5732869994972134,0.5227839946746826,0.5732869994972134,1,1744.3270140034995,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5643280001095263,0.5142719745635986,0.5643280001095263,1,1772.019109110158,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.599916000282974,0.547104001045227,0.599916000282974,1,1666.9000318849817,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5770110001321882,0.5260159969329834,0.5770110001321882,1,1733.069213188152,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5690380003215978,0.5169919729232788,0.5690380003215978,1,1757.3518806034738,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.567466000575223,0.5167679786682129,0.567466000575223,1,1762.2201136038643,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5638590009766631,0.5147839784622192,0.5638590009766631,1,1773.4930155728557,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.564854999538511,0.5149120092391968,0.564854999538511,1,1770.3658475484935,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5681010006810538,0.5167359709739685,0.5681010006810538,1,1760.250375903536,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5652180007018615,0.514240026473999,0.5652180007018615,1,1769.2288617104311,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5748940002376912,0.5231680274009705,0.5748940002376912,1,1739.451098092079,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5682340015482623,0.5183359980583191,0.5682340015482623,1,1759.838371648491,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5631050007650629,0.514240026473999,0.5631050007650629,1,1775.867730958435,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5674570002156543,0.5183359980583191,0.5674570002156543,1,1762.2480639413448,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5668609992426354,0.5166079998016357,0.5668609992426354,1,1764.1009018720065,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5668789999617729,0.516319990158081,0.5668789999617729,1,1764.0448844769946,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5891100008739159,0.5371840000152588,0.5891100008739159,1,1697.4758508878629,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5745859998569358,0.5187199711799622,0.5745859998569358,1,1740.3835113437963,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5605559999821708,0.5121920108795166,0.5605559999821708,1,1783.9430851365544,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.574199999391567,0.5250880122184753,0.574199999391567,1,1741.5534675367792,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5607719995168736,0.5123199820518494,0.5607719995168736,1,1783.255941561879,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5617060014628805,0.506816029548645,0.5617060014628805,1,1780.2907524499424,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5702050002582837,0.521888017654419,0.5702050002582837,1,1753.7552275883825,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5939870006841375,0.5435519814491272,0.5939870006841375,1,1683.5385266819446,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5668560006597545,0.5133119821548462,0.5668560006597545,1,1764.116457858991,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5649470003845636,0.5162559747695923,0.5649470003845636,1,1770.0775458924336,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1682159986085026,2.041856050491333,2.1682159986085026,9,4150.877959472643,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1690490011678776,2.035936117172241,2.1690490011678776,11,5071.346933184675,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.3938890008139424,2.2507200241088867,2.3938890008139424,9,3759.5728109949646,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1162949997233227,1.9958399534225464,2.1162949997233227,11,5197.763072463009,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1358630001486745,2.0167040824890137,2.1358630001486745,9,4213.753409920731,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.205958000558894,2.0808000564575195,2.205958000558894,11,4986.495661845364,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.314085000762134,2.1756479740142822,2.314085000762134,9,3889.226193953934,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.366591999816592,2.2279679775238037,2.366591999816592,11,4648.0339665022475,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.3104880001483252,2.1658880710601807,2.3104880001483252,9,3895.2809966648742,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.147686000171234,2.0193920135498047,2.147686000171234,11,5121.791546400626,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.187484000387485,2.05513596534729,2.187484000387485,9,4114.315806838251,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1277159994497197,2.008671998977661,2.1277159994497197,11,5169.862896573073,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.223273000709014,2.0965120792388916,2.223273000709014,9,4048.0858613089126,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.2917570004210575,2.157183885574341,2.2917570004210575,11,4799.810799303331,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.4443719994451385,2.3056640625,2.4443719994451385,9,3681.9273015903304,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.583950001280755,2.4345920085906982,2.583950001280755,11,4257.048315388364,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.65006799963885,2.492288112640381,2.65006799963885,9,3396.1392693419625,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.4874440005078213,2.3202240467071533,2.4874440005078213,11,4422.210107143842,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.4995439998747315,2.3469440937042236,2.4995439998747315,9,3600.6567599734385,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.3907180002424866,2.242527961730957,2.3907180002424866,11,4601.128196167129,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.4065900015557418,2.2643520832061768,2.4065900015557418,9,3739.7313186633137,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.42100800096523,2.285183906555176,2.42100800096523,11,4543.562018636211,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.3317249997489853,2.1998720169067383,2.3317249997489853,9,3859.803364877448,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.4368949998461176,2.302880048751831,2.4368949998461176,11,4513.940896384381,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.3077339992596535,2.17903995513916,2.3077339992596535,9,3899.929542524095,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.3681699985900195,2.2272000312805176,2.3681699985900195,11,4644.936810511606,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.3155020007834537,2.176287889480591,2.3155020007834537,9,3886.846133993767,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.2349000009853626,2.108992099761963,2.2349000009853626,11,4921.920441697671,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.211648999946192,2.0857601165771484,2.211648999946192,9,4069.361820170816,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.179971999794361,2.049344062805176,2.179971999794361,11,5045.936370300921,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.3485599995183293,2.213088035583496,2.3485599995183293,9,3832.135436968111,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.219809000962414,2.088128089904785,2.219809000962414,11,4955.381294170297,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.2411089994420763,2.1139841079711914,2.2411089994420763,9,4015.8689301772242,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.236729000287596,2.0793280601501465,2.236729000287596,11,4917.895730142379,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.196114999605925,2.073791980743408,2.196114999605925,9,4098.14604499991,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.2100679998402484,2.0802879333496094,2.2100679998402484,11,4977.222420665391,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1579240001301514,2.0124480724334717,2.1579240001301514,9,4170.675148641556,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.124460001141415,1.9940160512924194,2.124460001141415,11,5177.786352338946,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.191052000853233,2.0673599243164062,2.191052000853233,9,4107.615883372575,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1650710004905704,2.0136001110076904,2.1650710004905704,11,5080.664789980364,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.150629999960074,2.03056001663208,2.150629999960074,9,4184.8202620474385,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1517799996217946,2.0314559936523438,2.1517799996217946,11,5112.046771479149,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,3.8895409998076502,3.6901121139526367,3.8895409998076502,9,2313.8977068104123,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.2547449989360757,2.128511905670166,2.2547449989360757,11,4878.600464882043,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.175001998693915,2.0413761138916016,2.175001998693915,9,4137.927231977021,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.376227001150255,2.2453761100769043,2.376227001150255,11,4629.187360750994,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.156403999833856,2.0259199142456055,2.156403999833856,9,4173.614963009446,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.0609339990187436,1.9132479429244995,2.0609339990187436,11,5337.385867396697,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.077089000522392,1.9612480401992798,2.077089000522392,9,4332.987174712534,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.077045999612892,1.9553279876708984,2.077045999612892,11,5295.982853557464,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1856530001969077,2.059583902359009,2.1856530001969077,9,4117.762517283933,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1357959994929843,2.016223907470703,2.1357959994929843,11,5150.304618330255,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1653200001310324,2.045151948928833,2.1653200001310324,9,4156.4295344131,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.098648999890429,1.9608960151672363,2.098648999890429,11,5241.467248965555,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.2551460006070556,2.1249279975891113,2.2551460006070556,9,3990.8724302450123,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.122767000400927,1.9962559938430786,2.122767000400927,11,5181.915866377436,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.1037030001025414,1.9834239482879639,2.1037030001025414,9,4278.170444954117,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.2180039995873813,2.0882558822631836,2.2180039995873813,11,4959.4139605006785,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.149804000509903,2.03056001663208,2.149804000509903,9,4186.428157108894,ok,
single_short,short,transformers-gpu,models/gpt2-25m:fp32,fp32,2.08272300005774,1.9656000137329102,2.08272300005774,11,5281.547281945339,ok,
single_short,short,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.51957499999844,0.455487996339798,0.51957499999844,9,17321.84958865808,ok,
single_short,short,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5214520006120438,0.472927987575531,0.5214520006120438,11,21094.942558641967,ok,
single_short,short,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5288880001899088,0.47862398624420166,0.5288880001899088,9,17016.83531630204,ok,
single_short,short,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5323589994077338,0.4830720126628876,0.5323589994077338,11,20662.748281212203,ok,
single_short,short,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.6010090000927448,0.5496320128440857,0.6010090000927448,9,14974.817346514217,ok,
single_short,short,transformers-gpu-compile,models/gpt2-25m:fp32,fp32,0.5384449996199692,0.48771199584007263,0.5384449996199692,11,20429.19891124205,ok,
