scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,89.84769200000642,89.84769200000642,64,712.3165723610956,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,90.00718099997584,90.00718099997584,64,711.0543768726317,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,92.0335570000077,92.0335570000077,64,695.3985273001525,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,92.76901600000542,92.76901600000542,64,689.8855109123531,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,88.03144399999496,88.03144399999496,64,727.0129523264853,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,87.84326200000692,87.84326200000692,64,728.5703939363609,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,89.18639200001621,89.18639200001621,64,717.5982631967931,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,88.72578699998712,88.72578699998712,64,721.3235538841632,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.87013500001262,95.87013500001262,64,667.5697285707544,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.16472000000931,100.16472000000931,64,638.9475256357134,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766337702127.json
