backend,backend_kind,batch_size,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_per_s_compute_median,tokens_total_median,tokens_total_compute_median,prompt_tokens_median,prompt_tokens_raw_median,prompt_tokens_compute_median,gen_tokens_median,gen_tokens_raw_median,gen_tokens_target_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,short,kv_decode,3,97.29783333326243,96.72429999955057,99.64624000058394,99.9059680006758,82.70930882970642,82.70930882970642,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,short,kv_decode,3,236.90739999983634,233.79990000103132,243.3390899994265,244.18701799928385,34.21729436139498,34.217294361394984,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,short,kv_decode,3,97.38233333337121,96.9225999997434,105.67951000048198,106.45790200054763,82.54008868954382,82.54008868954382,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,short,kv_decode,3,275.1771666668598,273.9765999995143,290.8961500008445,292.40011000096274,29.199573978267424,29.199573978267424,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,short,kv_decode,3,282.4221666669473,284.9130000013247,291.89664000059565,292.51740800053085,28.07874684539773,28.078746845397735,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,medium,prefill,3,25.23706666700794,26.32910000102129,26.98573999969085,27.04410799957259,645.6734183599357,645.6734183599357,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,medium,prefill,3,17.71283333376535,16.88800000010815,19.672599999830705,19.920119999806044,1006.631927989764,1006.6319279897639,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,medium,prefill,3,29.57270000054753,29.283400001077094,30.40596999999252,30.505753999896115,580.5336811768684,580.5336811768685,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,medium,prefill,3,60.82499999926464,63.17139999919164,64.55253999920387,64.67530799920496,269.10912216948714,269.1091221694871,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,medium,prefill,3,56.16809999992256,54.25950000062585,59.494889999041334,59.96025799890049,313.30919009212977,313.30919009212977,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,medium,prefill,3,39.89026666628585,39.65699999935168,45.99857999965025,46.562275999676785,428.6758958135491,428.6758958135491,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,,,,96.088,96.08832
hf_cpu_fp32,hf,1,models/gpt2-5m,hf,5.03672,short,prefill,3,35.81163333304479,35.998299999846495,36.9289000005665,37.0116200006305,250.01180611413253,250.01180611413255,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,,,,5.037,5.03672
hf_cpu_fp32,hf,1,models/gpt2-25m,hf,25.016064,short,prefill,3,17.116966667041805,17.56510000086564,17.79045999955997,17.81049199944391,512.3796619180342,512.3796619180342,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,,,,25.016,25.016064
hf_cpu_fp32,hf,1,models/gpt2-45m,hf,45.1712,short,prefill,3,44.58869999992506,45.62090000035823,48.50765000028333,48.76425000027667,197.27800196684697,197.27800196684697,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,,,,45.171,45.1712
hf_cpu_fp32,hf,1,models/gpt2-50m,hf,51.475968,short,prefill,3,15.694866667521032,14.2747000008967,18.160720000560104,18.506144000530185,630.4861047471851,630.4861047471851,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,,,,51.476,51.475968
hf_cpu_fp32,hf,1,models/gpt2-75m,hf,74.824704,short,prefill,3,39.94699999990795,38.10729999895557,46.07977000032407,46.78843400044571,236.17522102711732,236.17522102711735,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,,,,74.825,74.824704
hf_cpu_fp32,hf,1,models/gpt2-100m,hf,96.08832,short,prefill,3,36.54713333283629,36.116499999479856,41.81052999992971,42.3166659999697,249.19358188444664,249.19358188444662,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,,,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,medium,e2e_kv,3,99.6969333330829,99.66769999846292,100.11410000061005,100.15378000080091,250.8335197901181,250.83351979011806,25.0,25.0,,17.0,17.0,8.0,8.0,8.0,99.50259399414062,579.662109375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,medium,e2e_kv,3,32.785733333488075,33.15459999976156,33.21427000064432,33.21957400072279,754.0431795340555,754.0431795340555,25.0,25.0,,17.0,17.0,8.0,8.0,8.0,33.01312017440796,630.97705078125,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,e2e_kv,3,52.37276666715237,52.44010000023991,52.85886999990908,52.896093999879675,476.7344074455546,476.7344074455546,25.0,25.0,,17.0,17.0,8.0,8.0,8.0,52.34534358978272,631.15966796875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,e2e_kv,3,43.79863333391162,44.829299999037175,44.955480000498945,44.96669600062888,557.6709875134552,557.6709875134552,25.0,25.0,,17.0,17.0,8.0,8.0,8.0,44.74284887313843,315.89599609375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,e2e_kv,3,47.82776666615973,48.37080000106653,49.02383999851736,49.08188799829077,516.8407386160405,516.8407386160405,25.0,25.0,,17.0,17.0,8.0,8.0,8.0,48.26486253738403,631.23828125,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,e2e_kv,3,41.553066666892846,41.30529999929422,42.42022000053112,42.51932400064106,605.2492053181353,605.2492053181353,25.0,25.0,,17.0,17.0,8.0,8.0,8.0,41.21145534515381,207.1142578125,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,short,e2e_kv,3,102.93663333322911,102.84469999896828,103.30712000031781,103.34822400043777,165.29777421851142,165.29777421851142,17.0,17.0,,9.0,9.0,8.0,8.0,8.0,102.7133092880249,578.50146484375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,short,e2e_kv,3,28.16786666759678,27.990100001261453,28.51965999980166,28.5667319996719,607.3576014102789,607.3576014102789,17.0,17.0,,9.0,9.0,8.0,8.0,8.0,27.894111156463623,630.1748046875,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,short,e2e_kv,3,34.157566665574755,34.20019999975921,34.518529997512815,34.546825997313135,497.073116534982,497.07311653498203,17.0,17.0,,9.0,9.0,8.0,8.0,8.0,34.08492851257324,408.0185546875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,short,e2e_kv,3,70.25133333263511,70.19550000040908,70.41599999975006,70.43559999969148,242.18076657194447,242.18076657194447,17.0,17.0,,9.0,9.0,8.0,8.0,8.0,70.08316898345947,630.365234375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,short,e2e_kv,3,43.6687333331065,43.740200000684126,43.81796000016038,43.82487200011383,388.658488066678,388.658488066678,17.0,17.0,,9.0,9.0,8.0,8.0,8.0,43.65190315246582,557.04931640625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,short,e2e_kv,3,69.81239999913669,69.7357999997621,70.32412999888038,70.376425998802,243.7772277661975,243.7772277661975,17.0,17.0,,9.0,9.0,8.0,8.0,8.0,69.64134216308594,408.22314453125,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,medium,kv_decode,3,87.70579999994273,87.49189999980445,88.4069299998373,88.48826599984022,91.43703588581208,91.43703588581207,8.0,8.0,,17.0,17.0,8.0,8.0,8.0,87.42304229736328,579.662109375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,medium,kv_decode,3,28.645233333008946,28.95859999989625,29.133829999955193,29.149405999960432,276.25644886246783,276.25644886246783,8.0,8.0,,17.0,17.0,8.0,8.0,8.0,28.88697624206543,630.97705078125,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,kv_decode,3,44.68520000045828,44.75950000050943,45.17791000071156,45.21510200072953,178.73300639884152,178.73300639884152,8.0,8.0,,17.0,17.0,8.0,8.0,8.0,44.71500778198242,631.15966796875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,kv_decode,3,38.29103333312863,38.96059999897261,39.50788999991346,39.55653799999709,205.3356467870351,205.3356467870351,8.0,8.0,,17.0,17.0,8.0,8.0,8.0,38.92019271850586,315.89599609375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,kv_decode,3,41.82626666624856,42.14140000112821,42.98775999886857,43.06299199866771,189.8370723275882,189.83707232758817,8.0,8.0,,17.0,17.0,8.0,8.0,8.0,42.09151840209961,631.23828125,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,36.023166666685334,35.62710000005609,37.05468000007386,37.18157600007544,224.54816698489088,224.54816698489086,8.0,8.0,,17.0,17.0,8.0,8.0,8.0,35.59116744995117,207.1142578125,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,short,kv_decode,3,90.8653333329615,90.59850000085136,91.37123999953474,91.4399279994177,88.30168269811116,88.30168269811115,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,90.5338897705078,578.50146484375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,short,kv_decode,3,24.221533334033058,24.15380000093137,24.355580000155896,24.373516000086966,331.21082395695584,331.21082395695584,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,24.111103057861328,630.1748046875,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,short,kv_decode,3,29.70409999943513,29.784599999402417,30.058649998863984,30.083009998816124,268.5951800648828,268.5951800648828,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,29.725696563720703,408.0185546875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,short,kv_decode,3,61.69209999946664,61.78980000004231,62.011559999155,62.031271999076125,129.4712072218153,129.4712072218153,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,61.72675323486328,630.365234375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,short,kv_decode,3,38.27289999996234,38.31429999991087,38.44336000038311,38.454832000425085,208.7993255786641,208.7993255786641,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,38.27299118041992,557.04931640625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,short,kv_decode,3,61.331066666146704,61.134999999922,61.772019999807526,61.82864399979735,130.85793735192945,130.85793735192945,8.0,8.0,,9.0,9.0,8.0,8.0,8.0,61.087646484375,408.22314453125,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,medium,prefill,3,11.99113333314017,12.142499999754364,12.172469998768065,12.175133998680394,1400.0411777100187,1400.0411777100187,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,12.079551696777344,579.662109375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,medium,prefill,3,4.140500000479126,4.157900000791415,4.192189999957919,4.1952379998838305,4088.602418712384,4088.6024187123835,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,4.062047958374023,630.97705078125,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,medium,prefill,3,7.687566666694086,7.680999999138294,7.69909000100597,7.700698001171986,2213.253482867748,2213.253482867748,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,7.630335807800293,631.15966796875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,medium,prefill,3,5.507600000782986,5.400800000643358,5.821910000122443,5.85934200007614,3147.681824539867,3147.681824539867,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,5.360223770141602,315.89599609375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,medium,prefill,3,6.001499999911175,6.014599999616621,6.207919999906153,6.225103999931889,2826.4556248268555,2826.4556248268555,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,5.962399959564209,631.23828125,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,medium,prefill,3,5.5299000002075145,5.580700000791694,5.668449999393488,5.676249999269203,3046.212840250924,3046.212840250924,17.0,17.0,,17.0,17.0,0.0,8.0,8.0,5.521279811859131,207.1142578125,,96.088,96.08832
hf_gpu_fp16,hf,1,models/gpt2-5m,hf,5.03672,short,prefill,3,12.071300000267607,12.008199999399949,12.274690000231203,12.298378000305092,749.4878500066397,749.4878500066397,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,11.943488121032717,578.50146484375,,5.037,5.03672
hf_gpu_fp16,hf,1,models/gpt2-25m,hf,25.016064,short,prefill,3,3.9463333335637194,3.836300000330084,4.1640799996457645,4.193215999584936,2346.010478644949,2346.010478644949,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,3.783008098602295,630.1748046875,,25.016,25.016064
hf_gpu_fp16,hf,1,models/gpt2-45m,hf,45.1712,short,prefill,3,4.453466666139623,4.464799998459057,4.478479999488627,4.479695999580144,2015.76778424704,2015.7677842470398,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,4.404064178466797,408.0185546875,,45.171,45.1712
hf_gpu_fp16,hf,1,models/gpt2-50m,hf,51.475968,short,prefill,3,8.559233333168473,8.405700000366778,8.821499998703075,8.85845999855519,1070.702023580105,1070.702023580105,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,8.356415748596191,630.365234375,,51.476,51.475968
hf_gpu_fp16,hf,1,models/gpt2-75m,hf,74.824704,short,prefill,3,5.395833333144158,5.392699998992612,5.42258000059519,5.425236000737641,1668.9228033603304,1668.9228033603304,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,5.345983982086182,557.04931640625,,74.825,74.824704
hf_gpu_fp16,hf,1,models/gpt2-100m,hf,96.08832,short,prefill,3,8.481333332989985,8.546699998987606,8.595389999754843,8.599717999823042,1053.0380147970666,1053.0380147970666,9.0,9.0,,9.0,9.0,0.0,8.0,8.0,8.500384330749512,408.22314453125,,96.088,96.08832
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,e2e_kv,3,14.423866666666667,14.9115,14.95452,14.958344,2213.0570365154413,2213.0570365154413,33.0,33.0,,25.0,,8.0,8.0,8.0,,,267.6594,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,e2e_kv,3,92.71776666666666,92.52,94.48983,94.664926,583.6575875486382,583.6575875486382,54.0,54.0,,46.0,,8.0,8.0,8.0,,,235.5317,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,e2e_kv,3,257.8183333333333,247.3647,280.62528,283.581776,432.5596982916318,432.5596982916318,107.0,107.0,,99.0,,8.0,8.0,8.0,,,395.9637,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,e2e_kv,3,14.264633333333334,14.1697,14.676309999999999,14.721342,1764.328108569695,1764.3281085696945,25.0,25.0,,17.0,,8.0,8.0,8.0,,,277.099,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,e2e_kv,3,91.54773333333333,91.2772,92.54611,92.658902,503.9593677281951,503.95936772819505,46.0,46.0,,38.0,,8.0,8.0,8.0,,,237.0308,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,e2e_kv,3,268.47936666666664,273.5087,274.93034,275.056708,365.6190826836587,365.6190826836587,100.0,100.0,,92.0,,8.0,8.0,8.0,,,216.1627,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,kv_decode,3,12.047166666666667,12.2853,12.71712,12.755504,651.1847492531725,651.1847492531725,8.0,8.0,,25.0,,8.0,8.0,8.0,,,267.6594,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,kv_decode,3,81.06933333333333,80.4765,82.92378000000001,83.141316,99.40790168558524,99.40790168558523,8.0,8.0,,46.0,,8.0,8.0,8.0,,,235.5317,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,kv_decode,3,219.07223333333332,209.2927,240.64285,243.42953,38.22398010059596,38.22398010059596,8.0,8.0,,99.0,,8.0,8.0,8.0,,,395.9637,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,kv_decode,3,12.024333333333333,11.8524,12.777149999999999,12.85935,674.9687826938004,674.9687826938004,8.0,8.0,,17.0,,8.0,8.0,8.0,,,277.099,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,kv_decode,3,79.86793333333333,79.5166,80.55789999999999,80.65046,100.60792337700556,100.60792337700556,8.0,8.0,,38.0,,8.0,8.0,8.0,,,237.0308,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,kv_decode,3,226.98659999999998,229.9545,233.3754,233.67948,34.789490964516894,34.789490964516894,8.0,8.0,,92.0,,8.0,8.0,8.0,,,216.1627,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,medium,prefill,3,2.3767,2.3097,2.59455,2.6198699999999997,10823.916525955752,10823.916525955752,25.0,25.0,,25.0,,0.0,8.0,8.0,,,267.6594,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,medium,prefill,3,11.648433333333335,11.513,11.99045,12.03289,3995.483366629028,3995.483366629028,46.0,46.0,,46.0,,0.0,8.0,8.0,,,235.5317,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,medium,prefill,3,38.746100000000006,38.072,39.98243,40.152246,2600.336205085102,2600.336205085102,99.0,99.0,,99.0,,0.0,8.0,8.0,,,395.9637,20900.0,20900.0
ollama,ollama,1,gemma3:270m,ollama,268.1,short,prefill,3,2.2403,2.3173,2.52754,2.546228,7336.123937340871,7336.123937340871,17.0,17.0,,17.0,,0.0,8.0,8.0,,,277.099,268.1,268.1
ollama,ollama,1,qwen2.5:7b,ollama,7600.0,short,prefill,3,11.6798,11.7606,11.98821,12.008442,3231.1276635545805,3231.1276635545805,38.0,38.0,,38.0,,0.0,8.0,8.0,,,237.0308,7600.0,7600.0
ollama,ollama,1,gpt-oss-20b:latest,ollama,20900.0,short,prefill,3,41.49276666666666,41.3328,43.33206,43.509772,2225.8351720667365,2225.8351720667365,92.0,92.0,,92.0,,0.0,8.0,8.0,,,216.1627,20900.0,20900.0
