backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-gpu,single_micro,5,5,0,0.0,236.72640047861177,229.74734251084425,4.4759299997167545,4.448849998880178,11.468226666571962,5.139966666320106,33.99339000006876,34.824899999875925,2.529825362376721,30.055649999667367,36.1244000005172,33.00010000020848,35.96190000007482,30.852196925862785,37.13458307427473,5
onnxruntime-gpu,single_short,5,5,0,0.0,325.3681299067331,340.42716496347487,3.2616299997243914,3.0619499993918,4.271586666921697,4.436799999893992,24.886439999863796,23.5026000009384,3.116974088948628,23.39789999950881,30.460300000413554,23.45074999902863,23.620649999429588,21.0162054902823,28.756674509445293,5
tensorrt-fp16,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
transformers-gpu-compile,batch_medium,5,5,0,0.0,257.7825406399678,262.1405047691969,15.036200000031386,14.351699999679113,77.78624000008372,15.396500000254795,124.41946999988431,122.07200000011653,5.77514352920173,120.4644500003269,134.58334999995714,121.62369999987277,123.35384999914822,117.24868219521508,131.59025780455354,5
transformers-gpu-compile,batch_short,5,5,0,0.0,271.788815569299,288.1856873430994,13.943710000057763,12.506950000897632,81.16916666670781,15.387633333375561,120.52898999972967,111.05134999979782,22.354804859272424,108.98639999959414,160.4846499994892,110.77654999917286,111.34600000059436,92.77183361910049,148.28614638035887,5
transformers-gpu-compile,single_long,5,5,0,0.0,97.16718775361764,97.90838877631683,10.016870000072231,10.098200000356883,72.45057333360212,12.708033333183266,82.6652900001136,81.73625000017637,5.610534270855322,75.54445000005217,89.04584999982035,79.48510000005626,87.51480000046286,75.69889158530412,89.63168841492308,5
transformers-gpu-compile,single_medium,5,5,0,0.0,106.94925374969435,112.39870619966116,9.048150000126043,9.062449999873934,77.70103333338434,9.983933333690706,76.47149999975227,71.18385000012495,10.9883419827934,66.17914999969798,93.9935999995214,71.01865000004182,79.9822499993752,62.82767135976671,90.11532863973783,5
transformers-gpu-compile,single_micro,5,5,0,0.0,599.9945709576314,621.8689111875774,1.6001500003767433,1.5314500005843001,185.38843999983027,2.2544333326853425,13.565209999978833,12.890450000668352,1.5234365642389613,12.531000000308268,16.21074999911798,12.69624999986263,13.497599999936938,11.673613664616076,15.456806335341591,5
transformers-gpu-compile,single_short,5,5,0,0.0,113.18595263113957,118.22136035521382,8.879220000017085,8.246549999967101,76.82496666663306,10.697033333902558,71.5805799996815,67.67794999996113,9.583457066164335,65.1615499991749,88.25185000023339,65.871399999196,70.9401499998421,59.68114638229376,83.48001361706925,5
