backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-cpu,batch_medium,5,5,0,0.0,106.28915955010184,106.95516479408614,38.485700000455836,38.04109999873617,37.54403333271814,37.00726666526558,206.6773699996702,204.4857000000775,6.820958189619704,202.10279999992053,218.6525500001153,202.76899999953457,205.37679999870306,198.20803178236628,215.1467082169741,5
onnxruntime-cpu,batch_short,5,5,0,0.0,137.76795378418626,140.23874274948218,29.090969999379013,29.372249999141786,29.178493333408067,28.42893333217944,232.92717000003904,228.18259999985457,13.187503145548119,218.75365000232705,249.5292999974481,224.2380999996385,243.93220000092697,216.552722118013,249.30161788206507,5
onnxruntime-cpu,single_long,5,5,0,0.0,51.117973765489175,50.370493706139754,19.19391999981599,18.99874999980966,19.940133332905436,20.314333332256258,156.74042999962694,158.90534999925876,6.121984905027837,147.15604999946663,161.7354999998497,154.3834499989316,161.521800000628,149.13898174550698,164.3418782537469,5
onnxruntime-cpu,single_medium,5,5,0,0.0,55.030664846587115,54.64956548706213,18.024569999761297,18.255349999890313,17.898246666785173,18.414299999373423,99.9955699993734,100.74784999960684,2.3765046785081965,95.82365000096615,101.49059999821475,100.44159999779367,101.47415000028559,97.04474969850696,102.94639030023984,5
onnxruntime-cpu,single_micro,5,5,0,0.0,67.09677641033683,66.80326913346096,15.116940000007162,15.26709999961895,15.358113332573945,15.24273333294938,59.67426000061096,59.91745000028459,1.7157351826671958,57.13120000109484,61.37124999986554,58.92995000067458,61.021450001135236,57.543893393841536,61.80462660738038,5
onnxruntime-cpu,single_short,5,5,0,0.0,61.56095791994098,61.25054050697368,16.378640000039013,16.265299998849514,16.13039333266594,16.07943333268243,130.09469999960857,130.6112000002031,4.389622961510518,123.95775000004505,135.29659999767318,127.8545999994094,132.7533500007121,124.64426320261236,135.54513679660477,5
onnxruntime-gpu,batch_medium,5,5,0,0.0,591.4032549794332,588.9062973249444,6.656580000344547,6.639750001340872,7.14813333300602,7.280966667167377,36.88504999954603,36.96284999932686,0.7634779710775542,35.72840000015276,37.87499999998545,36.886199999571545,36.97279999869352,35.93706688943737,37.833033109654686,5
onnxruntime-gpu,batch_short,5,5,0,0.0,685.5785719961732,682.274817667525,6.203639999876032,6.1332999994192505,6.3629933339446625,6.321400000160793,46.701259999827016,46.906649999073124,1.1390103833645289,44.92540000137524,48.031550000814605,46.50909999872965,47.13359999914246,45.28699181322301,48.11552818643102,5
onnxruntime-gpu,single_long,5,5,0,0.0,217.19396504839628,217.82666717206564,4.7977000001992565,4.814650001208065,4.834920000090884,4.841566669104698,36.865080000279704,36.75490000023274,0.7576050326879915,36.172599999190425,37.95220000029076,36.183450001772144,37.262249999912456,35.92438910633304,37.80577089422637,5
onnxruntime-gpu,single_medium,5,5,0,0.0,240.5520202954875,240.6463239602889,4.190720000406145,4.219950000333483,5.7333733335932875,4.704233332934867,22.948709999764105,22.948650001126225,0.30916339520210667,22.494549997645663,23.349650000454858,22.891999999046675,23.058700000547105,22.564832942379205,23.332587057149006,5
onnxruntime-gpu,single_micro,5,5,0,0.0,214.3355856588425,257.11466367885043,10.06891000070027,3.8454999994428363,17.00279333332825,3.8346999984545014,36.2800500002777,15.563950000796467,46.60489963635153,15.012800000477,119.64824999995471,15.54134999969392,15.633900000466383,-21.587576018079808,94.1476760186352,5
onnxruntime-gpu,single_short,5,5,0,0.0,246.0748942310967,245.71406983939107,3.9513000003353227,3.9480499999626772,4.934040000080131,4.48073333366968,32.52062999999907,32.56679999867629,0.21309188565415726,32.257599999866216,32.78224999849044,32.35530000165454,32.64120000130788,32.25604147727295,32.785218522725195,5
tensorrt-fp16,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
transformers-gpu-compile,batch_medium,5,5,0,0.0,239.8995568490721,245.89886665204347,15.222429999994347,15.083250000316184,113.18071333347082,19.950399999894824,93.2671599999594,88.88440000009723,9.423596801690566,87.937399999646,109.97474999931,88.35670000007667,91.1825500006671,81.56621911771207,104.96810088220674,5
transformers-gpu-compile,batch_short,5,5,0,0.0,251.43252603538605,255.26495088359957,15.342020000025514,14.498850001473329,136.26222666644026,17.119399999501184,129.19729000022926,125.36670000190497,14.600715988190178,118.80889999883948,154.54940000199713,120.06499999915832,127.1964499992464,111.06810660969538,147.32647339076314,5
