backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-cpu,batch_medium,5,5,0,0.0,2750.1730007005963,2722.7656269722884,,,28.774233333145578,28.645299999576917,27.68539999888162,27.916549997826223,1.282000725513437,25.593950000256882,28.902749998451327,27.528399999937392,28.485349997936282,26.09358585234048,29.277214145422764,5
onnxruntime-cpu,batch_short,5,5,0,0.0,2205.184159638656,2194.780211063031,,,20.44321333329814,20.354933333389152,19.997520000106306,20.06729999993695,0.7950233019719078,18.717250000918284,20.887649998257984,20.0151500011998,20.30025000021851,19.010368188314708,20.984671811897904,5
onnxruntime-cpu,single_long,5,5,0,0.0,1644.1092323794412,1630.7765668854465,,,16.68297333283893,16.65526666814306,16.441770000528777,16.556750000745524,0.6005251862138573,15.440899998793611,16.97395000155666,16.41640000161715,16.820849999930942,15.696119496792418,17.187420504265138,5
onnxruntime-cpu,single_medium,5,5,0,0.0,1203.5943617566354,1197.944102159427,,,15.950120000343304,15.858433334263585,15.791469999749097,15.862549998928444,0.26841733604146106,15.326649998314679,15.98800000101619,15.822949999346747,15.957200001139427,15.458185857092653,16.124754142405543,5
onnxruntime-cpu,single_micro,5,5,0,0.0,636.946626757998,630.9435756526968,,,14.346753333666129,13.585866666592969,12.5862099994265,12.698049999016803,0.5511184935131639,11.9413499996881,13.34609999867098,12.169949999588425,12.775600000168197,11.90190600728691,13.270513991566093,5
onnxruntime-cpu,single_short,5,5,0,0.0,841.5722604599517,829.8030689705979,,,13.605733333194317,13.783599999442231,13.10708999990311,13.327500000741566,0.43761725637239696,12.561749999804306,13.552399999753106,12.71939999969618,13.374399999520392,12.563716407672796,13.650463592133423,5
onnxruntime-gpu,batch_medium,5,5,0,0.0,8745.185334221382,8720.725235142612,,,9.888219999993453,9.848633333604084,8.697759999631671,8.723999999347143,0.18082096599645917,8.471799999824725,8.954150000135996,8.59295000009297,8.745899998757523,8.47324111603344,8.922278883229902,5
onnxruntime-gpu,batch_short,5,5,0,0.0,7423.344499362179,7470.942221747811,,,7.2245533333140575,7.228700000268873,5.940160000682226,5.889949999982491,0.2437061174055009,5.709500001103152,6.299200000285055,5.743150000853348,6.059000001187087,5.637558888557796,6.242761112806657,5
onnxruntime-gpu,single_long,5,5,0,0.0,5521.762520927708,5443.928743419068,,,5.150933333061403,5.172233333723852,4.902569999467232,4.966499998772633,0.16736271096140706,4.684799998358358,5.052349999459693,4.766600000948529,5.042599999796948,4.69476174662467,5.110378252309794,5
onnxruntime-gpu,single_medium,5,5,0,0.0,4630.175966804025,4861.353695799156,,,5.082660000577258,3.993533334626894,4.269459999341052,3.9235999993252335,0.8592963244600452,3.7841499997739447,5.796200000986573,3.808599998592399,4.0347499980271095,3.202502689470191,5.336417309211913,5
onnxruntime-gpu,single_micro,5,5,0,0.0,1951.4756318964828,2438.15906570466,,,33.39960666611053,3.5066666666049664,9.62307000081637,3.313249999337131,13.872094033735646,3.16700000075798,34.43075000177487,3.2009500009735348,4.003400001238333,-7.601409740570446,26.847549742203185,5
onnxruntime-gpu,single_short,5,5,0,0.0,3031.4451002401797,3222.2896196920997,,,3.9721933336598645,3.798233334237011,3.9637300003960263,3.418300002522301,1.226515895389559,3.2652499994583195,6.145700001070509,3.370149999682326,3.6192499992466765,2.440809369866154,5.486650630925899,5
tensorrt-fp16,batch_medium,5,5,0,0.0,7245.616099118322,7189.48281969631,,,11.773619999924751,11.598233332430633,10.558909999235766,10.57099999889033,0.9104861713953213,9.213049999743816,11.771100000260049,10.502099998120684,10.737299999163952,9.42839209935181,11.689427899119721,5
tensorrt-fp16,batch_short,5,5,0,0.0,3858.832400015913,3886.4289396076183,,,12.204546666907845,11.794833333018081,11.414169999989099,11.321700001644786,0.3771619905154241,10.968599999614526,11.938199999349308,11.212349998459104,11.630000000877772,10.945861534875226,11.882478465102972,5
tensorrt-fp16,single_long,5,5,0,0.0,5090.894967624785,5008.511544441952,,,5.602946667204378,5.525766665717431,5.324040000050445,5.3909500002191635,0.29778058301413096,5.0186499993287725,5.729649999921094,5.042400000093039,5.438550000690157,4.954296570757671,5.6937834293432195,5
tensorrt-fp16,single_medium,5,5,0,0.0,5073.3504068984275,5287.680577727567,,,4.030893333401764,3.7701666672849874,3.7863200006540865,3.593300001739408,0.4657292964140888,3.4550500004115747,4.604899999321788,3.579000001991517,3.699349999806145,3.208040700387942,4.364599300920231,5
tensorrt-fp16,single_micro,5,5,0,0.0,2590.8449016232216,2568.37199955293,,,3.726093332564536,3.3578000002307817,3.0991400006314507,3.114850000201841,0.15738986884551154,2.8556999986903975,3.236150001612259,3.0531500015058555,3.2358500011469005,2.9037146668039666,3.2945653344589347,5
tensorrt-fp16,single_short,5,5,0,0.0,3363.158172219503,3316.7001499664293,,,3.6402466670551803,3.6960666669377438,3.278380000847392,3.321700000014971,0.07526838323778241,3.1867500001681037,3.3440500010328833,3.2067500014818506,3.3326500015391503,3.1849219591780336,3.37183804251675,5
tensorrt-fp32,batch_medium,5,5,0,0.0,6898.2468956402445,6615.068233985463,,,11.768893333646702,12.159933332441142,11.086090000389959,11.493150001115282,0.9088039305645901,9.461100000407896,11.518449999130098,11.447950000729179,11.509800000567338,9.957660878381832,12.214519122398086,5
tensorrt-fp32,batch_short,5,5,0,0.0,4352.086229867668,4330.65130364799,,,10.962160000538764,10.949433333735215,10.12161999969976,10.181549998378614,0.2940193689530738,9.677949999968405,10.44749999891792,10.013650000473717,10.287450000760145,9.756546734496139,10.486693264903382,5
tensorrt-fp32,single_long,5,5,0,0.0,5384.985655255227,5408.419715519802,,,5.4151466669281945,5.367766666798464,5.0198499997350154,4.992400001356145,0.14603765721588644,4.857500000071013,5.208999999013031,4.914299999654759,5.126049998580129,4.838520298388027,5.201179701082004,5
tensorrt-fp32,single_medium,5,5,0,0.0,5121.01496053633,5214.933151276646,,,4.112913333665346,4.104666667747854,3.734339998845826,3.643549998741946,0.34605775410013456,3.392449998500524,4.314799998610397,3.605500000048778,3.7153999983274844,3.304652544280437,4.164027453411215,5
tensorrt-fp32,single_micro,5,5,0,0.0,2464.908060093523,2485.1350832795206,,,3.868499999468137,3.3295333317558593,3.2560099996771896,3.221700000722194,0.17531343132524593,3.00144999891927,3.4508499993535224,3.217650000806316,3.388399998584646,3.038329623599063,3.473690375755316,5
tensorrt-fp32,single_short,5,5,0,0.0,3240.3938883875658,3299.484006038345,,,3.662486666629168,3.6772333332919516,3.404210000371677,3.3339000001433305,0.17683377933402902,3.217699999368051,3.6254000006010756,3.2882500017876737,3.5557999999582535,3.184641862906304,3.62377813783705,5
tensorrt-int8,batch_medium,5,5,0,0.0,6606.960448955178,6947.028227820873,,,12.133393333109172,11.59659999999955,11.606890000257408,10.94435000049998,1.2220988319605945,10.435250000227825,12.976150001122733,10.795449998113327,12.883250001323177,10.089453878365063,13.124326122149753,5
tensorrt-int8,batch_short,5,5,0,0.0,4193.727214983233,4323.618297479768,,,11.347006666862097,10.992400000153188,10.52854000008665,10.185199998886674,0.6661753332130573,9.902750000037486,11.463849999927334,10.10370000039984,10.987200001181918,9.7013740723446,11.355705927828701,5
tensorrt-int8,single_long,5,5,0,0.0,5607.011982171481,5661.338759647433,,,5.191793333748743,5.18006666728373,4.8463699997228105,4.771799998707138,0.3829250722726329,4.382799999802955,5.400550000558724,4.666849999921396,5.009849999623839,4.3709057234723065,5.321834275973314,5
tensorrt-int8,single_medium,5,5,0,0.0,5322.469091562949,5282.373193211633,,,3.8319400002365,3.622899999754736,3.5768299992923858,3.5969000000477536,0.16380584771708404,3.3937499993044185,3.7968999986333074,3.4402499986754265,3.656349999801023,3.373438175486834,3.7802218230979374,5
tensorrt-int8,single_micro,5,5,0,0.0,2704.2991157663323,2667.8649797640046,,,3.7612333326251246,3.3901333323835083,2.9671300002519274,3.0038500008231495,0.13808544768227687,2.728249999563559,3.0769500008318573,2.98560000010184,3.040999999939231,2.7956742711889944,3.1385857293148605,5
tensorrt-int8,single_short,5,5,0,0.0,3382.1245341561857,3315.750056678394,,,3.6093466660531703,3.564299998591499,3.2553599998209393,3.3174999989569187,0.09292738676426597,3.125650000583846,3.327599999465747,3.1873499992798315,3.318700000818353,3.139975409228593,3.3707445904132856,5
transformers-gpu-compile,batch_medium,5,5,0,0.0,2904.603134200171,2883.6961618914665,,,178.53222666623577,22.456566666126793,29.359959999419516,26.76719999908528,12.81794334307309,20.631149998735054,51.64745000001858,20.925199998600874,26.828800000657793,13.444381219310031,45.275538779529,5
transformers-gpu-compile,batch_short,5,5,0,0.0,3336.202836402612,3371.521016963181,,,138.72547333327628,14.843000000837492,13.242060000629863,13.05070000125852,0.7267220189242901,12.59310000205005,14.482499998848652,12.907849999464815,13.176150001527276,12.339715433029616,14.14440456823011,5
transformers-gpu-compile,single_long,5,5,0,0.0,1566.6113497952306,1431.457195868096,,,146.3433600001736,30.189366666794132,21.60677000065334,19.821950001642108,12.844250172379706,11.996200000794488,43.410149999544956,12.23145000039949,20.574100000885664,5.65852697768694,37.55501302361974,5
transformers-gpu-compile,single_medium,5,5,0,0.0,831.7118632742165,852.1716693356229,,,122.02847999942608,23.170033332765644,22.97202999907313,22.298899999441346,1.852888021361128,21.244599998681224,26.057200000650482,22.108649998699548,23.150799997893046,20.671365650246006,25.272694347900252,5
transformers-gpu-compile,single_micro,5,5,0,0.0,1283.7132582990112,1551.8893101633416,,,312.40340666699916,5.699900000763591,20.23973999930604,5.160349999641767,33.91097988742064,4.955550000886433,80.9012999998231,5.003849997592624,5.177649998586276,-21.866302870716183,62.34578286932826,5
transformers-gpu-compile,single_short,5,5,0,0.0,903.4173516952251,925.8502347167695,,,108.26628666691249,13.713133332203142,12.423850001141545,11.881300000823103,1.525838497548831,11.428100002376596,15.125000001717126,11.677300000883406,12.007549999907496,10.529271271661836,14.318428730621255,5
