backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-cpu,batch_medium,5,5,0,0.0,3142.2719202507215,3257.726483971591,,,24.034940000001374,23.535066666681814,24.34395999998742,23.33150000004025,1.7791703886257606,22.801699999945413,26.413349999984348,23.028099999976348,26.145149999990736,22.134828181760607,26.55309181821423,5
onnxruntime-cpu,batch_short,5,5,0,0.0,2941.9150230703003,2943.206724412596,,,15.478453333336498,14.845233333327693,15.013410000005933,14.949699999988297,0.47007296298373197,14.318449999962013,15.532600000028651,14.911100000006172,15.355200000044533,14.429737325340062,15.597082674671805,5
onnxruntime-cpu,single_long,5,5,0,0.0,2373.5086741686814,2316.5410138668167,,,10.701899999996083,10.277399999987816,11.430199999995239,11.674050000010538,0.7000080151381214,10.246199999983219,11.945749999995314,11.375299999997424,11.909699999989698,10.561025249144157,12.29937475084632,5
onnxruntime-cpu,single_medium,5,5,0,0.0,1854.8027853067094,1899.939381765438,,,9.880953333345133,9.171166666684863,10.664289999988341,10.010199999953784,2.074180087235757,8.71150000000398,13.446950000002289,8.962549999978364,12.190250000003289,8.088855259876555,13.239724740100128,5
onnxruntime-cpu,single_micro,5,5,0,0.0,1239.5373762894596,1246.2766178568204,,,7.201793333335142,7.029533333328193,6.520869999974366,6.461100000024089,0.6113360170467216,5.872049999936735,7.317499999942356,6.012150000003658,6.941549999964991,5.761796076802168,7.279943923146564,5
onnxruntime-cpu,single_short,5,5,0,0.0,1488.599122018068,1530.3735130067582,,,7.565833333327039,7.450599999970109,7.447589999992488,7.192500000030577,0.6811789149944678,6.727249999983087,8.512599999960457,7.144149999987803,7.661450000000514,6.601794664908353,8.293385335076621,5
onnxruntime-gpu,batch_medium,5,5,0,0.0,4744.97040426743,4827.738090134451,,,16.033986666654222,15.981166666620084,16.066880000005312,15.742649999992864,0.7651481887384416,15.507000000013704,17.38039999997909,15.622300000018186,16.08205000002272,15.11682304075797,17.016936959252657,5
onnxruntime-gpu,batch_short,5,5,0,0.0,5865.890183769696,5870.316210702964,,,8.309413333328546,7.233599999987443,8.114769999986038,7.4972499999717,2.8984114939326195,6.03284999999687,13.120649999962097,6.197100000008504,7.725999999991018,4.515916795989909,11.713623203982166,5
onnxruntime-gpu,single_long,5,5,0,0.0,5569.38897862853,5681.5581853517615,,,4.998539999996865,5.07676666666157,4.90361000000803,4.818849999992381,0.505685855315268,4.297549999989769,5.447600000024977,4.5637000000056105,5.390350000027411,4.275718079062183,5.531501920953876,5
onnxruntime-gpu,single_medium,5,5,0,0.0,4159.597604375484,4044.2589759366065,,,4.730306666670003,4.67523333331125,4.590440000004037,4.699049999999261,0.3372867018478247,3.995500000030461,4.830900000058591,4.688349999980801,4.738399999951071,4.171643245246705,5.0092367547613685,5
onnxruntime-gpu,single_micro,5,5,0,0.0,970.8203716329001,387.8490293127948,,,25.936126666677715,20.771266666694526,14.428880000002664,20.626599999957307,9.24573413759018,4.206250000038381,21.841150000000198,4.418299999997544,21.05210000001989,2.9487847843933874,25.90897521561194,5
onnxruntime-gpu,single_short,5,5,0,0.0,2491.5586735042807,2459.9219962133757,,,4.733719999990171,4.730999999954595,4.419560000008005,4.471749999993335,0.1474913234437504,4.255550000038966,4.593049999982668,4.276050000044052,4.501399999981004,4.236425333640473,4.602694666375537,5
tensorrt-fp16,batch_medium,5,5,0,0.0,11990.29200009571,16386.315404383633,,,9.044013333330742,5.259466666643675,8.595859999991262,4.639099999963037,5.462425332150627,4.591299999958665,14.727249999964442,4.5919000000367305,14.429750000033437,1.8133631221835778,15.378356877798947,5
tensorrt-fp16,batch_short,5,5,0,0.0,3514.4472567417774,3551.733677101106,,,12.566059999987072,12.410000000007434,12.572719999980109,12.388349999923776,0.4063651369265307,12.238949999982651,13.142249999987143,12.239249999993262,12.85480000001371,12.06815103933329,13.077288960626927,5
