scenario,prompt_set,backend,model,quantization,latency_ms,cuda_event_ms,ttft_ms,tokens,tokens_per_s,status,error
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.664957999717444,3.474015951156616,3.664957999717444,51,13915.575568378117,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,4.051078000884445,3.8138880729675293,4.051078000884445,51,12589.241675639301,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.8812450002296828,3.6780478954315186,3.8812450002296828,51,13140.113545262395,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.774400999645877,3.57859206199646,3.774400999645877,51,13512.077811760048,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.8529110006493283,3.650592088699341,3.8529110006493283,51,13236.744890137614,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.8838480004415032,3.684607982635498,3.8838480004415032,51,13131.3068879633,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.848252999887336,3.6433920860290527,3.848252999887336,51,13252.766905266652,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.753442999368417,3.5535359382629395,3.753442999368417,51,13587.524842812758,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.794272000050114,3.594559907913208,3.794272000050114,51,13441.313643124795,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,4.147982000176853,3.9086720943450928,4.147982000176853,51,12295.135320699455,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.942405000088911,3.7380480766296387,3.942405000088911,51,12936.266060653288,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.999255000053381,3.7920639514923096,3.999255000053381,51,12752.375129697723,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.918047999832197,3.708575963973999,3.918047999832197,51,13016.685860455063,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.8718150008207886,3.6686079502105713,3.8718150008207886,51,13172.116950109568,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.8776299998062314,3.672544002532959,3.8776299998062314,51,13152.363686723209,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.9766849995430675,3.7680320739746094,3.9766849995430675,51,12824.752276295469,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.874205000101938,3.6688320636749268,3.874205000101938,51,13163.991063626754,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.999408999334264,3.780927896499634,3.999408999334264,51,12751.884092997087,ok,
stress_single,stress,transformers-gpu,models/gpt2-50m:fp32,fp32,3.882330000124057,3.6760001182556152,3.882330000124057,51,13136.441260369504,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.23598699944705,4.019008159637451,4.23598699944705,51,12039.697007251758,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.974460000790714,3.7655999660491943,3.974460000790714,51,12831.93188253338,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.8017890001356136,3.579807996749878,3.8017890001356136,51,13414.737114074658,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.722516000379983,3.520416021347046,3.722516000379983,51,13700.411225846734,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.390095999951882,4.158847808837891,4.390095999951882,51,11617.058032571267,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.868042000249261,3.659008026123047,3.868042000249261,51,13184.965415761644,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.8388259999919683,3.631455898284912,3.8388259999919683,51,13285.311707304969,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.8079410005593672,3.5873279571533203,3.8079410005593672,51,13393.064648981788,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.568510000353854,4.3343682289123535,4.568510000353854,51,11163.377117714484,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.30938400040759,4.089951992034912,4.30938400040759,51,11834.63808172498,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.275969999980589,4.020383834838867,4.275969999980589,51,11927.118291342436,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.217276000417769,3.994080066680908,4.217276000417769,51,12093.114132190512,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.891310999279085,3.683487892150879,3.891310999279085,51,13106.122848944327,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.788128999985929,3.585184097290039,3.788128999985929,51,13463.11068081088,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.786181000577926,3.583616018295288,3.786181000577926,51,13470.037484265891,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.0251279997391975,3.8119680881500244,4.0251279997391975,51,12670.40451963378,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.9573260000906885,3.7515199184417725,3.9573260000906885,51,12887.490188786885,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.050864999953774,3.8356480598449707,4.050864999953774,51,12589.903638008667,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.177450000497629,3.93558406829834,4.177450000497629,51,12208.404647314688,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.110480999770516,3.8632640838623047,4.110480999770516,51,12407.307077407067,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.8368570003513014,3.6250879764556885,3.8368570003513014,51,13292.12946829409,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.8736669994250406,3.6478400230407715,3.8736669994250406,51,13165.819366396185,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.71627599997737,3.5188159942626953,3.71627599997737,51,13723.415591390565,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.257124999639927,4.035615921020508,4.257124999639927,51,11979.916024150956,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.594903999532107,4.335231781005859,4.594903999532107,51,11099.252564404667,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.082884000126796,3.863071918487549,4.082884000126796,51,12491.170456573383,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.142462999880081,3.919840097427368,4.142462999880081,51,12311.51612011414,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.238335999616538,4.005375862121582,4.238335999616538,51,12033.024282316033,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,4.035590000057709,3.8254079818725586,4.035590000057709,51,12637.557333443361,ok,
stress_single,stress,transformers-gpu-compile,models/gpt2-50m:fp32,fp32,3.9935609993335675,3.778143882751465,3.9935609993335675,51,12770.557406913458,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.6379019993546535,3.4047999382019043,3.6379019993546535,1,274.8837104950588,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.825981999398209,3.614464044570923,3.825981999398209,1,261.37080628118235,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.750451000087196,3.5511999130249023,3.750451000087196,1,266.63459940597824,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.643989000011061,3.4418559074401855,3.643989000011061,1,274.4245386023297,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7039870003354736,3.510335922241211,3.7039870003354736,1,269.97934925512135,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.720579000400903,3.4818239212036133,3.720579000400903,1,268.7753706861881,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.6084830007894197,3.4166080951690674,3.6084830007894197,1,277.124764002278,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.673365999929956,3.4664320945739746,3.673365999929956,1,272.2298839862589,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.6318570000730688,3.4342079162597656,3.6318570000730688,1,275.3412372733511,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.801895999458793,3.592384099960327,3.801895999458793,1,263.0266583153121,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8896200003364356,3.6814401149749756,3.8896200003364356,1,257.09452335022553,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7581799997497,3.554271936416626,3.7581799997497,1,266.0862438910859,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.754457000468392,3.55679988861084,3.754457000468392,1,266.35010066042673,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.6952199998268043,3.4872000217437744,3.6952199998268043,1,270.61988191416754,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.705912000441458,3.5056960582733154,3.705912000441458,1,269.8391110962369,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7641589997292613,3.5628159046173096,3.7641589997292613,1,265.66359180680877,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.706287000568409,3.502527952194214,3.706287000568409,1,269.81180891998827,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.831654999885359,3.6215999126434326,3.831654999885359,1,260.98383075457457,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8410799998018774,3.6340160369873047,3.8410799998018774,1,260.34344508616846,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.798945999733405,3.5927679538726807,3.798945999733405,1,263.2309066962721,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7464820006789523,3.542880058288574,3.7464820006789523,1,266.9170704193363,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8365840000551543,3.6292800903320312,3.8365840000551543,1,260.6485352557442,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7329130000216537,3.5353920459747314,3.7329130000216537,1,267.88730409580916,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7226350004857522,3.521888017654419,3.7226350004857522,1,268.6269268594729,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.785200000493205,3.580064058303833,3.785200000493205,1,264.18683289382375,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.920770000149787,3.7106239795684814,3.920770000149787,1,255.05194131810757,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.773006000301393,3.5629758834838867,3.773006000301393,1,265.0406598664615,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7319709999792394,3.5354559421539307,3.7319709999792394,1,267.95492248079177,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.731342000719451,3.524127960205078,3.731342000719451,1,268.0000921403578,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.870233000270673,3.6565439701080322,3.870233000270673,1,258.3823764435017,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7481299996215967,3.5403521060943604,3.7481299996215967,1,266.79971081604907,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7952859993310994,3.5945920944213867,3.7952859993310994,1,263.4847545550573,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.738286000043445,3.539680004119873,3.738286000043445,1,267.5022724286955,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8889369998287293,3.6764800548553467,3.8889369998287293,1,257.1396759690477,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8239409996094764,3.6174399852752686,3.8239409996094764,1,261.51031098600265,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8201269999262877,3.619488000869751,3.8201269999262877,1,261.77140184587995,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.711156999997911,3.515615940093994,3.711156999997911,1,269.4577459268263,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7528030006797053,3.555903911590576,3.7528030006797053,1,266.4674910510572,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7764600001537474,3.576159954071045,3.7764600001537474,1,264.7982502023821,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7660070001948043,3.5669760704040527,3.7660070001948043,1,265.53322921287,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.835640999568568,3.6333439350128174,3.835640999568568,1,260.7126162517503,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8221100003283937,3.610208034515381,3.8221100003283937,1,261.6355886968404,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7913260002824245,3.5910398960113525,3.7913260002824245,1,263.7599615346999,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.880582000419963,3.672607898712158,3.880582000419963,1,257.6933047392835,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.712760999405873,3.512255907058716,3.712760999405873,1,269.34133389141476,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8601300002483185,3.6534719467163086,3.8601300002483185,1,259.0586327236831,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.777120999984618,3.5722239017486572,3.777120999984618,1,264.7519102522986,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.751107999960368,3.5425920486450195,3.751107999960368,1,266.58789883164263,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8196360001165885,3.607167959213257,3.8196360001165885,1,261.80505157284006,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8216590000956785,3.6139519214630127,3.8216590000956785,1,261.666464740827,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8320479998219525,3.625375986099243,3.8320479998219525,1,260.9570652680923,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8304429999698186,3.6207358837127686,3.8304429999698186,1,261.066409292053,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.838825000457291,3.6302080154418945,3.838825000457291,1,260.49637581314005,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.788507000535901,3.581727981567383,3.788507000535901,1,263.9562233509257,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.818440000031842,3.6128640174865723,3.818440000031842,1,261.88705334944666,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.7696899998991285,3.5651841163635254,3.7696899998991285,1,265.27380236219915,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.816427999481675,3.610464096069336,3.816427999481675,1,262.02511881157307,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.897581999808608,3.6875200271606445,3.897581999808608,1,256.5693294070799,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8202010000532027,3.613215923309326,3.8202010000532027,1,261.7663311396634,ok,
single_micro,micro,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8257080004768795,3.6204159259796143,3.8257080004768795,1,261.3895257754509,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8487110000933171,1.6383999586105347,1.8487110000933171,1,540.9174283863314,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.805838000109361,1.6945600509643555,1.805838000109361,1,553.7595287835566,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7966839996006456,1.6871360540390015,1.7966839996006456,1,556.5809013840347,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.797655999325798,1.6879680156707764,1.797655999325798,1,556.2799558842432,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8134270003429265,1.701632022857666,1.8134270003429265,1,551.4421037135191,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8005580004682997,1.6421760320663452,1.8005580004682997,1,555.3833865612294,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8012740001722705,1.6845760345458984,1.8012740001722705,1,555.1626237342913,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.968634999684582,1.8512639999389648,1.968634999684582,1,507.96617969314866,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.805709999644023,1.694815993309021,1.805709999644023,1,553.7987828594512,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8278319994351477,1.6655999422073364,1.8278319994351477,1,547.0962322078991,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8007899998337962,1.686560034751892,1.8007899998337962,1,555.3118354123995,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7995460002566688,1.6891200542449951,1.7995460002566688,1,555.695714284253,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7995960006373934,1.6827199459075928,1.7995960006373934,1,555.6802747093309,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8128399997294764,1.7023680210113525,1.8128399997294764,1,551.6206615858137,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.813859000321827,1.6974719762802124,1.813859000321827,1,551.3107688208253,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8062280005324283,1.6972160339355469,1.8062280005324283,1,553.6399611262955,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8353550003666896,1.725600004196167,1.8353550003666896,1,544.8537202885587,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8193599998994614,1.7072319984436035,1.8193599998994614,1,549.6438308280167,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7937479997272021,1.6866559982299805,1.7937479997272021,1,557.4919108771593,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8124469997928827,1.683840036392212,1.8124469997928827,1,551.7402716406466,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8063759998767637,1.69651198387146,1.8063759998767637,1,553.5946004974728,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8153729997720802,1.6952639818191528,1.8153729997720802,1,550.8509822089179,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8076360001941794,1.6940159797668457,1.8076360001941794,1,553.2087211654217,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.805074999538192,1.6949119567871094,1.805074999538192,1,553.9936015156371,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.79649999972753,1.6863679885864258,1.79649999972753,1,556.6379071258932,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8572859999039792,1.7444159984588623,1.8572859999039792,1,538.4200387294684,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8002810002144543,1.6899199485778809,1.8002810002144543,1,555.4688406314777,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8073459996230667,1.6930559873580933,1.8073459996230667,1,553.297487148867,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8440080002619652,1.7322880029678345,1.8440080002619652,1,542.296996465274,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.834775000133959,1.7149440050125122,1.834775000133959,1,545.0259568214025,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8025100007434958,1.6820160150527954,1.8025100007434958,1,554.7819427284853,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7903749994729878,1.6809279918670654,1.7903749994729878,1,558.5422050097653,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8672599999263184,1.7538559436798096,1.8672599999263184,1,535.5440592308836,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8074159997922834,1.693343997001648,1.8074159997922834,1,553.2760582593739,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.827783999942767,1.7176320552825928,1.827783999942767,1,547.1105995190421,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7937809998329612,1.679103970527649,1.7937809998329612,1,557.4816547243621,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8207590001111384,1.7085440158843994,1.8207590001111384,1,549.2215059428296,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8073480005114106,1.6943039894104004,1.8073480005114106,1,553.2968746013706,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8008410006586928,1.691167950630188,1.8008410006586928,1,555.2961086704659,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7986680004469235,1.6834880113601685,1.7986680004469235,1,555.9669709760364,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7999840001721168,1.689471960067749,1.7999840001721168,1,555.5604938179332,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.797271999748773,1.6807039976119995,1.797271999748773,1,556.3988089392047,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.802300999770523,1.6931519508361816,1.802300999770523,1,554.8462771353534,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7933090002770768,1.6839040517807007,1.7933090002770768,1,557.6283840908031,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.814934000321955,1.7040959596633911,1.814934000321955,1,550.984223020015,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7937020002136705,1.6792000532150269,1.7937020002136705,1,557.5062077652126,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.797505000467936,1.6861759424209595,1.797505000467936,1,556.326686011819,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.804167999580386,1.6943360567092896,1.804167999580386,1,554.2721078262003,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8090209996444173,1.6958719491958618,1.8090209996444173,1,552.7851806013091,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7946850002772408,1.685472011566162,1.7946850002772408,1,557.2008457448082,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8773289993987419,1.7657920122146606,1.8773289993987419,1,532.6716842494167,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8969830007335986,1.7799999713897705,1.8969830007335986,1,527.1528525101603,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8467540003257454,1.7265599966049194,1.8467540003257454,1,541.4906369898816,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8229480001537013,1.7104320526123047,1.8229480001537013,1,548.561999528064,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.800687000468315,1.6912319660186768,1.800687000468315,1,555.3435992706807,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.7986470002142596,1.6884160041809082,1.7986470002142596,1,555.9734622084696,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,2.364277999731712,2.224287986755371,2.364277999731712,1,422.9621051811486,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8233449991384987,1.7109440565109253,1.8233449991384987,1,548.44256049869,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8236430005345028,1.5776000022888184,1.8236430005345028,1,548.3529395319719,ok,
single_micro,micro,transformers-gpu-compile,models/gpt2-100m:fp32,fp32,1.8126320001101703,1.6985599994659424,1.8126320001101703,1,551.683960086339,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.917494999768678,3.6823039054870605,3.917494999768678,9,2297.3864677635675,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,4.087493000042741,3.872607946395874,4.087493000042741,11,2691.1361071162637,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.9011119997667265,3.6951680183410645,3.9011119997667265,9,2307.034507222087,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.9773709995643003,3.763360023498535,3.9773709995643003,11,2765.645950856732,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.8975750003373832,3.6803200244903564,3.8975750003373832,9,2309.128111510603,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.931793999981892,3.712928056716919,3.931793999981892,11,2797.7050679793147,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.9247479999175994,3.710400104522705,3.9247479999175994,9,2293.1408590281353,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.9222080004037707,3.715679883956909,3.9222080004037707,11,2804.542747061759,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.927675000340969,3.7130239009857178,3.927675000340969,9,2291.431953819675,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.990692000115814,3.7711360454559326,3.990692000115814,11,2756.4141757070624,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.9284860004045186,3.715104103088379,3.9284860004045186,9,2290.9589086160076,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.9257210000869236,3.7134079933166504,3.9257210000869236,11,2802.033053229314,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,4.051773000355752,3.8334720134735107,4.051773000355752,9,2221.249808222175,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.935244999411225,3.725248098373413,3.935244999411225,11,2795.2516302404997,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,4.122977999941213,3.9056639671325684,4.122977999941213,9,2182.8881939530906,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.895165000358247,3.6904640197753906,3.895165000358247,11,2824.0138733502445,ok,
single_short,short,transformers-gpu,models/gpt2-100m:fp32,fp32,3.9286089995584916,3.7225279808044434,3.9286089995584916,9,2290.8871819545916,ok,
