backend,backend_kind,mode,scenario,aggregation,n_models,ok,log10_intercept,slope,r2,slope_ci_low,slope_ci_high,log10_intercept_ci_low,log10_intercept_ci_high,boot_n_used,boot_n_requested
hf_cpu_fp32,hf,e2e_kv,__all__,geomean_across_scenarios,6,True,2.7957507533970123,0.37281121287574126,0.49753128203944486,0.1406689200506278,1.1825460986693554,1.442158154993101,3.073262622343975,1000,1000
hf_cpu_fp32,hf,e2e_kv,medium,scenario,6,True,2.924525631454216,0.28700081260874616,0.3508609107455539,0.03332009413472075,1.1401142833431603,1.4876141407057506,3.213460293194909,1000,1000
hf_cpu_fp32,hf,e2e_kv,short,scenario,6,True,2.666975875339811,0.4586216131427352,0.5935699395485367,-0.012961335671870626,1.2281717584363099,1.3854208105408894,3.487126804122121,1000,1000
hf_cpu_fp32,hf,kv_decode,__all__,geomean_across_scenarios,6,True,2.791033742181459,0.37298142764056436,0.49920568991096625,0.14191442014150435,1.1795928993754954,1.442927920753149,3.067851903435708,1000,1000
hf_cpu_fp32,hf,kv_decode,medium,scenario,6,True,2.9195201983363313,0.2871912751088494,0.35264952961309703,0.03416459147731133,1.1369009887271897,1.488709255106874,3.2071037559131517,1000,1000
hf_cpu_fp32,hf,kv_decode,short,scenario,6,True,2.662547286026589,0.45877158017227926,0.5951563625803606,-0.009053137099822051,1.2258040624180235,1.3854311940022215,3.475693421430106,1000,1000
hf_cpu_fp32,hf,prefill,__all__,geomean_across_scenarios,6,True,0.8434619490248887,0.3509991002913645,0.3186273114383761,0.015652061998394307,1.5260605960012843,-1.165392491648963,1.426245471064252,1000,1000
hf_cpu_fp32,hf,prefill,medium,scenario,6,True,1.0106048539628296,0.2612469619069467,0.2029054501309847,-0.03364423486226522,1.493986042417272,-1.0902210591749417,1.3709352606116851,1000,1000
hf_cpu_fp32,hf,prefill,short,scenario,6,True,0.6763190440869479,0.4407512386757821,0.41801412155337114,-0.15751961515439925,1.5711499690874955,-1.2405639241229873,1.7432498356566932,1000,1000
hf_gpu_fp16,hf,e2e_kv,__all__,geomean_across_scenarios,6,True,2.795831386126357,-0.06393471955619126,0.025211607364844513,-0.2781644403448628,1.0791304315167782,0.8790436502568996,3.0345228257965107,1000,1000
hf_gpu_fp16,hf,e2e_kv,medium,scenario,6,True,2.7129195345111814,0.01134116615194312,0.0005004566433418622,-0.2645570224616593,1.5016270409951933,0.1967906606481649,3.0288715307721605,1000,1000
hf_gpu_fp16,hf,e2e_kv,short,scenario,6,True,2.8787432377415327,-0.13921060526432552,0.09281372960692047,-0.6313587051593467,0.9947663870828556,0.971913611834747,3.786487439917782,1000,1000
hf_gpu_fp16,hf,kv_decode,__all__,geomean_across_scenarios,6,True,2.792297373868886,-0.06455983410297515,0.025555570644769543,-0.27926867211417633,1.0824621222252684,0.8688900109780884,3.031475317882094,1000,1000
hf_gpu_fp16,hf,kv_decode,medium,scenario,6,True,2.7096413115544538,0.010433567987825021,0.00042001929931123616,-0.26541261240386,1.5076612534388418,0.18234049133127456,3.0256317581988017,1000,1000
hf_gpu_fp16,hf,kv_decode,short,scenario,6,True,2.8749534361833247,-0.13955323619377705,0.09308489911619056,-0.62987122053439,0.9971825251928687,0.9637017890741835,3.778699114516619,1000,1000
hf_gpu_fp16,hf,prefill,__all__,geomean_across_scenarios,6,True,0.7253203727934373,-0.02852474401889199,0.0066719502864674984,-0.21441753003130268,0.9613373618767851,-0.9235142903799619,0.9442791285927412,1000,1000
hf_gpu_fp16,hf,prefill,medium,scenario,6,True,0.6495330364208829,0.03302052306124109,0.006438340751508953,-0.19423803020602942,1.2239205297126445,-1.3677249064232324,0.9112225833018017,1000,1000
hf_gpu_fp16,hf,prefill,short,scenario,6,True,0.8011077091659917,-0.09007001109902513,0.04465878594344075,-0.6834095107763493,0.8253092119745862,-0.7282302679457581,1.9754553619559845,1000,1000
ollama,ollama,e2e_kv,__all__,geomean_across_scenarios,3,True,0.7068892812929988,0.6916586638633587,0.9175847683162192,0.407733595581336,1.6026875486566672,-3.055055463482839,1.934394598821346,1000,1000
ollama,ollama,e2e_kv,medium,scenario,3,True,0.6852891947547295,0.6986135580022798,0.9173426169202619,0.4080876402963968,1.6202756639438416,-3.1205636972669417,1.9396320973980852,1000,1000
ollama,ollama,e2e_kv,short,scenario,3,True,0.7284893678312663,0.6847037697244381,0.9178315714519497,0.4073795508662752,1.5850994333694919,-2.9895472296987315,1.929157100244607,1000,1000
ollama,ollama,kv_decode,__all__,geomean_across_scenarios,3,True,0.7010631198097808,0.6921548537768003,0.9178888867879191,0.40726886387016425,1.6020028947256377,-3.05600552348425,1.932440666251937,1000,1000
ollama,ollama,kv_decode,medium,scenario,3,True,0.679362785183591,0.6991302861151594,0.9176109830392978,0.40761291765791563,1.619840914228157,-3.1225611347970332,1.9376942874482377,1000,1000
ollama,ollama,kv_decode,short,scenario,3,True,0.7227634544359727,0.6851794214384412,0.9181720946863895,0.40692481008241255,1.5841648752231237,-2.989449912171487,1.927187045055636,1000,1000
ollama,ollama,prefill,__all__,geomean_across_scenarios,3,True,-1.2159077439426147,0.6560158209309472,0.8924697550726102,0.08953845011374378,1.6568049022626168,-5.348502536476427,0.9045685044220023,1000,1000
ollama,ollama,prefill,medium,scenario,3,True,-1.1561448086452184,0.6445252013906214,0.8800091883288529,0.0966358770090937,1.69052108836661,-5.475413709717678,0.9139423458908746,1000,1000
ollama,ollama,prefill,short,scenario,3,True,-1.2756706792400099,0.6675064404712726,0.9040792851725836,0.08244102321839382,1.6230887161586218,-5.22159136323517,0.8951946629531298,1000,1000
