scenario,prompt_set,backend,model,quantization,latency_ms,cuda_event_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.35330100035935175,0.29209598898887634,0.35330100035935175,1,2830.447689032507,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.3496489998724428,0.2879999876022339,0.3496489998724428,1,2860.011040685988,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.27317399963067146,0.1936960071325302,0.27317399963067146,1,3660.6704933558467,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2900039999076398,0.22409600019454956,0.2900039999076398,1,3448.2283013974948,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.3553199994712486,0.29071998596191406,0.3553199994712486,1,2814.36452068023,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.26281800001015654,0.1953279972076416,0.26281800001015654,1,3804.914427327486,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.34547199993539834,0.19065600633621216,0.34547199993539834,1,2894.590589648352,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.31648999993194593,0.23350399732589722,0.31648999993194593,1,3159.6574938071585,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2873089997592615,0.22403199970722198,0.2873089997592615,1,3480.573183707813,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.3178970000590198,0.20745599269866943,0.3178970000590198,1,3145.672968962724,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.26621400047588395,0.19011199474334717,0.26621400047588395,1,3756.3764423073194,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.26618999982019886,0.20192000269889832,0.26618999982019886,1,3756.7151308293387,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2985049995913869,0.21516799926757812,0.2985049995913869,1,3350.0276423137475,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.261580999904254,0.1855359971523285,0.261580999904254,1,3822.9076284822986,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.26816700028575724,0.18732799589633942,0.26816700028575724,1,3729.019599482433,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.20931800008838763,0.14697599411010742,0.20931800008838763,1,4777.420000084729,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.20346099972812226,0.14428800344467163,0.20346099972812226,1,4914.946851417542,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.19750200044654775,0.14553600549697876,0.19750200044654775,1,5063.239854477532,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.3045209996344056,0.23059199750423431,0.3045209996344056,1,3283.8457814093467,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.32229900079983054,0.19356800615787506,0.32229900079983054,1,3102.7089675064417,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2319529994565528,0.17871999740600586,0.2319529994565528,1,4311.2182310335265,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2075180000247201,0.14950400590896606,0.2075180000247201,1,4818.859086348545,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_micro,micro,transformers-gpu-compile,models/tiny-gpt2,fp32,0.3610009998737951,0.29766398668289185,0.3610009998737951,1,2770.0754301223465,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_micro/transformers-gpu-compile/fp32/run_1766344227082.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7559090001668665,1.5259519815444946,1.7559090001668665,9,5125.5503554823845,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6389349993914948,1.4107840061187744,1.6389349993914948,11,6711.675572297919,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.66432799960603,1.457792043685913,1.66432799960603,9,5407.587928659752,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.616491999811842,1.4076160192489624,1.616491999811842,11,6804.858917508029,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.898258000437636,1.6224639415740967,1.898258000437636,9,4741.189025899053,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.9027979997190414,1.6443519592285156,1.9027979997190414,11,5780.960460135133,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.5770429999975022,1.3689279556274414,1.5770429999975022,9,5706.883071681784,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7810769995776354,1.5222400426864624,1.7810769995776354,11,6176.03843214445,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7867300002762931,1.5641920566558838,1.7867300002762931,9,5037.134876902652,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6410130001531797,1.419584035873413,1.6410130001531797,11,6703.176634781814,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.703025999631791,1.482591986656189,1.703025999631791,9,5284.710862867554,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6156870005943347,1.3899199962615967,1.6156870005943347,11,6808.249367577768,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6216179992625257,1.4139200448989868,1.6216179992625257,9,5550.012397551699,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6524120001122355,1.4381439685821533,1.6524120001122355,11,6656.935436956918,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,2.027073000135715,1.7396160364151,2.027073000135715,9,4439.899302786549,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8727959995885612,1.5967680215835571,1.8727959995885612,11,5873.570854709544,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.713929000288772,1.4797120094299316,1.713929000288772,9,5251.092663980615,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,2.0348460002423963,1.7604479789733887,2.0348460002423963,11,5405.814493425866,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7454079998060479,1.5204800367355347,1.7454079998060479,9,5156.387504239749,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.9388300006539794,1.6475520133972168,1.9388300006539794,11,5673.524752706339,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.69881500005431,1.4827200174331665,1.69881500005431,9,5297.810532466617,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8498620001992094,1.6139839887619019,1.8498620001992094,11,5946.389513820719,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.9031770007131854,1.6479040384292603,1.9031770007131854,9,4728.934826675287,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,2.3862609996285755,2.011039972305298,2.3862609996285755,11,4609.722072192507,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,2.069104999463889,1.77183997631073,2.069104999463889,9,4349.706758396469,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.9060860004174174,1.6504319906234741,1.9060860004174174,11,5770.988296221203,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,2.104423999298888,1.8199039697647095,2.104423999298888,9,4276.704695916056,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8039520000456832,1.5705280303955078,1.8039520000456832,11,6097.723220862548,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6835970000101952,1.4754559993743896,1.6835970000101952,9,5345.697337275785,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7502470000181347,1.5247679948806763,1.7502470000181347,11,6284.827227177665,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.9300880003356724,1.6855679750442505,1.9300880003356724,9,4662.999820958817,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6986950004138635,1.4880000352859497,1.6986950004138635,11,6475.559177674629,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.702943999589479,1.4710719585418701,1.702943999589479,9,5284.965331901453,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7638219997024862,1.5115519762039185,1.7638219997024862,11,6236.456967798016,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.845769000283326,1.5415680408477783,1.845769000283326,9,4876.0164455132235,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6600359995209146,1.446560025215149,1.6600359995209146,11,6626.362321765669,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7789569992601173,1.5400639772415161,1.7789569992601173,9,5059.1442085127255,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8632979999892996,1.6207679510116577,1.8632979999892996,11,5903.510871617514,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8143929992220365,1.611840009689331,1.8143929992220365,9,4960.336599545391,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.701359999970009,1.432479977607727,1.701359999970009,11,6465.41590268603,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.9384360002732137,1.670240044593811,1.9384360002732137,9,4642.91831080907,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8695010003284551,1.5985599756240845,1.8695010003284551,11,5883.923035113325,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8228349999844795,1.6030399799346924,1.8228349999844795,9,4937.364051094383,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6768040004535578,1.475808024406433,1.6768040004535578,11,6560.098852951577,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8878590008171159,1.6225600242614746,1.8878590008171159,9,4767.3051833344325,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.9433450006545172,1.6908479928970337,1.9433450006545172,11,5660.3433751059165,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6223000002355548,1.4161280393600464,1.6223000002355548,9,5547.679220053762,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6597129997535376,1.460479974746704,1.6597129997535376,11,6627.651890196357,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6214739998758887,1.4055039882659912,1.6214739998758887,9,5550.505281422262,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7869430002974696,1.5401920080184937,1.7869430002974696,11,6155.764340647042,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7634509995332337,1.5658559799194336,1.7634509995332337,9,5103.629192068394,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6135409996422823,1.4152319431304932,1.6135409996422823,11,6817.304303044466,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6478069992444944,1.414463996887207,1.6478069992444944,9,5461.804692009698,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.5904230003798148,1.41484797000885,1.5904230003798148,11,6916.398968936597,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7056400001820293,1.4831360578536987,1.7056400001820293,9,5276.6117111697085,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.8482349996702396,1.5857919454574585,1.8482349996702396,11,5951.624118124919,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.892987999781326,1.6416319608688354,1.892987999781326,9,4754.388300950487,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.6546770002605626,1.4703999757766724,1.6546770002605626,11,6647.823108841077,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.7716530001052888,1.5487359762191772,1.7716530001052888,9,5080.0015575652415,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu,models/tiny-gpt2,fp32,1.716192999992927,1.5010559558868408,1.716192999992927,11,6409.535524294373,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu/fp32/run_1766344227256.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.3306859998701839,0.12588800489902496,0.3306859998701839,9,27216.150679294242,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.23934100045153173,0.08310399949550629,0.23934100045153173,11,45959.530457580666,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.23667899949941784,0.1762239933013916,0.23667899949941784,9,38026.18744812692,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.23127199983719038,0.17180800437927246,0.23127199983719038,11,47563.04268456069,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.25398199977644254,0.20134399831295013,0.25398199977644254,9,35435.58208031234,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.2937159997600247,0.24288000166416168,0.2937159997600247,11,37451.14331186366,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.31284099986805813,0.25545600056648254,0.31284099986805813,9,28768.607707416177,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.43526399986149045,0.20572799444198608,0.43526399986149045,11,25272.018828803706,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.6391850001818966,0.4430080056190491,0.6391850001818966,9,14080.43054426937,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.4876490002061473,0.34835198521614075,0.4876490002061473,11,22557.20814633044,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.7491050000680843,0.47539201378822327,0.7491050000680843,9,12014.33710785806,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.5685340001946315,0.39686399698257446,0.5685340001946315,11,19348.007324512288,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.43644700053846464,0.3282879889011383,0.43644700053846464,9,20621.060492789016,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.4774409999299678,0.35977599024772644,0.4774409999299678,11,23039.49598298744,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.813241999821912,0.6266559958457947,0.813241999821912,9,11066.816521983452,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.38010699972801376,0.29846400022506714,0.38010699972801376,11,28939.219766726394,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
single_short,short,transformers-gpu-compile,models/tiny-gpt2,fp32,0.45946799946250394,0.3611840009689331,0.45946799946250394,9,19587.871213073387,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_191009/prefill/runs/single_short/transformers-gpu-compile/fp32/run_1766344231144.json
