backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
tensorrt-fp32,single_long,5,5,0,0.0,5573.2942227064095,5567.356672713124,,,5.1920866666478105,5.2502333328448,4.845229999955336,4.849699999795121,0.06476432879848593,4.746349999550148,4.902649999166897,4.824999999982538,4.902450001281977,4.764814464518425,4.925645535392247,5
tensorrt-fp32,single_medium,5,5,0,0.0,4913.516532331695,4896.694726743981,,,4.160793333358015,4.087433332945996,3.8680800002111937,3.8802999997642473,0.049454127458991165,3.7860500005990616,3.912799999852723,3.8634500006082817,3.897800000231655,3.806674590582784,3.9294854098396033,5
tensorrt-fp32,single_micro,5,5,0,0.0,2209.1190084870263,2223.7485494722796,,,4.827313333710966,3.723066666983262,3.627269999924465,3.59770000068238,0.13446524917015695,3.4877999996751896,3.835349999462778,3.5447499994916143,3.6707500003103632,3.4603093410203822,3.794230658828548,5
tensorrt-fp32,single_short,5,5,0,0.0,3047.9653065372795,3047.865619091105,,,3.7902133333166903,3.741066666407278,3.6090199999307515,3.609149999647343,0.002982155210187707,3.604300000006333,3.612499999690044,3.6090499997953884,3.610100000514649,3.6053171651692058,3.6127228346922973,5
tensorrt-int8,batch_medium,5,5,0,0.0,8250.691478417659,8204.97887917421,,,9.576493333467322,9.498233333336733,9.212640000077954,9.263349999855564,0.10892974442062418,9.063700000297104,9.317400000327325,9.132850000241888,9.28589999966789,9.077385858097328,9.34789414205858,5
tensorrt-int8,batch_short,5,5,0,0.0,5636.107629897271,5560.084969350957,,,8.39936666682964,8.163600000140528,7.818320000114909,7.913550000921532,0.31450735418886305,7.331750000048487,8.152100000188511,7.711499999459193,7.982699999956822,7.427807541248277,8.20883245898154,5
tensorrt-int8,single_long,5,5,0,0.0,6776.9934756716075,6763.364421853105,,,4.227059999660318,4.149033333305852,3.984630000377365,3.9920999997775652,0.052259431989455256,3.929950000383542,4.0585500000815955,3.9392000007865136,4.003350000857608,3.9197413451094802,4.04951865564525,5
tensorrt-int8,single_medium,5,5,0,0.0,7848.410647771963,8525.727128328843,,,2.808480000142784,2.48720000005657,2.5222099997336045,2.228549999927054,0.6540109494047752,2.197249998971529,3.6912499999743886,2.225199999884353,2.268799999910698,1.71014814942663,3.334271850040579,5
tensorrt-int8,single_micro,5,5,0,0.0,3844.582919415351,4053.9184393288224,,,2.619993333549549,2.073033333241862,2.152320000095642,1.9736000003831577,0.3961829734385364,1.9611499992606696,2.8606000005311216,1.9682500005728798,1.9979999997303821,1.6603938652756924,2.644246134915592,5
tensorrt-int8,single_short,5,5,0,0.0,5349.234595849526,5349.029652144262,,,2.397039999899183,2.42679999973916,2.056819999779691,2.0564499991451157,0.032206377430069,2.01909999941563,2.0954000001438544,2.0317000007707975,2.0814499994230573,2.016830500412212,2.09680949914717,5
transformers-gpu-compile,batch_medium,5,5,0,0.0,5177.707370327956,5183.3787431824385,,,122.77875333335638,15.371399999518568,14.6967599999698,14.662999999927706,0.5487943642890263,14.20609999968292,15.601250000145228,14.316350000626699,14.697099999466445,14.015341795414994,15.378178204524605,5
transformers-gpu-compile,batch_short,5,5,0,0.0,2883.8457385816205,3244.6359844826356,,,153.13424000014493,16.662066666564595,18.364309999742545,13.561050000134856,10.096165719490513,12.892650000139838,36.27729999971052,13.016449999668112,16.0740999990594,5.8282645059521485,30.900355493532942,5
transformers-gpu-compile,single_long,5,5,0,0.0,1528.4862207152903,1661.7893040636152,,,144.8214533336189,21.684266666852636,20.94093999985489,17.01945000058913,9.350573644693908,12.803600000552251,35.572649999267014,14.617549999456969,24.691449999409087,9.330669342685487,32.55121065702429,5
transformers-gpu-compile,single_medium,5,5,0,0.0,1174.9146194908813,1382.6145612365272,,,126.28560000024056,15.80393333339695,17.36206999994465,13.782199999695877,5.3371159515579825,13.277150000249094,23.656800000026124,13.363349999963248,22.730849999788916,10.735165268656067,23.988974731233235,5
transformers-gpu-compile,single_micro,5,5,0,0.0,1223.6746850987302,1511.1592622168016,,,272.04562000006257,5.523333333258051,27.630609999687294,5.293950000123004,49.95054998569315,5.132949999278935,116.9846000002508,5.264349999379192,5.477199999404547,-34.39118960802555,89.65240960740013,5
transformers-gpu-compile,single_short,5,5,0,0.0,737.2195432711264,737.5748354103257,,,128.38600666667236,15.3033333329707,15.036789999976463,14.919449999979406,1.1675314252009665,13.64244999967923,16.25129999956698,14.19155000075989,16.17919999989681,13.58710826253289,16.486471737420036,5
