backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
onnxruntime-gpu,single_micro,5,5,0,0.0,253.78172796005703,288.3058488487543,8.043149999684829,3.444249999120075,18.522313333717953,4.025733333643681,43.222289999903296,27.749649999350368,35.042073284745115,26.477600000362145,105.88354999981675,26.963399999658577,29.03725000032864,-0.288190820182713,86.7327708199893,5
onnxruntime-gpu,single_short,5,5,0,0.0,263.3759191804589,261.99020436962616,3.8067100002081133,3.8294000005407725,5.8160799999313895,4.102399999586244,30.396059999839053,30.54135000002134,0.5616222957519238,29.497749999791267,30.896600000232866,30.24734999962675,30.797249999523046,29.698713814615342,31.093406185062765,5
tensorrt-fp16,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp16,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-fp32,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,batch_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,batch_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_long,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_medium,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_micro,5,0,5,1.0,,,,,,,,,,,,,,,,0
tensorrt-int8,single_short,5,0,5,1.0,,,,,,,,,,,,,,,,0
transformers-gpu-compile,batch_medium,5,5,0,0.0,271.3054866832734,281.75720746179934,14.736600000105682,13.826800000970252,120.1567599997361,16.05326666685869,118.99029999967752,113.57345000124042,12.955618205543908,112.08695000004809,142.12924999901588,113.10134999894217,114.06049999914103,102.90377529938036,135.07682469997468,5
transformers-gpu-compile,batch_short,5,5,0,0.0,269.7483812397653,283.12776151549104,14.514719999897352,13.71610000023793,118.37701999999506,16.178133333596634,119.5936599995548,113.02354999952513,11.822847448850055,112.78074999972887,140.22194999961357,112.99079999935202,118.95124999955442,104.91365596606244,134.27366403304717,5
transformers-gpu-compile,single_long,5,5,0,0.0,75.77892653201157,76.11522265410468,13.10163999987708,12.994849999813596,129.5586933334562,14.994399999826177,105.58742999946844,105.10494999925868,0.8267185821997018,104.89014999893698,106.6885000000184,104.99454999899172,106.25900000013644,104.560923299305,106.61393669963188,5
transformers-gpu-compile,single_medium,5,5,0,0.0,74.39731770842559,74.58434615644339,12.977590000264172,13.02020000093762,113.55829999993148,15.023799999956585,107.67011000007187,107.26539999996021,3.1370235997300693,104.73320000073727,112.93990000012855,106.01869999936753,107.39335000016581,103.77498073477146,111.56523926537228,5
transformers-gpu-compile,single_micro,5,5,0,0.0,173.60629814933304,175.7683720792795,5.697800000234565,5.6147999994209385,174.18620000001584,5.886399999629551,46.11201000006986,45.51455000000715,0.9858780712270003,45.31735000000481,47.378549999848474,45.37250000066706,46.9770999998218,44.88788069240872,47.336139307730996,5
transformers-gpu-compile,single_short,5,5,0,0.0,76.15388360155411,78.47790953244899,15.109870000196679,12.492500000917062,165.70347333302684,14.34066666600605,105.87102999943454,101.94604999924195,9.966684947125417,97.66854999998031,120.98189999869646,97.9815000000599,110.77714999919408,93.4957561191495,118.24630387971958,5
