scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.65675399971951,95.65675399971951,64,669.0588727293388,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.4043219999221,95.4043219999221,64,670.829147552165,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,105.68384700036404,105.68384700036404,64,605.5797722785351,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,104.46592399966903,104.46592399966903,64,612.6399647812694,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,102.61932199955481,102.61932199955481,64,623.6642257320473,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,104.42018100002315,104.42018100002315,64,612.9083419227727,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,105.44761800065316,105.44761800065316,64,606.9364222111075,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,103.42227099954471,103.42227099954471,64,618.8222264069384,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.89758400004212,98.89758400004212,64,647.1341099694887,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.09753300062584,95.09753300062584,64,672.993273122856,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,93.5794850001912,93.5794850001912,64,683.9105814684622,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,93.7457349991746,93.7457349991746,64,682.6977248678406,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.56384500026616,94.56384500026616,64,676.7914312263832,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.57609500017861,100.57609500017861,64,636.3341110020859,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,102.54601700034982,102.54601700034982,64,624.1100519758039,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,111.1527439998099,111.1527439998099,64,575.7842559434201,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,102.40959299972019,102.40959299972019,64,624.9414544609592,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.93976800028759,97.93976800028759,64,653.4628507575399,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.82107199953316,97.82107199953316,64,654.2557619927272,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.38236400012102,99.38236400012102,64,643.9774364787909,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.92874499978643,96.92874499978643,64,660.2788471071302,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,93.75109900065581,93.75109900065581,64,682.658664081925,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,147.04533299936884,147.04533299936884,64,435.2399269977151,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,109.89819699989312,109.89819699989312,64,582.357142766066,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,103.07219399965106,103.07219399965106,64,620.9240098276812,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,107.2007519996987,107.2007519996987,64,597.0107373890426,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,105.49155300031998,105.49155300031998,64,606.6836460337812,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.50836500056903,95.50836500056903,64,670.0983730547445,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.23335899959784,96.23335899959784,64,665.0500477725968,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_182658/kv_decode/runs/single_micro/transformers-gpu/fp32/run_1766341652038.json
