latency_ms,tokens,tokens_per_s,status,scenario,prompt_set,backend,model,quantization,wall_ms,ollama_eval_ms,ollama_prompt_eval_ms
4.603488006978296,9,1955.0393063601246,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
4.499810995184816,11,2444.5471180391673,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
4.3325590013409965,9,2077.2942727875966,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
4.136521994951181,11,2659.2388517276145,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.8802090057288297,9,2319.462685312104,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
4.490396000619512,11,2449.6725897854885,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
4.025258000183385,9,2235.8815260015563,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
5.143672002304811,11,2138.550046556438,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.9516869946965016,9,2277.5083178598816,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.8512500032084063,11,2856.2155120639013,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
4.012446996057406,9,2243.0202838425826,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.960478999943007,11,2777.4418195774538,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
4.010878001281526,9,2243.8977194330982,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.934585998649709,11,2795.7198047710826,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
4.025741000077687,9,2235.6132696629816,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.8311570024234243,11,2871.195305502196,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.795637996518053,9,2371.1428772333384,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.708210999320727,11,2966.38999291437,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.9839519959059544,9,2259.0633645306743,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.7984739974490367,11,2895.899776433203,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.866218998155091,9,2327.855717509712,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.8741640018997714,11,2839.32223690219,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.971152000303846,9,2266.3448790958846,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
3.8317520011332817,11,2870.749463103727,ok,single_short,short,transformers-gpu,models/gpt2-100m,fp32,,,
1.6935469975578599,9,5314.290074605689,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5607470049872063,11,7047.907165511536,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.53213000157848,9,5874.175161851626,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5141539988690056,11,7264.782847858559,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.6517190015292726,9,5448.868718993482,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5017199984868057,11,7324.934082974222,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5628610053681768,9,5758.669497214688,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5389389955089428,11,7147.781706813003,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5978450028342195,9,5632.586379802806,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.532549002149608,11,7177.5845239343125,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5680720025557093,9,5739.532359057124,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5036740005598404,11,7315.415439719338,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5463549934793264,9,5820.138349829905,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5503159957006574,11,7095.327681908233,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.7213669998454861,9,5228.402775705506,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.586129998031538,11,6935.1188198013515,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5408209947054274,9,5841.041906182367,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.489542999479454,11,7384.815345273105,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4935979997972026,9,6025.71776423241,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4979240004322492,11,7343.496730692465,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5546380018349737,9,5789.129037999264,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5386960003525019,11,7148.910504401127,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.536862000648398,9,5856.088572821062,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5036449985927902,11,7315.556537809472,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5951469977153465,9,5642.113242785947,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4948600000934675,11,7358.548626167142,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5307430003304034,9,5879.49773283784,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4832970045972615,11,7415.911962275332,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5290700030163862,9,5885.930652125645,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4958859974285588,11,7353.501549522555,ok,single_short,short,transformers-gpu-compile,models/gpt2-100m,fp32,,,
4.190041996480431,17,4057.2385704677254,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.407205000461545,19,4311.122354873491,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.521397000644356,17,3759.8998711188788,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.701357000158168,19,4041.3863485288994,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.238128996803425,17,4011.204003658717,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.449584004760254,19,4270.062095619145,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.121263002161868,17,4124.949072913426,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.397515003802255,19,4320.621983909525,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.311286000302061,17,3943.13900743512,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.089615998964291,19,4645.912967088307,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.676584001572337,17,3635.131966898135,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.510211001615971,19,4212.66321979004,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.484268996748142,17,3791.030380275557,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.971881997131277,19,4783.626505954331,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.170797001279425,17,4075.959581534444,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.104341998754535,19,4629.243860712768,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.704995004227385,17,4588.400249016008,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.7535550000029616,19,5061.868015783706,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.831369998806622,17,4437.055153977581,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.656922999653034,19,5195.624846846024,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.6810780002269894,17,4618.212382066263,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.6376389980432577,19,5223.168107176219,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.726620998349972,17,4561.773254518518,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.732374003448058,19,5090.5938103864555,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.884538004058413,17,4376.324799046647,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.7582750010187738,19,5055.510838043937,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.7377679982455447,17,4548.168855846473,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
4.3718349988921545,19,4346.001165372138,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.9843299964559264,17,4266.714859241466,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
3.8475639958051033,19,4938.18946759955,ok,single_medium,medium,transformers-gpu,models/gpt2-100m,fp32,,,
1.6754759999457747,17,10146.370345233348,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5434300003107637,19,12310.244064307693,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5767880031489767,17,10781.411303263081,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.558487994770985,19,12191.303406730438,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.6175130003830418,17,10509.9618958081,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.730059004330542,19,10982.284391711933,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.525161998870317,17,11146.356919849728,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5390199987450615,19,12345.518586823348,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.50094000127865,17,11326.235549400848,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.485234999563545,19,12792.58838202937,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.519657002063468,17,11186.734886172688,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4880360031384043,19,12768.508261848005,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.498318997619208,17,11346.048489682493,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5700360017945059,19,12101.633324512017,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4923479975550435,17,11391.44490953289,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.52431899914518,19,12464.5825517198,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4905400021234527,17,11405.262506059189,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4965559967095032,19,12695.81628871592,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4820849974057637,17,11470.327295503794,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.478891004808247,19,12847.46471391483,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5998800008674152,17,10625.796929009064,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4898389999871142,19,12753.055867220775,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4963900030124933,17,11360.674667550602,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4878649963065982,19,12769.975802350786,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5257609993568622,17,11141.980957152418,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.494279997132253,19,12715.153810841239,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4724700013175607,17,11545.22671754838,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4836740010650828,19,12806.047680528538,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4949510004953481,17,11371.610169408292,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.480124999943655,19,12836.753653051794,ok,single_medium,medium,transformers-gpu-compile,models/gpt2-100m,fp32,,,
3.664464005851187,27,7368.062547998313,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.8679619974573143,25,6463.352022701948,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.582769004628062,27,5891.63450584857,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.007928000646643,25,6237.637002452757,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.132677997404244,27,6533.293911831223,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.210298000543844,25,5937.82197762979,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.235232998325955,27,6375.091998639081,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.9892849963507615,25,6266.787161826995,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.938847999961581,27,6854.796123197279,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.893321998475585,25,6421.251571225974,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.01349500316428,27,6727.30375363939,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.9890059997560456,25,6267.225469585384,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.017596002086066,27,6720.436795033828,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.9622700060135685,25,6309.514485902602,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.395547999592964,27,6142.578809854938,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.021609995106701,25,6216.415821131035,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.8976159994490445,27,6927.3114652178765,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.8528380027855746,25,6488.723372725553,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.77266900613904,27,7156.737035786735,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.82972299848916,25,6527.887267528903,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.7108289980096743,27,7276.00221257342,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.136845993343741,25,6043.2513176041475,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.330443996877875,27,6234.9264924026775,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.072545998496935,25,6138.666084858664,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.9019989999360405,27,6919.530220392821,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
4.62554200203158,25,5404.772022180271,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.9727560069877654,27,6796.289516020899,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.8482770032715052,25,6496.413844103984,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
5.0105750051443465,27,5388.603098901654,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
3.7839259966858663,25,6606.894538079268,ok,single_long,long,transformers-gpu,models/gpt2-100m,fp32,,,
1.548186999571044,27,17439.753729672764,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5750629972899333,25,15872.381005086914,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5135869980440475,27,17838.41961835765,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5050949950818904,25,16610.247247975058,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4977199971326627,27,18027.40168502166,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.8597960006445646,25,13442.334530956916,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5248150011757389,27,17707.066089447646,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5225940005620942,25,16419.34750220399,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5214369996101595,27,17746.38056450465,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4997750040492974,25,16669.16699671723,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4979110055719502,27,18025.102893005675,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.498759003879968,25,16680.466929826824,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5369639950222336,27,17567.09987185446,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5156840017880313,25,16494.20325774228,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4959980035200715,27,18048.152428324913,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5030089998617768,25,16633.300267862072,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5025269967736676,27,17969.727038500016,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.4927789961802773,25,16747.28815448904,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5023649975773878,27,17971.664704341736,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5085129998624325,25,16572.61157330421,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5038780038594268,27,17953.58395475528,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.49438399967039,25,16729.301173937987,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.495255004556384,27,18057.120636764183,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.482562998717185,25,16862.689829458654,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.7583689987077378,27,15355.138779086112,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5207039978122339,25,16439.754242749634,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.505211999756284,27,17937.67256995805,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.50949399539968,25,16561.841303237885,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.5098579970072024,27,17882.47640077321,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
1.511700997070875,25,16537.661910947256,ok,single_long,long,transformers-gpu-compile,models/gpt2-100m,fp32,,,
3.7153609955566935,51,13726.795339939337,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.8878220002516173,51,13117.88451135348,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.8984150014584884,51,13082.239828473805,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.780764003749937,51,13489.337062407449,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.6612720068660565,51,13929.585101669223,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.6727539991261438,51,13886.037565307777,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.686892996483948,51,13832.785504932417,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.7914589993306436,51,13451.286169520416,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.6580000014510006,51,13942.044827711889,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.682777998619713,51,13848.241740097978,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
3.71197699860204,51,13739.309273523786,ok,stress_single,stress,transformers-gpu,models/gpt2-100m,fp32,,,
