latency_ms,tokens,tokens_per_s,status,scenario,prompt_set,backend,model,quantization
1.7708920022414532,1,564.6871738842799,ok,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32
2.1939779981039464,1,455.7930849189044,ok,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32
1.7643950013734866,1,566.7665115926727,ok,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32
1.7607299996598158,1,567.9462496766718,ok,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32
1.7677050018392038,1,565.705250004697,ok,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32
1.762052001140546,1,567.5201409224683,ok,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32
1.7623710009502247,1,567.4174163447004,ok,single_micro,micro,transformers-gpu-compile,models/gpt2-100m,fp32
17.693802001303993,1,56.51696565420492,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.608602996711852,1,60.20975997788487,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.771112001151778,1,59.626338428323876,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
17.733043001499027,1,56.39190069721632,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
17.68015400011791,1,56.56059330667205,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.490505000547273,1,60.64095671823348,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.44868299990776,1,60.795140863594234,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.66992299942649,1,59.988279492017085,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.379610999138094,1,61.05151093347825,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.250406002654927,1,61.53692405202823,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
17.234431998076616,1,58.02338017937587,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.871699001058005,1,59.270853512576956,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.24360699861427,1,61.56268124963312,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.48314600242884,1,60.66803023237476,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
19.596471000113524,1,51.029596093817446,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.637056996842148,1,60.10678452263573,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.28976099891588,1,61.38825487166768,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
18.025198001851095,1,55.47789266433052,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
17.302403997746296,1,57.79543698842391,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.963464997388655,1,58.95022037973606,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.712814998754766,1,59.83432474269043,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.91880799990031,1,59.10581880271307,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.782890001195483,1,59.58449348883105,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.519138000148814,1,60.53584636141374,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.669281998474617,1,59.99058628269104,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.592635998676997,1,60.26769948305588,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
16.931809001107467,1,59.06043470810428,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
27.022319998650346,1,37.00644504431692,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
24.405497999396175,1,40.97437389004483,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
20.065810000232887,1,49.83601459340011,ok,single_micro,micro,transformers-gpu,models/qwen2.5-0.5b,fp32
3.665834999992512,1,272.7891462660056,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
4.090534999704687,1,244.4667995927658,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.631333998782793,1,275.3808931745732,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.571356999600539,1,280.0056113437697,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.549459001078503,1,281.7330752929249,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.6513359991658945,1,273.8723580159258,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.8464850003947504,1,259.97761590058815,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.651992999948561,1,273.82308783562434,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.573985999537399,1,279.79964110923646,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.606163001677487,1,277.3030502322906,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.580163000151515,1,279.3168914258036,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.5743810003623366,1,279.7687207655338,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.54081200202927,1,282.4210942085859,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.5424369998509064,1,282.29154111762267,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.5711460004677065,1,280.0221553162575,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.510754002491012,1,284.83909704025467,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.5538379997888114,1,281.3859270060778,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.516718999890145,1,284.35595793443775,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.5828059990308248,1,279.11084224781007,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.633729000284802,1,275.19938881562786,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.681214999232907,1,271.6494418849158,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.636785000708187,1,274.96813801345724,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.561564997653477,1,280.7754458107169,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.5421979991951957,1,282.31058800981896,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.5298530019645113,1,283.2979162144877,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.533454997523222,1,283.00912299744886,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.516594002576312,1,284.36606536534623,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.6620539976865984,1,273.0707959608794,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.7678090011468157,1,265.4062346832411,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
3.637016001448501,1,274.9506737396079,ok,single_micro,micro,transformers-gpu-compile,models/qwen2.5-0.5b,fp32
