backend,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p90,p95,p99
transformers-gpu-compile,270,0.5216061296331881,0.19407050001518655,1.0718810470689641,0.12492000007569,9.38615799998388,1.6638408000630986,2.700592249976803,5.208150139970941
transformers-gpu,270,1.7377788777779373,1.7358780000336083,0.34921372453273014,1.126644999999371,4.086571000016193,1.9612596999081686,2.1537197000156985,3.051008010003216
