scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,109.21385499977987,109.21385499977987,65,595.1625826240729,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.3985079999693,97.3985079999693,65,667.36135218848,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.34999800002697,97.34999800002697,65,667.6939017500749,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.76553199981208,97.76553199981208,65,664.8559944431637,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,104.97658299982504,104.97658299982504,65,619.1857092558283,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,108.52785199995196,108.52785199995196,65,598.9245967940909,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.06941599976926,100.06941599976926,65,649.5491089920008,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,97.77105100010886,97.77105100010886,65,664.8184645159192,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,106.81412299982185,106.81412299982185,65,608.5337610281031,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,103.58343000007153,103.58343000007153,65,627.5134932291305,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.12402499983364,98.12402499983364,65,662.4269642435704,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.77983999988282,99.77983999988282,65,651.4341975300455,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.7087380004159,96.7087380004159,65,672.1212720170173,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,102.35767199947077,102.35767199947077,65,635.0281198300023,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.34669100014071,100.34669100014071,65,647.7542941591254,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,102.49457600002643,102.49457600002643,65,634.1799004074444,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,105.68011499981367,105.68011499981367,65,615.0636758875083,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,108.77623199985464,108.77623199985464,65,597.5570104330039,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,103.16396000007444,103.16396000007444,65,630.0649955658265,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,107.27916099949653,107.27916099949653,65,605.8958645314634,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,98.79370499993456,98.79370499993456,65,657.9366569969519,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,99.55241199986631,99.55241199986631,65,652.9224023229823,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,110.54780899985417,110.54780899985417,65,587.9808979306478,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.20290800012299,96.20290800012299,65,675.6552515015128,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,103.63538999990851,103.63538999990851,65,627.1988748250707,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,91.75590200038641,91.75590200038641,65,708.4012971691594,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,96.98486599972966,96.98486599972966,65,670.2076589988915,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,93.64277199983917,93.64277199983917,65,694.1272520223092,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,106.20196699983353,106.20196699983353,65,612.0413946768226,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,94.64768799989542,94.64768799989542,65,686.75739866009,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_181901/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766341236575.json
