scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,88.84353400000577,88.84353400000577,65,731.6233053043092,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,88.41704299999265,88.41704299999265,65,735.1523845917965,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,88.76966899998706,88.76966899998706,65,732.2320870657912,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,95.19820299999537,95.19820299999537,65,682.7859975466465,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,113.47592800001394,113.47592800001394,65,572.8087105839048,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,100.90733799998475,100.90733799998475,65,644.155333876807,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,87.89192900002263,87.89192900002263,65,739.5445832117675,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,87.67316699999128,87.67316699999128,65,741.3898941281141,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,88.61304699996708,88.61304699996708,65,733.5262943844392,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,93.95580800000403,93.95580800000403,65,691.8146028822105,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172056/e2e_kv/runs/single_micro/transformers-gpu/fp32/run_1766337761086.json
