backend,model,scenario,mode,warmup_n,warmup_median_ms,measured_n,measured_median_ms,warmup_to_measured_ratio,warmup_minus_measured_ms
hf_cpu_fp32,models/gpt2-100m,medium,e2e_kv,1,1496.284899999864,3,1462.2676000003594,1.0232633889990423,34.01729999950453
hf_cpu_fp32,models/gpt2-25m,medium,e2e_kv,1,478.9599999994607,3,561.0025999994832,0.853757184012876,-82.0426000000225
hf_cpu_fp32,models/gpt2-45m,medium,e2e_kv,1,902.252899999894,3,820.4421000000366,1.099715507041696,81.81079999985741
hf_cpu_fp32,models/gpt2-50m,medium,e2e_kv,1,946.4298999996572,3,971.6743000003588,0.9740196895187078,-25.244400000701603
hf_cpu_fp32,models/gpt2-5m,medium,e2e_kv,1,457.65460000029634,3,473.9411000000473,0.9656360252365762,-16.28649999975096
hf_cpu_fp32,models/gpt2-75m,medium,e2e_kv,1,1110.6378999993467,3,880.8119000004808,1.2609251759640627,229.82599999886588
hf_cpu_fp32,models/gpt2-100m,short,e2e_kv,1,2451.6724999998587,3,1375.764899999922,1.7820432110166482,1075.9075999999368
hf_cpu_fp32,models/gpt2-25m,short,e2e_kv,1,494.8896999994759,3,439.00030000077095,1.127310619146745,55.88939999870496
hf_cpu_fp32,models/gpt2-45m,short,e2e_kv,1,1071.7374999994718,3,998.0063999992126,1.073878383946553,73.73110000025918
hf_cpu_fp32,models/gpt2-50m,short,e2e_kv,1,754.1275000003225,3,928.4771999996336,0.8122197292519623,-174.34969999931116
hf_cpu_fp32,models/gpt2-5m,short,e2e_kv,1,545.8378000002995,3,465.0695000000269,1.1736693117916095,80.76830000027257
hf_cpu_fp32,models/gpt2-75m,short,e2e_kv,1,1732.5615999989168,3,1224.0232000003743,1.415464674197668,508.53839999854245
hf_cpu_fp32,models/gpt2-100m,medium,kv_decode,1,1439.1207999997278,3,1411.1917000000176,1.0197911453133617,27.92909999971016
hf_cpu_fp32,models/gpt2-25m,medium,kv_decode,1,457.428799999434,3,535.4522999996334,0.8542848728070589,-78.02350000019942
hf_cpu_fp32,models/gpt2-45m,medium,kv_decode,1,791.9636000001447,3,773.8890999999057,1.0233554135860565,18.074500000238913
hf_cpu_fp32,models/gpt2-50m,medium,kv_decode,1,879.5050999997329,3,920.1433000002908,0.955834922668518,-40.638200000557845
hf_cpu_fp32,models/gpt2-5m,medium,kv_decode,1,407.28900000021895,3,448.7208000000464,0.9076668609972546,-41.43179999982743
hf_cpu_fp32,models/gpt2-75m,medium,kv_decode,1,1052.0987999998397,3,848.6370999999053,1.2397511256577836,203.46169999993435
hf_cpu_fp32,models/gpt2-100m,short,kv_decode,1,1576.4792999998465,3,1323.7711000001582,1.190900224366326,252.7081999996883
hf_cpu_fp32,models/gpt2-25m,short,kv_decode,1,455.346699999609,3,422.54610000054527,1.0776260862401081,32.80059999906371
hf_cpu_fp32,models/gpt2-45m,short,kv_decode,1,981.7355999994106,3,958.6738999996668,1.0240558337926502,23.061699999743837
hf_cpu_fp32,models/gpt2-50m,short,kv_decode,1,651.5628000001925,3,883.2342999999128,0.737700970173211,-231.67149999972025
hf_cpu_fp32,models/gpt2-5m,short,kv_decode,1,506.9538999996439,3,442.27609999961714,1.1462385148102796,64.67780000002676
hf_cpu_fp32,models/gpt2-75m,short,kv_decode,1,1217.7747999994608,3,1181.5821000000142,1.0306307111452062,36.19269999944663
hf_cpu_fp32,models/gpt2-100m,medium,prefill,1,57.16410000013639,3,61.17790000007517,0.9343913406649486,-4.013799999938776
hf_cpu_fp32,models/gpt2-25m,medium,prefill,1,21.53120000002673,3,25.550299999849813,0.8426985201799311,-4.019099999823084
hf_cpu_fp32,models/gpt2-45m,medium,prefill,1,110.28929999974936,3,46.55300000013085,2.369112624308624,63.73629999961851
hf_cpu_fp32,models/gpt2-50m,medium,prefill,1,66.92479999992429,3,51.40780000010636,1.3018413548096948,15.516999999817926
hf_cpu_fp32,models/gpt2-5m,medium,prefill,1,50.36560000007739,3,25.22030000000086,1.997026205083828,25.14530000007653
hf_cpu_fp32,models/gpt2-75m,medium,prefill,1,58.539099999507016,3,42.093900000509166,1.390678934448909,16.44519999899785
