scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8409869999800321,1.8409869999800321,1,543.1868883435061,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8472240000164675,1.8472240000164675,1,541.3528624525695,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.813706000007187,1.813706000007187,1,551.3572762046535,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7204769999921155,1.7204769999921155,1,581.2341577391519,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,2.081332999978258,2.081332999978258,1,480.4613197457812,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8980790000000525,1.8980790000000525,1,526.8484609966036,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8681359999845881,1.8681359999845881,1,535.2929337094569,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.9652219999670706,1.9652219999670706,1,508.8483642136899,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7408540000474204,1.7408540000474204,1,574.4307104287667,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,2.7041980000035437,2.7041980000035437,1,369.79540699264237,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8854090000104406,1.8854090000104406,1,530.3888970480476,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.6904690000387745,1.6904690000387745,1,591.5518119392091,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.6810939999913899,1.6810939999913899,1,594.8507341083376,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,2.10044900001094,2.10044900001094,1,476.0886838932017,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.9269890000259693,1.9269890000259693,1,518.9443219377606,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.6132279999965249,1.6132279999965249,1,619.8751819347012,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7990680000252723,1.7990680000252723,1,555.8433588869084,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8676380000215431,1.8676380000215431,1,535.4356679337565,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8662229999790725,1.8662229999790725,1,535.8416437967027,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7752649999920322,1.7752649999920322,1,563.29618395253,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8928620000338015,1.8928620000338015,1,528.30053114392,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8417489999933423,1.8417489999933423,1,542.9621517392516,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.9684179999899243,1.9684179999899243,1,508.0221782188126,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8599760000483911,1.8599760000483911,1,537.6413458958518,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8052149999903122,1.8052149999903122,1,553.9506374616689,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8869049999921117,1.8869049999921117,1,529.968387387908,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.9033190000072864,1.9033190000072864,1,525.3980021195458,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7916799999966315,1.7916799999966315,1,558.1353813191419,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.9143630000257872,1.9143630000257872,1,522.3669701026031,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8935960000021623,1.8935960000021623,1,528.0957500960385,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8965140000091196,1.8965140000091196,1,527.2832154126947,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8987180000067383,1.8987180000067383,1,526.6711539030289,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,2.0604360000220368,2.0604360000220368,1,485.3341719855918,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8711540000140303,1.8711540000140303,1,534.4295552330283,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.9705189999967843,1.9705189999967843,1,507.48051655509636,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,2.0432519999644683,2.0432519999644683,1,489.4158919298206,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.8272809999757555,1.8272809999757555,1,547.2612039490741,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7753550000065843,1.7753550000065843,1,563.267628162419,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.651216000027489,1.651216000027489,1,605.6142866731865,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_172613/prefill/runs/single_micro/transformers-gpu/fp32/run_1766337986280.json
