scenario,prompt_set,backend,model,quantization,latency_ms,ttft_ms,tokens,tokens_per_s,status,error,accuracy,degraded_count,degraded_reasons,path
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,2.04127699998935,2.04127699998935,1,489.8894172643974,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,3.079791000345722,3.079791000345722,1,324.6973576738633,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.9278400004623109,1.9278400004623109,1,518.7152459541209,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.765398000316054,1.765398000316054,1,566.444507029561,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.636664999750792,1.636664999750792,1,610.9985856313086,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.6253570001936168,1.6253570001936168,1,615.2494497398893,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.5840320002098451,1.5840320002098451,1,631.3003776865144,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.6899610000109533,1.6899610000109533,1,591.7296316267172,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7963499994948506,1.7963499994948506,1,556.6843879428891,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.6924960000324063,1.6924960000324063,1,590.84334614726,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7399079997630906,1.7399079997630906,1,574.7430324684765,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.891050000267569,1.891050000267569,1,528.806747499277,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.671222999902966,1.671222999902966,1,598.364192006729,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.7912619996423018,1.7912619996423018,1,558.2656251289262,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.6657759997542598,1.6657759997542598,1,600.3208115301956,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.5981689994077897,1.5981689994077897,1,625.7160540409403,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.5628600003765314,1.5628600003765314,1,639.8525778118805,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.603596999302681,1.603596999302681,1,623.5980738520007,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.6531849996681558,1.6531849996681558,1,604.892979431056,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
single_micro,micro,transformers-gpu,models/tiny-gpt2,fp32,1.5857529997447273,1.5857529997447273,1,630.6152346304746,ok,,,0,,scripts/tr120/results/tr120_root_cause_triton/20251221_184201/prefill/runs/single_micro/transformers-gpu/fp32/run_1766342541703.json
