backend,backend_kind,model,model_kind,params_millions_effective,scenario,mode,n,latency_mean_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,tokens_per_s_median,tokens_total_median,prompt_tokens_median,gen_tokens_median,cuda_event_median_ms,gpu_peak_mb_median,ollama_load_ms_median,params_millions_config_median,params_millions_measured_median
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,medium,e2e_kv,3,368.41723333312376,351.09190000002855,414.3187899998793,419.93895799986603,139.56459832880228,49.0,17.0,32.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,medium,e2e_kv,3,1190.6007000002319,1231.2485000002198,1248.902450000105,1250.471690000095,39.79700279837194,49.0,17.0,32.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,micro,e2e_kv,3,444.47556666652116,449.5203000001311,459.4760999997562,460.36105999972284,73.41159008834612,33.0,1.0,32.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,micro,e2e_kv,3,1494.5310999999795,1561.7317999999614,1735.074410000061,1750.48264200007,21.130388713350666,33.0,1.0,32.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,short,e2e_kv,3,437.640100000408,435.9527000001435,446.25626000060953,447.17213200065095,94.04690004210664,41.0,9.0,32.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,short,e2e_kv,3,1078.307066666639,1045.7507999999507,1151.461560000189,1160.85807200021,39.20628126701116,41.0,9.0,32.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,medium,kv_decode,3,351.9770666665257,336.119300000064,394.99099999989085,400.22403999987546,95.20429204747812,32.0,17.0,32.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,medium,kv_decode,3,1137.2676000000865,1177.994900000158,1198.5403699998642,1200.366633999838,27.164803514850284,32.0,17.0,32.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,micro,kv_decode,3,431.2547999999576,437.4606000001222,446.0709900000438,446.83635800003685,73.14944477283454,32.0,1.0,32.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,micro,kv_decode,3,1445.658000000094,1506.0277000002316,1677.8638899999805,1693.1382179999582,21.24794915790399,32.0,1.0,32.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,short,kv_decode,3,419.8423000002549,418.783699999949,427.8910700003962,428.70061400043596,76.41176101172012,32.0,9.0,32.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,short,kv_decode,3,1033.9642666666198,995.5934999998136,1106.011890000127,1115.826858000155,32.141632101862854,32.0,9.0,32.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,medium,prefill,3,16.44016666659809,14.972599999964586,19.32778999998845,19.714917999990572,1135.4073440845416,17.0,17.0,0.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,medium,prefill,3,53.33310000014535,53.25360000006185,56.359770000108256,56.63587400011238,319.22724473050187,17.0,17.0,0.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,micro,prefill,3,13.220766666563577,13.55459999967934,13.998659999970188,14.038131999996041,73.77569238661833,1.0,1.0,0.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,micro,prefill,3,48.873099999885504,55.704099999729806,57.21052000008058,57.34442400011176,17.951999942640676,1.0,1.0,0.0,,,,96.088,96.08832
hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016064,short,prefill,3,17.797800000153075,17.726300000049378,18.42092000019875,18.482664000212026,507.7201672077608,9.0,9.0,0.0,,,,25.016,25.016064
hf_cpu_fp32,hf,models/gpt2-100m,hf,96.08832,short,prefill,3,44.342800000019146,44.92660000005344,49.63423000012881,50.05268600013551,200.32675519601517,9.0,9.0,0.0,,,,96.088,96.08832
