backend,scenario,n_total,n_ok,n_degraded,degraded_rate,throughput_mean_tok_s,throughput_median_tok_s,ttft_mean_ms,ttft_median_ms,warmup_mean_latency_ms,warmup_median_latency_ms,mean,median,std,min,max,q25,q75,ci_lower,ci_upper,n
tensorrt-fp16,single_long,5,5,0,0.0,4819.478842086301,4831.211610743832,,,5.63675999995515,5.54290000036417,5.724280000140425,5.666850000125123,0.5022645699694468,5.132000000230619,6.366000000525673,5.37960000019666,6.076949999624048,5.100636166036066,6.347923834244783,5
tensorrt-fp16,single_medium,5,5,0,0.0,7284.838303197728,7778.758471991961,,,3.0494600002081524,3.0095333331701113,2.6769600000989158,2.450400000270747,0.44584730204445383,2.2084499996708473,3.2342499998776475,2.4263000004793867,3.0654000001959503,2.123367456454037,3.2305525437437947,5
tensorrt-fp16,single_micro,5,5,0,0.0,4351.7465376433665,4396.294338355836,,,2.4472866666959208,2.093499999925067,1.9843400003082934,1.8200000004071626,0.49886558985361684,1.6129000005093985,2.857350000340375,1.7399500002284185,1.8915000000561122,1.3649165574443711,2.6037634431722156,5
tensorrt-fp16,single_short,5,5,0,0.0,5252.986237039139,5209.7165550829895,,,2.725180000197725,2.9528333337414856,2.342320000025211,2.1379999998316634,0.662164851454991,1.863650000814232,3.483049999886134,1.9173000000591855,2.3095999995348393,1.5201337430976034,3.1645062569528184,5
tensorrt-fp32,batch_medium,5,5,0,0.0,8136.863497536749,8990.304207194114,,,10.195259999818518,8.79213333306931,10.143669999524718,8.453649999864865,3.9113622340582057,8.213199999772769,17.137849999016908,8.420149999437854,8.493499999531195,5.2870723295607895,15.000267669488647,5
tensorrt-fp32,batch_short,5,5,0,0.0,3470.72250377234,3448.2986194174564,,,11.768486666672592,11.536466666560349,12.81332000016846,12.847799999690324,0.8429599270018279,11.478450000140583,13.697500000489526,12.712499999906868,13.330350000614999,11.766647006881815,13.859992993455105,5
tensorrt-fp32,single_long,5,5,0,0.0,3099.4917078058033,3158.831650393505,,,8.407739999893238,8.41250000000097,8.825589999833028,8.54795000032027,0.7444520412770893,8.116799999697832,9.713950000332261,8.22524999966845,9.523999999146326,7.901230701789961,9.749949297876094,5
tensorrt-fp32,single_medium,5,5,0,0.0,4410.406338416117,3116.4322144587213,,,5.110460000044744,5.630666667154098,4.8923599997579,6.100549999246141,1.703085543934174,2.598549999675015,6.127749999905063,3.5245500002929475,6.110399999670335,2.7776999939935574,7.007020005522243,5
tensorrt-fp32,single_micro,5,5,0,0.0,4954.266909833464,4991.360462068578,,,2.2325200000826344,1.915966666880801,1.6845599997395766,1.63795000025857,0.36264295840841815,1.3151499997547944,2.0941499997206847,1.3564000000769738,2.01914999888686,1.234279294081738,2.134840705397415,5
tensorrt-fp32,single_short,5,5,0,0.0,4720.695844298181,4808.935627254537,,,2.6112933333934056,2.480733333262227,2.5511600002573687,2.31420000000071,0.7011871785412587,1.9944000005125417,3.776000000470958,2.2749500003556022,2.396249999947031,1.6805211246606113,3.421798875854126,5
tensorrt-int8,batch_medium,5,5,0,0.0,5405.790398867195,4717.923288158304,,,14.61360666677744,15.862866666793707,14.988609999636537,16.108799999528856,3.4756705600500606,8.918699999412638,17.779100000552717,15.839599999708298,16.29684999898018,10.672994995605656,19.30422500366742,5
tensorrt-int8,batch_short,5,5,0,0.0,3646.80730230831,3597.858594162637,,,11.669333333217462,11.421866665841662,12.12033000028896,12.286550000681018,0.543361171825376,11.538200000359211,12.766650000230584,11.574900000596244,12.435349999577738,11.44565799521158,12.795002005366339,5
tensorrt-int8,single_long,5,5,0,0.0,3095.887160512352,3010.61006100972,,,8.601226666966493,8.67383333328083,8.861749999960011,9.14680000005319,0.6069818041850109,7.810699999026838,9.27985000089393,8.873800000401388,9.19759999942471,8.108082546138714,9.615417453781308,5
tensorrt-int8,single_medium,5,5,0,0.0,4008.129601546452,3448.670551261468,,,5.319053333611615,5.776600000899634,4.955840000548051,5.51745000120718,1.0754904979739275,3.7769500004287693,5.9000000001105946,3.7982499998179264,5.786550001175783,3.620442168803584,6.291237832292517,5
tensorrt-int8,single_micro,5,5,0,0.0,4026.3610564657492,4124.672061275847,,,2.6646733333715624,2.253066666526138,1.9974400000137393,1.9461500005490961,0.14745076912207758,1.856049999332754,2.2251000000323984,1.9027999996978906,2.0571000004565576,1.8143556884874,2.1805243115400788,5
tensorrt-int8,single_short,5,5,0,0.0,4109.5969483959625,4207.409919430244,,,2.832793333315446,2.796433333060122,2.6908800000455813,2.6144499997826642,0.21411594849429472,2.513850000468665,3.056749999814201,2.579800000603427,2.689549999558949,2.4250199353589634,2.956740064732199,5
transformers-gpu-compile,batch_medium,5,5,0,0.0,5462.015318577528,6006.513899833515,,,66.09648666684127,14.443100000789855,14.579879999473633,12.683349998951599,3.59375425801986,11.534849999407015,18.719900000178313,11.714899998878536,18.2463999999527,10.117644718898884,19.04211528004838,5
transformers-gpu-compile,batch_short,5,5,0,0.0,3328.9054965109754,3324.4904949869815,,,65.1443200000358,13.520833334041527,13.222669999777281,13.236599999800092,0.11400903800465176,13.112949999595003,13.383749999775318,13.11359999999695,13.266449999719043,13.08110908181706,13.364230917737503,5
transformers-gpu-compile,single_long,5,5,0,0.0,2777.469294484575,2815.3281687918893,,,61.219246666708706,10.052233332923302,9.794109999893408,9.603200000128709,0.6047046885670196,9.212200000547455,10.675999999875785,9.349749999273627,10.129399999641464,9.043269958554719,10.544950041232097,5
transformers-gpu-compile,single_medium,5,5,0,0.0,2274.102763306072,2255.875015296252,,,62.006133333367586,8.685499999652771,8.36615999978676,8.431249999375723,0.2232136630020498,7.975349999469472,8.516900000358874,8.407299999817042,8.499999999912689,8.089003630529927,8.643316369043593,5
transformers-gpu-compile,single_micro,5,5,0,0.0,582.5117691253911,583.2589734337107,,,216.99361999975127,13.898566666587916,13.749730000199634,13.717349999751605,0.4504111934578685,13.104150000799564,14.331200000924582,13.638450000144076,13.957499999378342,13.190470636895007,14.30898936350426,5
transformers-gpu-compile,single_short,5,5,0,0.0,1479.5584265439745,1520.3215440256167,,,61.570153333135146,7.7188000001721475,7.477369999651273,7.235399998535286,0.486898324754253,7.1506499998577056,8.316250000461878,7.196049999947718,7.488499999453779,6.872805879018191,8.081934120284355,5
