backend,model,scenario,mode,warmup_n,warmup_median_ms,measured_n,measured_median_ms,warmup_to_measured_ratio,warmup_minus_measured_ms
hf_cpu_fp32,models/gpt2-100m,medium,e2e_kv,1,2826.8704999991314,3,2710.109900001044,1.0430833450695274,116.7605999980874
hf_cpu_fp32,models/gpt2-25m,medium,e2e_kv,1,811.9156999982806,3,884.076999998797,0.9183766798586384,-72.16130000051635
hf_cpu_fp32,models/gpt2-45m,medium,e2e_kv,1,1438.046100000065,3,1332.2624000011274,1.0794015503243566,105.78369999893766
hf_cpu_fp32,models/gpt2-50m,medium,e2e_kv,1,1686.2979999987149,3,1746.5716000006068,0.965490335465279,-60.273600001891964
hf_cpu_fp32,models/gpt2-5m,medium,e2e_kv,1,1346.4458999969793,3,1326.390399999582,1.015120359735266,20.05549999739719
hf_cpu_fp32,models/gpt2-75m,medium,e2e_kv,1,1770.8999999995283,3,1788.2464000012988,0.9902997707688617,-17.346400001770462
hf_cpu_fp32,models/gpt2-100m,short,e2e_kv,1,3090.100600000369,3,2478.070099999968,1.2469786871648258,612.0305000004009
hf_cpu_fp32,models/gpt2-25m,short,e2e_kv,1,960.7089000000996,3,932.723399999304,1.030004071947607,27.985500000795582
hf_cpu_fp32,models/gpt2-45m,short,e2e_kv,1,1574.0984000021854,3,1460.0519000014174,1.0781112644013937,114.04650000076799
hf_cpu_fp32,models/gpt2-50m,short,e2e_kv,1,1754.0078999991238,3,1622.328600000401,1.0811668486881698,131.67929999872285
hf_cpu_fp32,models/gpt2-5m,short,e2e_kv,1,1220.6761999987066,3,1218.3637999987695,1.0018979552740646,2.3123999999370426
hf_cpu_fp32,models/gpt2-75m,short,e2e_kv,1,2302.9486000014003,3,1751.824700000725,1.314599914021333,551.1239000006753
hf_cpu_fp32,models/gpt2-100m,medium,kv_decode,1,2773.6879999993107,3,2673.913200000243,1.0373141506609336,99.77479999906791
hf_cpu_fp32,models/gpt2-25m,medium,kv_decode,1,803.546399998595,3,875.6885999991937,0.9176166048060177,-72.14220000059868
hf_cpu_fp32,models/gpt2-45m,medium,kv_decode,1,1349.0935999998328,3,1315.4131999999663,1.0256044260464068,33.680399999866495
hf_cpu_fp32,models/gpt2-50m,medium,kv_decode,1,1638.4552999988955,3,1724.4055999999546,0.9501565640931221,-85.95030000105908
hf_cpu_fp32,models/gpt2-5m,medium,kv_decode,1,1309.820699998454,3,1313.8245999998617,0.9969524851327887,-4.003900001407601
hf_cpu_fp32,models/gpt2-75m,medium,kv_decode,1,1751.8361999991612,3,1766.949900000327,0.991446446783147,-15.113700001165853
hf_cpu_fp32,models/gpt2-100m,short,kv_decode,1,2422.8977000002487,3,2454.146000000037,0.9872671389559595,-31.248299999788287
hf_cpu_fp32,models/gpt2-25m,short,kv_decode,1,929.323000000295,3,923.6149999996996,1.0061800642048875,5.708000000595348
hf_cpu_fp32,models/gpt2-45m,short,kv_decode,1,1499.6980000014446,3,1444.784700001037,1.0380079467898353,54.91330000040762
hf_cpu_fp32,models/gpt2-50m,short,kv_decode,1,1656.005799999548,3,1608.0746000006911,1.0298065773806988,47.931199998856755
hf_cpu_fp32,models/gpt2-5m,short,kv_decode,1,1208.7735999994038,3,1205.093900000065,1.0030534550040777,3.679699999338709
hf_cpu_fp32,models/gpt2-75m,short,kv_decode,1,1834.620100000393,3,1735.7315999997809,1.0569722300386906,98.88850000061211
hf_cpu_fp32,models/gpt2-100m,medium,prefill,1,53.18249999982072,3,29.72070000032545,1.789409401502601,23.46179999949527
hf_cpu_fp32,models/gpt2-25m,medium,prefill,1,8.369299999685609,3,8.38839999960328,0.9977230461210035,-0.019099999917671084
